Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.8987399, ,            -2,     0.8397153, ,            -2,      0.800591, ,            -2,     0.7756207, ,            -2,     0.7603398, ,            -2,     0.7538955, ,            -2,      1.161296, ,            -2,      1.091089, ,            -2,     0.9829907, , 
         -1.8,      0.866567, ,          -1.8,     0.8070207, ,          -1.8,     0.7709299, ,          -1.8,     0.7489779, ,          -1.8,     0.7354004, ,          -1.8,     0.7301599, ,          -1.8,      1.128745, ,          -1.8,      1.059729, ,          -1.8,     0.9516412, , 
         -1.6,     0.8412639, ,          -1.6,     0.7821178, ,          -1.6,     0.7481452, ,          -1.6,     0.7293671, ,          -1.6,     0.7170912, ,          -1.6,     0.7119873, ,          -1.6,      1.099162, ,          -1.6,      1.031522, ,          -1.6,     0.9250774, , 
         -1.4,     0.8195698, ,          -1.4,     0.7606196, ,          -1.4,     0.7284603, ,          -1.4,     0.7116944, ,          -1.4,     0.7006051, ,          -1.4,     0.6962436, ,          -1.4,      1.072165, ,          -1.4,      1.005965, ,          -1.4,     0.9021429, , 
         -1.2,     0.8021656, ,          -1.2,     0.7440414, ,          -1.2,     0.7129694, ,          -1.2,     0.6971326, ,          -1.2,     0.6866047, ,          -1.2,     0.6825591, ,          -1.2,      1.047516, ,          -1.2,     0.9827443, ,          -1.2,     0.8818426, , 
           -1,     0.7870916, ,            -1,     0.7306176, ,            -1,     0.6998989, ,            -1,     0.6854423, ,            -1,     0.6755477, ,            -1,     0.6716011, ,            -1,      1.024981, ,            -1,     0.9615934, ,            -1,     0.8634733, , 
         -0.8,     0.7735961, ,          -0.8,     0.7194226, ,          -0.8,     0.6895858, ,          -0.8,     0.6754546, ,          -0.8,     0.6661023, ,          -0.8,     0.6623624, ,          -0.8,      1.004332, ,          -0.8,     0.9422527, ,          -0.8,     0.8466997, , 
         -0.6,      0.761505, ,          -0.6,     0.7099196, ,          -0.6,     0.6809587, ,          -0.6,     0.6671798, ,          -0.6,     0.6581935, ,          -0.6,     0.6546809, ,          -0.6,     0.9854133, ,          -0.6,     0.9246145, ,          -0.6,     0.8313892, , 
         -0.4,      0.750647, ,          -0.4,     0.7016385, ,          -0.4,     0.6738057, ,          -0.4,     0.6603157, ,          -0.4,     0.6514009, ,          -0.4,     0.6479549, ,          -0.4,     0.9680786, ,          -0.4,     0.9084766, ,          -0.4,     0.8174067, , 
         -0.2,     0.7409146, ,          -0.2,     0.6943141, ,          -0.2,     0.6676855, ,          -0.2,     0.6547067, ,          -0.2,     0.6460932, ,          -0.2,     0.6427117, ,          -0.2,     0.9521935, ,          -0.2,     0.8937037, ,          -0.2,     0.8046573, , 
            0,     0.7322353, ,             0,       0.68784, ,             0,     0.6623609, ,             0,     0.6498503, ,             0,     0.6414903, ,             0,     0.6382175, ,             0,     0.9376404, ,             0,     0.8801923, ,             0,     0.7930847, , 
          0.2,     0.7247222, ,           0.2,     0.6821107, ,           0.2,      0.657665, ,           0.2,      0.645661, ,           0.2,     0.6375467, ,           0.2,     0.6343913, ,           0.2,     0.9299103, ,           0.2,     0.8731656, ,           0.2,     0.7831631, , 
          0.4,     0.7178158, ,           0.4,     0.6770153, ,           0.4,     0.6535334, ,           0.4,     0.6419533, ,           0.4,      0.634109, ,           0.4,     0.6310581, ,           0.4,     0.9177339, ,           0.4,     0.8619384, ,           0.4,      0.773763, , 
          0.6,     0.7116833, ,           0.6,     0.6725265, ,           0.6,     0.6499128, ,           0.6,      0.638745, ,           0.6,     0.6311698, ,           0.6,     0.6282237, ,           0.6,     0.9066346, ,           0.6,     0.8516978, ,           0.6,     0.7653259, , 
          0.8,      0.706242, ,           0.8,      0.668566, ,           0.8,     0.6466884, ,           0.8,     0.6359248, ,           0.8,     0.6286288, ,           0.8,     0.6257733, ,           0.8,     0.8964937, ,           0.8,     0.8423655, ,           0.8,     0.7577996, , 
            1,     0.7014225, ,             1,     0.6650767, ,             1,     0.6439262, ,             1,     0.6334955, ,             1,     0.6264013, ,             1,     0.6236426, ,             1,     0.8872598, ,             1,      0.833881, ,             1,     0.7510895, , 
          1.2,     0.6974989, ,           1.2,     0.6620113, ,           1.2,     0.6415352, ,           1.2,     0.6314279, ,           1.2,     0.6245383, ,           1.2,     0.6218494, ,           1.2,      0.882442, ,           1.2,      0.827259, ,           1.2,     0.7458713, , 
          1.4,     0.6937479, ,           1.4,     0.6593335, ,           1.4,      0.639469, ,           1.4,     0.6296626, ,           1.4,     0.6229606, ,           1.4,     0.6203433, ,           1.4,     0.8752857, ,           1.4,     0.8205927, ,           1.4,     0.7405696, , 
          1.6,      0.690655, ,           1.6,      0.657028, ,           1.6,     0.6377252, ,           1.6,     0.6281927, , , , , , , ,           1.6,      0.869247, ,           1.6,     0.8159376, ,           1.6,     0.7362568, , 
          1.8,     0.6878389, ,           1.8,     0.6550594, ,           1.8,     0.6362736, ,           1.8,     0.6269858, , , , , , , ,           1.8,     0.8638355, ,           1.8,     0.8110306, ,           1.8,     0.7321105, , 
            2,     0.6853988, ,             2,     0.6534007, ,             2,     0.6350742, ,             2,     0.6259927, , , , , , , ,             2,     0.8591814, ,             2,     0.8067826, ,             2,     0.7284518, , 
          2.2,     0.6832448, ,           2.2,     0.6520136, ,           2.2,     0.6341291, ,           2.2,     0.6252389, , , , , , , ,           2.2,     0.8550496, ,           2.2,     0.8028198, ,           2.2,     0.7252492, , 
          2.4,     0.6814676, ,           2.4,     0.6508754, ,           2.4,     0.6333877, ,           2.4,     0.6246951, , , , , , , ,           2.4,     0.8519352, ,           2.4,      0.799868, ,           2.4,     0.7224743, , 
          2.6,     0.6799549, ,           2.6,     0.6499659, ,           2.6,     0.6328445, ,           2.6,     0.6243387, , , , , , , ,           2.6,     0.8498538, ,           2.6,     0.7975482, ,           2.6,     0.7202103, , 
          2.8,     0.6787064, ,           2.8,     0.6492709, ,           2.8,      0.632488, ,           2.8,     0.6241541, , , , , , , ,           2.8,     0.8490476, ,           2.8,     0.7958285, ,           2.8,     0.7182235, , 

