Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      5.471833, ,            -2,      5.542005, ,            -2,      5.557823, ,            -2,      5.140336, ,            -2,      5.306571, , 
         -1.8,      5.557842, ,          -1.8,      5.628701, ,          -1.8,      5.645772, ,          -1.8,      5.219049, ,          -1.8,      5.389214, , 
         -1.6,      5.640789, ,          -1.6,      5.712225, ,          -1.6,       5.74246, ,          -1.6,      5.294625, ,          -1.6,       5.46866, , 
         -1.4,      5.720741, ,          -1.4,      5.793533, ,          -1.4,      5.843004, ,          -1.4,       5.36711, ,          -1.4,      5.544889, , 
         -1.2,       5.79778, ,          -1.2,      5.874935, ,          -1.2,      5.942895, ,          -1.2,      5.436352, ,          -1.2,      5.617852, , 
           -1,       5.87197, ,            -1,      5.966672, ,            -1,      6.046068, ,            -1,      5.502198, ,            -1,      5.687604, , 
         -0.8,      5.943331, ,          -0.8,      6.059826, ,          -0.8,       6.15265, ,          -0.8,      5.564445, ,          -0.8,      5.754139, , 
         -0.6,      6.011857, ,          -0.6,      6.151851, ,          -0.6,       6.25724, ,          -0.6,      5.623279, ,          -0.6,      5.817443, , 
         -0.4,      6.077865, ,          -0.4,       6.24273, ,          -0.4,      6.359031, ,          -0.4,      5.678802, ,          -0.4,      5.877563, , 
         -0.2,      6.141568, ,          -0.2,      6.333991, ,          -0.2,      6.458263, ,          -0.2,      5.731027, ,          -0.2,       5.93449, , 
            0,      6.203148, ,             0,      6.425569, ,             0,      6.554567, ,             0,      5.780032, ,             0,      5.988255, , 
          0.2,      6.263836, ,           0.2,      6.515479, ,           0.2,      6.647885, ,           0.2,      5.825776, ,           0.2,      6.038933, , 
          0.4,      6.325246, ,           0.4,      6.603533, ,           0.4,      6.741416, ,           0.4,      5.867157, ,           0.4,      6.086659, , 
          0.6,      6.384755, ,           0.6,       6.68516, ,           0.6,      6.828883, ,           0.6,      5.906562, ,           0.6,      6.131462, , 
          0.8,      6.441816, ,           0.8,      6.761809, ,           0.8,      6.909653, ,           0.8,      5.942914, ,           0.8,       6.17339, , 
            1,      6.497244, ,             1,      6.837732, ,             1,      6.989066, ,             1,      5.976125, ,             1,      6.212629, , 
          1.2,      6.550787, ,           1.2,      6.902636, ,           1.2,      7.062278, ,           1.2,      6.007093, ,           1.2,      6.249383, , 
          1.4,      6.601056, ,           1.4,      6.964491, ,           1.4,      7.127068, ,           1.4,      6.034265, ,           1.4,      6.283714, , 
          1.6,      6.648335, ,           1.6,      7.022743, ,           1.6,      7.183721, ,           1.6,      6.058508, ,           1.6,      6.315412, , 
          1.8,       6.69488, ,           1.8,      7.077999, ,           1.8,      7.228452, ,           1.8,      6.079772, ,           1.8,      6.344721, , 
            2,      6.739156, ,             2,      7.124114, ,             2,      7.266148, ,             2,      6.098178, ,             2,       6.37153, , 
          2.2,      6.780926, ,           2.2,      7.162552, ,           2.2,      7.299741, ,           2.2,      6.113779, ,           2.2,      6.395538, , 
          2.4,      6.815391, ,           2.4,      7.185309, ,           2.4,      7.310821, ,           2.4,      6.126532, ,           2.4,      6.416413, , 
          2.6,      6.842994, ,           2.6,      7.207724, ,           2.6,      7.331271, ,           2.6,      6.136493, ,           2.6,      6.434027, , 
          2.8,      6.873415, ,           2.8,      7.214708, ,           2.8,      7.328674, ,           2.8,      6.143704, ,           2.8,      6.448588, , 
            3,      6.901898, ,             3,      7.235732, ,             3,      7.347422, ,             3,      6.148333, ,             3,      6.460086, , 
          3.2,       6.91984, ,           3.2,       7.24082, ,           3.2,      7.343402, ,           3.2,      6.150546, ,           3.2,      6.468327, , 
          3.4,      6.930886, ,           3.4,      7.238928, ,           3.4,      7.329834, ,           3.4,      6.150426, ,           3.4,      6.472991, , 
          3.6,      6.928144, ,           3.6,      7.225283, ,           3.6,      7.311665, ,           3.6,      6.148116, ,           3.6,      6.473845, , 
          3.8,      6.936638, ,           3.8,      7.229609, ,           3.8,       7.31525, ,           3.8,      6.143708, ,           3.8,      6.470914, , 
            4,      6.926988, ,             4,       7.21454, ,             4,      7.299974, ,             4,      6.137443, ,             4,      6.465501, , 
          4.2,      6.919173, ,           4.2,      7.201833, ,           4.2,      7.281706, ,           4.2,      6.129458, ,           4.2,      6.457992, , 
          4.4,      6.913775, ,           4.4,      7.179032, ,           4.4,      7.257946, ,           4.4,      6.119798, ,           4.4,      6.448679, , 
