Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      12.00525, ,            -2,      12.67815, ,            -2,      13.42727, ,            -2,      13.96072, ,            -2,      14.39107, ,            -2,      14.53445, ,            -2,      9.894686, ,            -2,      10.43366, ,            -2,      11.28051, , 
         -1.8,      12.37927, ,          -1.8,      13.12261, ,          -1.8,      13.79761, ,          -1.8,      14.29138, ,          -1.8,      14.65092, ,          -1.8,      14.77298, ,          -1.8,      10.05127, ,          -1.8,      10.61638, ,          -1.8,      11.55235, , 
         -1.6,      12.70117, ,          -1.6,      13.48816, ,          -1.6,      14.11305, ,          -1.6,       14.5761, ,          -1.6,      14.88338, ,          -1.6,      15.01624, ,          -1.6,      10.19341, ,          -1.6,      10.77941, ,          -1.6,      11.78858, , 
         -1.4,      12.98519, ,          -1.4,      13.78469, ,          -1.4,      14.42924, ,          -1.4,      14.86647, ,          -1.4,      15.13954, ,          -1.4,      15.25638, ,          -1.4,       10.3227, ,          -1.4,      10.92515, ,          -1.4,      11.99197, , 
         -1.2,      13.18455, ,          -1.2,      14.03336, ,          -1.2,      14.62983, ,          -1.2,      15.00523, ,          -1.2,      15.25844, ,          -1.2,      15.36108, ,          -1.2,      10.43913, ,          -1.2,      11.05404, ,          -1.2,      12.16254, , 
           -1,      13.35721, ,            -1,      14.23595, ,            -1,      14.80025, ,            -1,      15.15294, ,            -1,      15.37648, ,            -1,      15.47673, ,            -1,      10.54398, ,            -1,      11.16802, ,            -1,       12.3041, , 
         -0.8,       13.4854, ,          -0.8,      14.38499, ,          -0.8,      14.93755, ,          -0.8,       15.2552, ,          -0.8,      15.47755, ,          -0.8,      15.56555, ,          -0.8,      10.63762, ,          -0.8,      11.26829, ,          -0.8,      12.41812, , 
         -0.6,      13.58815, ,          -0.6,      14.47824, ,          -0.6,      15.02094, ,          -0.6,      15.32786, ,          -0.6,      15.53884, ,          -0.6,      15.62023, ,          -0.6,      10.72064, ,          -0.6,      11.35615, ,          -0.6,      12.51038, , 
         -0.4,       13.6567, ,          -0.4,      14.54038, ,          -0.4,      15.07989, ,          -0.4,      15.35922, ,          -0.4,      15.56529, ,          -0.4,      15.65128, ,          -0.4,      10.79341, ,          -0.4,      11.43238, ,          -0.4,      12.58582, , 
         -0.2,       13.7004, ,          -0.2,      14.57609, ,          -0.2,      15.10271, ,          -0.2,        15.374, ,          -0.2,      15.56793, ,          -0.2,      15.64537, ,          -0.2,      10.85671, ,          -0.2,      11.49773, ,          -0.2,      12.64843, , 
            0,      13.72719, ,             0,      14.58402, ,             0,      15.10136, ,             0,      15.36312, ,             0,      15.54748, ,             0,      15.62387, ,             0,      10.91079, ,             0,      11.55267, ,             0,      12.69967, , 
