Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            0,      8.446148, ,             0,      8.557186, ,             0,      8.757239, ,             0,      8.969969, ,            -2,       6.33839, ,            -2,      6.465665, ,             0,      9.114453, ,             0,       9.36296, ,             0,       9.39651, ,             0,      9.471255, ,             0,       9.62018, ,             0,      9.723512, ,             0,      9.751312, ,             0,      9.768374, ,            -2,      6.617624, ,             0,      7.691529, ,             0,      7.967493, ,             0,      8.114722, ,             0,      8.174646, , 
          0.2,      8.551573, ,           0.2,      8.665053, ,           0.2,      8.867004, ,           0.2,      9.083655, ,          -1.8,      6.432506, ,          -1.8,      6.563288, ,           0.2,      9.222024, ,           0.2,      9.432881, ,           0.2,      9.459976, ,           0.2,      9.524808, ,           0.2,       9.66238, ,           0.2,      9.755618, ,           0.2,      9.777059, ,           0.2,      9.790312, ,          -1.8,       6.72182, ,           0.2,      7.742743, ,           0.2,      8.030748, ,           0.2,      8.189038, ,           0.2,      8.254581, , 
          0.4,      8.643519, ,           0.4,      8.773641, ,           0.4,       8.97796, ,           0.4,      9.190523, ,          -1.6,      6.523234, ,          -1.6,      6.657014, ,           0.4,      9.310079, ,           0.4,      9.518625, ,           0.4,      9.543025, ,           0.4,      9.600155, ,           0.4,      9.716387, ,           0.4,      9.792705, ,           0.4,      9.828929, ,           0.4,      9.850856, ,          -1.6,      6.821537, ,           0.4,      7.787243, ,           0.4,      8.085815, ,           0.4,      8.255391, ,           0.4,        8.3269, , 
          0.6,      8.716758, ,           0.6,      8.846923, ,           0.6,      9.074891, ,           0.6,      9.257512, ,          -1.4,      6.605222, ,          -1.4,      6.742253, ,           0.6,      9.376617, ,           0.6,      9.592933, ,           0.6,      9.619555, ,           0.6,      9.678611, ,           0.6,      9.787314, ,           0.6,      9.854088, ,           0.6,      9.876233, ,           0.6,      9.889859, ,          -1.4,      6.913381, ,           0.6,      7.825385, ,           0.6,      8.132609, ,           0.6,      8.311826, ,           0.6,      8.388239, , 
          0.8,      8.773013, ,           0.8,        8.9052, ,           0.8,      9.136291, ,           0.8,      9.342349, ,          -1.2,      6.683304, ,          -1.2,        6.8238, ,           0.8,      9.451103, ,           0.8,       9.64181, ,           0.8,      9.666349, ,           0.8,      9.721024, ,           0.8,      9.813526, ,           0.8,      9.885559, ,           0.8,      9.901643, ,           0.8,      9.911808, ,          -1.2,      7.001158, ,           0.8,      7.857471, ,           0.8,      8.171482, ,           0.8,      8.357629, ,           0.8,      8.437831, , 
            1,      8.833821, ,             1,      8.971915, ,             1,      9.185793, ,             1,      9.392545, ,            -1,       6.75636, ,            -1,      6.899715, ,             1,      9.492881, ,             1,      9.665559, ,             1,        9.6962, ,             1,       9.76676, ,             1,      9.834707, ,             1,      9.901316, ,             1,       9.91635, ,             1,      9.925967, ,            -1,      7.082778, ,             1,      7.883826, ,             1,      8.203188, ,             1,      8.394553, ,             1,      8.476894, , 
          1.2,      8.870084, ,           1.2,       9.01027, ,           1.2,      9.235164, ,           1.2,      9.432984, ,          -0.8,      6.822699, ,          -0.8,      6.968841, ,           1.2,      9.538868, ,           1.2,      9.705231, ,           1.2,      9.730187, ,           1.2,      9.785482, ,           1.2,      9.867302, ,           1.2,      9.907357, ,           1.2,      9.936478, ,           1.2,      9.953004, ,          -0.8,      7.157462, ,           1.2,      7.904764, ,           1.2,      8.228413, ,           1.2,      8.423918, ,           1.2,      8.507811, , 
          1.4,      8.895599, ,           1.4,      9.036398, ,           1.4,      9.272907, ,           1.4,      9.467568, ,          -0.6,      6.883414, ,          -0.6,      7.031991, ,           1.4,      9.558318, ,           1.4,      9.707073, ,           1.4,      9.730954, ,           1.4,      9.784722, ,           1.4,      9.865802, ,           1.4,      9.903577, ,           1.4,      9.932591, ,           1.4,      9.949047, ,          -0.6,      7.225752, ,           1.4,      7.920685, ,           1.4,      8.247699, ,           1.4,      8.446585, ,           1.4,      8.531631, , 
          1.6,      8.912155, ,           1.6,      9.051795, ,           1.6,      9.287811, ,           1.6,      9.477506, ,          -0.4,      6.938646, ,          -0.4,      7.089411, ,           1.6,      9.557778, ,           1.6,      9.702847, ,           1.6,      9.724722, ,           1.6,      9.773773, ,           1.6,       9.85288, ,           1.6,      9.890771, ,           1.6,       9.91483, ,           1.6,       9.92953, ,          -0.4,      7.287885, ,           1.6,      7.931922, ,           1.6,      8.261374, ,           1.6,      8.462514, ,           1.6,      8.548328, , 
          1.8,      8.922726, ,           1.8,      9.059605, ,           1.8,      9.293793, ,           1.8,      9.470543, ,          -0.2,      6.988594, ,          -0.2,      7.141224, ,           1.8,      9.549072, ,           1.8,      9.693335, ,           1.8,        9.7156, ,           1.8,      9.761642, ,           1.8,      9.823511, ,           1.8,      9.866377, ,           1.8,       9.88401, ,           1.8,      9.895506, ,          -0.2,      7.343853, ,           1.8,       7.93878, ,           1.8,      8.269698, ,           1.8,      8.471898, ,           1.8,      8.558001, , 
            2,       8.92176, ,             2,      9.057254, ,             2,       9.28613, ,             2,      9.464399, ,             0,      7.031755, ,             0,      7.187062, ,             2,      9.540625, ,             2,      9.674698, ,             2,      9.694869, ,             2,      9.737928, ,             2,      9.796107, ,             2,      9.835734, ,             2,      9.851997, ,             2,      9.862446, ,             0,      7.393854, ,             2,      7.941551, ,             2,       8.27322, ,             2,      8.475309, ,             2,      8.561517, , 
          2.2,      8.922958, ,           2.2,      9.056451, ,           2.2,      9.283775, ,           2.2,      9.459555, ,           0.2,       7.07125, ,           0.2,      7.228118, ,           2.2,      9.532432, ,           2.2,      9.655674, ,           2.2,      9.676375, ,           2.2,      9.719746, ,           2.2,      9.775184, ,           2.2,      9.811786, ,           2.2,      9.828598, ,           2.2,      9.838593, ,           0.2,      7.437865, ,           2.2,      7.940454, ,           2.2,      8.272104, ,           2.2,      8.473723, ,           2.2,      8.559711, , 
          2.4,      8.912523, ,           2.4,      9.042809, ,           2.4,      9.264877, ,           2.4,       9.43423, ,           0.4,      7.106325, ,           0.4,      7.264104, ,           2.4,      9.500514, ,           2.4,      9.616307, ,           2.4,      9.637104, ,           2.4,      9.678934, ,           2.4,      9.731491, ,           2.4,      9.769649, ,           2.4,      9.787346, ,           2.4,      9.797678, ,           0.4,      7.476253, ,           2.4,      7.935682, ,           2.4,      8.266876, ,           2.4,      8.468202, ,           2.4,      8.553852, , 
          2.6,        8.8972, ,           2.6,      9.024441, ,           2.6,      9.241175, ,           2.6,      9.403964, ,           0.6,      7.137966, ,           0.6,      7.295693, ,           2.6,      9.464642, ,           2.6,      9.574101, ,           2.6,      9.593062, ,           2.6,      9.632031, ,           2.6,      9.681637, ,           2.6,      9.719651, ,           2.6,      9.737505, ,           2.6,      9.747978, ,           0.6,      7.509336, ,           2.6,      7.927542, ,           2.6,      8.257949, ,           2.6,      8.459106, ,           2.6,      8.544545, , 
          2.8,      8.878005, ,           2.8,      9.001774, ,           2.8,      9.214728, ,           2.8,      9.374689, ,           0.8,      7.164157, ,           0.8,      7.322342, ,           2.8,      9.433296, ,           2.8,      9.537196, ,           2.8,      9.555419, ,           2.8,      9.593596, ,           2.8,      9.641858, ,           2.8,      9.676778, ,           2.8,      9.694443, ,           2.8,      9.704834, ,           0.8,       7.53738, ,           2.8,      7.916203, ,           2.8,       8.24533, ,           2.8,      8.446122, ,           2.8,      8.531339, , 
            3,      8.853401, ,             3,      8.973787, ,             3,      9.182052, ,             3,      9.330257, ,             1,      7.186256, ,             1,      7.344654, ,             3,      9.387391, ,             3,      9.487583, ,             3,      9.504436, ,             3,      9.540255, ,             3,      9.585976, ,             3,      9.619028, ,             3,      9.635438, ,             3,      9.645211, ,             1,      7.560611, ,             3,      7.901981, ,             3,      8.229203, ,             3,       8.42887, ,             3,      8.513596, , 
          3.2,      8.821066, ,           3.2,      8.936589, ,           3.2,      9.142042, ,           3.2,       9.28431, ,           1.2,      7.204633, ,           1.2,      7.362713, ,           3.2,      9.337719, ,           3.2,      9.433038, ,           3.2,      9.449541, ,           3.2,      9.484436, ,           3.2,       9.52878, ,           3.2,      9.560777, ,           3.2,      9.576523, ,           3.2,      9.585897, ,           1.2,      7.579221, ,           3.2,      7.861852, ,           3.2,      8.200232, ,           3.2,      8.403904, ,           3.2,      8.486448, , 
          3.4,      8.789804, ,           3.4,      8.901199, ,           3.4,       9.09793, ,           3.4,      9.235303, ,           1.4,      7.219014, ,           1.4,      7.376874, ,           3.4,      9.285328, ,           3.4,      9.378442, ,           3.4,      9.396408, ,           3.4,      9.429151, ,           3.4,      9.467584, ,           3.4,      9.498223, ,           3.4,      9.513555, ,           3.4,      9.522658, ,           1.4,       7.59354, ,           3.4,      7.842342, ,           3.4,      8.178134, ,           3.4,      8.379474, ,           3.4,      8.460711, , 
          3.6,      8.753159, ,           3.6,      8.862647, ,           3.6,      9.052046, ,           3.6,      9.187196, ,           1.6,      7.229915, ,           1.6,      7.387339, ,           3.6,        9.2396, ,           3.6,      9.327519, ,           3.6,      9.343642, ,           3.6,       9.37591, ,           3.6,      9.414739, ,           3.6,      9.444254, ,           3.6,      9.458877, ,           3.6,      9.467555, ,           1.6,      7.603811, ,           3.6,      7.820548, ,           3.6,      8.153527, ,           3.6,      8.352268, ,           3.6,      8.432025, , 
          3.8,      8.712899, ,           3.8,      8.819531, ,           3.8,      9.008457, ,           3.8,      9.138536, ,           1.8,      7.237305, ,           1.8,      7.394184, ,           3.8,      9.185584, ,           3.8,      9.268564, ,           3.8,      9.284357, ,           3.8,      9.316358, ,           3.8,      9.354006, ,           3.8,      9.382282, ,           3.8,      9.396368, ,           3.8,      9.404723, ,           1.8,       7.61021, ,           3.8,       7.79659, ,           3.8,      8.126472, ,           3.8,      8.322586, ,           3.8,       8.40076, , 
            4,      8.670732, ,             4,      8.774549, ,             4,      8.957462, ,             4,      9.083948, ,             2,      7.241551, ,             2,      7.397745, ,             4,      9.128934, ,             4,      9.206943, ,             4,      9.222345, ,             4,      9.254267, ,             4,      9.291037, ,             4,      9.317074, ,             4,      9.330962, ,             4,       9.33919, ,             2,      7.613044, ,             4,      7.770618, ,             4,      8.097206, ,             4,      8.290427, ,             4,      8.366969, , 
          4.2,       8.62641, ,           4.2,      8.727316, ,           4.2,      8.905209, ,           4.2,      9.028446, ,           2.2,      7.242707, ,           2.2,      7.398088, ,           4.2,      9.072327, ,           4.2,      9.146631, ,           4.2,      9.160698, ,           4.2,      9.190573, ,           4.2,      9.227331, ,           4.2,      9.252697, ,           4.2,      9.265594, ,           4.2,      9.273232, ,           2.2,       7.61246, ,           4.2,      7.742894, ,           4.2,      8.066096, ,           4.2,      8.256062, ,           4.2,      8.330784, , 
          4.4,      8.580288, ,           4.4,      8.678164, ,           4.4,      8.851677, ,           4.4,      8.971866, ,           2.4,      7.240864, ,           2.4,       7.39538, ,           4.4,       9.01422, ,           4.4,      9.085273, ,           4.4,      9.098657, ,           4.4,      9.126908, ,           4.4,       9.16266, ,           4.4,      9.187709, ,           4.4,      9.199873, ,           4.4,      9.207255, ,           2.4,      7.608646, ,           4.4,       7.71358, ,           4.4,      8.033385, ,           4.4,      8.219942, ,           4.4,      8.292729, , 
          4.6,      8.532261, ,           4.6,      8.627979, ,           4.6,      8.797648, ,           4.6,      8.914968, ,           2.6,      7.236366, ,           2.6,      7.389909, ,           4.6,      8.956351, ,           4.6,      9.025152, ,           4.6,      9.037918, ,           4.6,      9.064714, ,           4.6,      9.098337, ,           4.6,      9.122638, ,           4.6,      9.134639, ,           4.6,      9.141835, ,           2.6,      7.601859, ,           4.6,      7.682524, ,           4.6,      7.999044, ,           4.6,      8.182124, ,           4.6,      8.252882, , 
          4.8,      8.483002, ,           4.8,      8.575951, ,           4.8,      8.741168, ,           4.8,      8.855698, ,           2.8,      7.229244, ,           2.8,      7.381751, ,           4.8,      8.896056, ,           4.8,      8.962542, ,           4.8,      8.974819, ,           4.8,       9.00043, ,           4.8,      9.032398, ,           4.8,      9.056073, ,           4.8,      9.067633, ,           4.8,      9.074345, ,           2.8,       7.59223, ,           4.8,      7.648947, ,           4.8,      7.962929, ,           4.8,       8.14282, ,           4.8,      8.211589, , 
            5,      8.432713, ,             5,      8.523256, ,             5,       8.68401, ,             5,      8.795313, ,             3,      7.219678, ,             3,      7.371084, ,             5,      8.834712, ,             5,      8.900139, ,             5,      8.912052, ,             5,      8.936679, ,             5,      8.967375, ,             5,      8.990137, ,             5,      9.001407, ,             5,      9.008026, ,             3,      7.579966, ,             5,      7.613897, ,             5,      7.925298, ,             5,      8.102117, ,             5,      8.168939, , 
          5.2,       8.38147, ,           5.2,      8.469698, ,           5.2,      8.626656, ,           5.2,      8.735704, ,           3.2,       7.20616, ,           3.2,      7.353275, ,           5.2,      8.774154, ,           5.2,       8.83709, ,           5.2,      8.848627, ,           5.2,      8.872642, ,           5.2,      8.902987, ,           5.2,      8.925342, ,           5.2,      8.936456, ,           5.2,      8.942944, ,           3.2,      7.554654, ,           5.2,      7.577732, ,           5.2,      7.886464, ,           5.2,      8.060069, ,           5.2,      8.124985, , 
          5.4,       8.32731, ,           5.4,      8.414759, ,           5.4,      8.568141, ,           5.4,      8.674096, ,           3.4,      7.192017, ,           3.4,      7.337978, ,           5.4,      8.711541, ,           5.4,       8.77306, ,           5.4,      8.784268, ,           5.4,      8.807291, ,           5.4,      8.836002, ,           5.4,      8.857424, ,           5.4,      8.868328, ,           5.4,      8.874724, ,           3.4,      7.537599, ,           5.4,      7.534501, ,           5.4,      7.844225, ,           5.4,      8.012195, ,           5.4,      8.075171, , 
          5.6,      8.274802, ,           5.6,      8.359951, ,           5.6,      8.509778, ,           5.6,      8.613193, ,           3.6,      7.175828, ,           3.6,      7.320541, ,           5.6,      8.649611, ,           5.6,      8.709227, ,           5.6,      8.720101, ,           5.6,      8.742582, ,           5.6,        8.7703, ,           5.6,      8.790896, ,           5.6,       8.80133, ,           5.6,      8.807469, ,           3.6,      7.518327, ,           5.6,      7.496067, ,           5.6,      7.803369, ,           5.6,      7.968155, ,           5.6,      8.029396, , 
          5.8,      8.221797, ,           5.8,      8.304834, ,           5.8,      8.451062, ,           5.8,       8.55194, ,           3.8,      7.157815, ,           3.8,      7.301278, ,           5.8,      8.587551, ,           5.8,      8.645715, ,           5.8,      8.656271, ,           5.8,      8.678023, ,           5.8,        8.7046, ,           5.8,      8.724222, ,           5.8,       8.73416, ,           5.8,      8.740083, ,           3.8,      7.497159, ,           5.8,      7.456401, ,           5.8,      7.761541, ,           5.8,      7.923291, ,           5.8,      7.982857, , 
            6,      8.168397, ,             6,      8.249425, ,             6,      8.391948, ,             6,      8.490416, ,             4,      7.137816, ,             4,      7.280076, ,             6,      8.524969, ,             6,      8.581653, ,             6,      8.592014, ,             6,      8.613402, ,             6,      8.639452, ,             6,      8.658469, ,             6,      8.668092, ,             6,      8.673819, ,             4,      7.474089, ,             6,      7.415668, ,             6,      7.718813, ,             6,      7.877674, ,             6,      7.935638, , 
          6.2,       8.11475, ,           6.2,      8.193797, ,           6.2,      8.332959, ,           6.2,      8.428825, ,           4.2,      7.116093, ,           4.2,      7.257134, ,           6.2,      8.462733, ,           6.2,      8.518041, ,           6.2,      8.528034, ,           6.2,      8.548578, ,           6.2,      8.573739, ,           6.2,      8.592112, ,           6.2,      8.601393, ,           6.2,       8.60691, ,           4.2,      7.449297, ,           6.2,      7.373792, ,           6.2,      7.675287, ,           6.2,      7.831422, ,           6.2,       7.88789, , 
          6.4,      8.059734, ,           6.4,      8.138111, ,           6.4,      8.273757, ,           6.4,       8.36761, ,           4.4,      7.092907, ,           4.4,      7.232697, ,           6.4,      8.400732, ,           6.4,      8.454782, ,           6.4,      8.464556, ,           6.4,      8.484628, , , , , , , , , , , , , ,           4.4,      7.422949, ,           6.4,      7.324013, ,           6.4,      7.626566, ,           6.4,       7.78241, ,           6.4,      7.838713, , 
          6.6,       8.00587, ,           6.6,      8.082402, ,           6.6,      8.215113, ,           6.6,      8.306639, ,           4.6,       7.06798, ,           4.6,      7.206479, ,           6.6,      8.338953, ,           6.6,      8.391652, ,           6.6,      8.401195, ,           6.6,      8.420826, , , , , , , , , , , , , ,           4.6,      7.394843, ,           6.6,      7.279651, ,           6.6,      7.581606, ,           6.6,      7.735275, ,           6.6,      7.790157, , 
          6.8,      7.951991, ,           6.8,      8.026746, ,           6.8,      8.156416, ,           6.8,       8.24554, ,           4.8,      7.039591, ,           4.8,      7.177014, ,           6.8,      8.277245, ,           6.8,      8.328811, ,           6.8,       8.33808, ,           6.8,      8.357038, , , , , , , , , , , , , ,           4.8,      7.363704, ,           6.8,      7.233801, ,           6.8,      7.535912, ,           6.8,      7.687785, ,           6.8,      7.741327, , 
, , , , , , , , , , , ,             5,      7.009508, ,             5,      7.145888, , , , , , , , , , , , , , , , , , , , , , , , , ,             5,       7.33094, , , , , , , , , , , , , , 
, , , , , , , , , , , ,           5.2,      6.978314, ,           5.2,      7.113647, , , , , , , , , , , , , , , , , , , , , , , , , ,           5.2,        7.2971, , , , , , , , , , , , , , 
, , , , , , , , , , , ,           5.4,      6.924684, ,           5.4,      7.050919, , , , , , , , , , , , , , , , , , , , , , , , , ,           5.4,      7.243414, , , , , , , , , , , , , , 
, , , , , , , , , , , ,           5.6,      6.890986, ,           5.6,      7.016213, , , , , , , , , , , , , , , , , , , , , , , , , ,           5.6,      7.207195, , , , , , , , , , , , , , 
, , , , , , , , , , , ,           5.8,      6.855722, ,           5.8,       6.98001, , , , , , , , , , , , , , , , , , , , , , , , , ,           5.8,      7.169588, , , , , , , , , , , , , , 
, , , , , , , , , , , ,             6,      6.819179, ,             6,       6.94256, , , , , , , , , , , , , , , , , , , , , , , , , ,             6,      7.130778, , , , , , , , , , , , , , 

