Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.835133, , 
         -1.8,      3.735243, , 
         -1.6,      3.651708, , 
         -1.4,      3.591226, , 
         -1.2,      3.555688, , 
           -1,      3.522082, , 
         -0.8,      3.504244, , 
         -0.6,      3.494472, , 
         -0.4,      3.490143, , 
         -0.2,      3.490013, , 
            0,      3.493069, , 
          0.2,      3.498907, , 
          0.4,      3.507145, , 
          0.6,      3.517627, , 
          0.8,      3.530106, , 
            1,      3.544433, , 
          1.2,      3.560429, , 
          1.4,      3.577913, , 
          1.6,      3.596734, , 
          1.8,       3.61685, , 
            2,      3.638187, , 
          2.2,      3.660685, , 
          2.4,      3.684214, , 
          2.6,      3.708692, , 
          2.8,      3.734029, , 

