Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      3.949032, ,            -2,      3.690422, ,            -2,      3.518919, ,            -2,      3.409428, ,            -2,      3.342411, ,            -2,      3.314146, ,            -2,        5.0973, ,            -2,      4.790618, ,            -2,      4.317887, , 
         -1.8,      3.856734, ,          -1.8,      3.592438, ,          -1.8,      3.432173, ,          -1.8,      3.334667, ,          -1.8,      3.274349, ,          -1.8,      3.251066, ,          -1.8,      5.018309, ,          -1.8,      4.712896, ,          -1.8,      4.234049, , 
         -1.6,      3.791049, ,          -1.6,      3.525212, ,          -1.6,       3.37245, ,          -1.6,      3.287991, ,          -1.6,       3.23277, ,          -1.6,      3.209809, ,          -1.6,      4.948136, ,          -1.6,      4.645016, ,          -1.6,      4.167473, , 
         -1.4,      3.738377, ,          -1.4,      3.470164, ,          -1.4,      3.323781, ,          -1.4,      3.247448, ,          -1.4,      3.196953, ,          -1.4,      3.177092, ,          -1.4,       4.88564, ,          -1.4,      4.585306, ,          -1.4,      4.113791, , 
         -1.2,      3.702516, ,          -1.2,      3.434902, ,          -1.2,      3.291779, ,          -1.2,      3.218816, ,          -1.2,      3.170306, ,          -1.2,      3.151664, ,          -1.2,      4.830232, ,          -1.2,      4.532848, ,          -1.2,      4.069097, , 
           -1,      3.675093, ,            -1,      3.412052, ,            -1,       3.26891, ,            -1,      3.201532, ,            -1,      3.155411, ,            -1,      3.137014, ,            -1,      4.781293, ,            -1,      4.486852, ,            -1,      4.030612, , 
         -0.8,      3.652992, ,          -0.8,      3.397801, ,          -0.8,      3.257193, ,          -0.8,      3.190585, ,          -0.8,      3.146498, ,          -0.8,      3.128867, ,          -0.8,      4.738152, ,          -0.8,      4.446494, ,          -0.8,      3.997123, , 
         -0.6,      3.635674, ,          -0.6,      3.389984, ,          -0.6,      3.251993, ,          -0.6,      3.186328, ,          -0.6,      3.143498, ,          -0.6,      3.126755, ,          -0.6,      4.700436, ,          -0.6,      4.411608, ,          -0.6,      3.968303, , 
         -0.4,      3.622572, ,          -0.4,       3.38663, ,          -0.4,      3.252583, ,          -0.4,        3.1876, ,          -0.4,      3.144651, ,          -0.4,      3.128049, ,          -0.4,      4.667764, ,          -0.4,      4.381538, ,          -0.4,      3.943775, , 
         -0.2,      3.613388, ,          -0.2,      3.386668, ,          -0.2,      3.257066, ,          -0.2,      3.193886, ,          -0.2,      3.151952, ,          -0.2,      3.135488, ,          -0.2,      4.639778, ,          -0.2,      4.355906, ,          -0.2,      3.923324, , 
            0,      3.607967, ,             0,      3.389743, ,             0,      3.264456, ,             0,      3.202927, ,             0,      3.161807, ,             0,      3.145709, ,             0,      4.616169, ,             0,      4.334455, ,             0,      3.906899, , 
          0.2,      3.607057, ,           0.2,      3.395484, ,           0.2,      3.274065, ,           0.2,      3.214432, ,           0.2,      3.174118, ,           0.2,       3.15844, ,           0.2,      4.624367, ,           0.2,      4.343295, ,           0.2,      3.897063, , 
          0.4,      3.608049, ,           0.4,      3.403465, ,           0.4,      3.285681, ,           0.4,      3.227585, ,           0.4,      3.188228, ,           0.4,      3.172919, ,           0.4,      4.609062, ,           0.4,      4.329945, ,           0.4,      3.888432, , 
          0.6,      3.611902, ,           0.6,      3.413658, ,           0.6,      3.299132, ,           0.6,      3.242563, ,           0.6,      3.204188, ,           0.6,      3.189263, ,           0.6,      4.597521, ,           0.6,      4.320026, ,           0.6,      3.883342, , 
          0.8,      3.618325, ,           0.8,       3.42577, ,           0.8,      3.313922, ,           0.8,      3.258884, ,           0.8,      3.221574, ,           0.8,      3.206971, ,           0.8,      4.589326, ,           0.8,      4.313312, ,           0.8,      3.881692, , 
            1,      3.627077, ,             1,      3.439595, ,             1,      3.330461, ,             1,      3.276631, ,             1,      3.240016, ,             1,      3.225777, ,             1,      4.584378, ,             1,      4.309647, ,             1,      3.883147, , 
          1.2,      3.639691, ,           1.2,       3.45497, ,           1.2,      3.348354, ,           1.2,      3.295719, ,           1.2,      3.259836, ,           1.2,      3.245832, ,           1.2,      4.601049, ,           1.2,      4.314448, ,           1.2,      3.891357, , 
