Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,       4.76157, ,            -2,      4.509917, ,            -2,      4.259256, ,            -2,      4.097074, ,            -2,      3.974953, ,            -2,      3.935866, ,            -2,      5.770965, ,            -2,      5.474715, ,            -2,       5.06594, , 
         -1.8,      4.618337, ,          -1.8,      4.357764, ,          -1.8,       4.14534, ,          -1.8,      4.002591, ,          -1.8,      3.904674, ,          -1.8,      3.872509, ,          -1.8,      5.681657, ,          -1.8,      5.381046, ,          -1.8,      4.947334, , 
         -1.6,      4.501775, ,          -1.6,      4.240101, ,          -1.6,      4.052999, ,          -1.6,      3.924655, ,          -1.6,      3.843871, ,          -1.6,      3.809961, ,          -1.6,      5.602938, ,          -1.6,      5.300128, ,          -1.6,      4.848671, , 
         -1.4,      4.403704, ,          -1.4,       4.14921, ,          -1.4,      3.964472, ,          -1.4,       3.84823, ,          -1.4,      3.779023, ,          -1.4,      3.750165, ,          -1.4,        5.5332, ,          -1.4,      5.229822, ,          -1.4,      4.766815, , 
         -1.2,      4.337372, ,          -1.2,      4.075937, ,          -1.2,      3.910284, ,          -1.2,      3.812748, ,          -1.2,      3.749659, ,          -1.2,      3.724677, ,          -1.2,      5.471865, ,          -1.2,      5.169174, ,          -1.2,      4.700269, , 
           -1,      4.281514, ,            -1,      4.018124, ,            -1,      3.865397, ,            -1,      3.775691, ,            -1,      3.720956, ,            -1,       3.69692, ,            -1,      5.417777, ,            -1,      5.116699, ,            -1,      4.646429, , 
         -0.8,      4.240966, ,          -0.8,      3.976628, ,          -0.8,      3.829973, ,          -0.8,      3.750453, ,          -0.8,      3.696725, ,          -0.8,      3.675885, ,          -0.8,      5.370363, ,          -0.8,      5.071407, ,          -0.8,      4.603952, , 
         -0.6,      4.209011, ,          -0.6,      3.951096, ,          -0.6,      3.808774, ,          -0.6,      3.732726, ,          -0.6,      3.682184, ,          -0.6,      3.663051, ,          -0.6,      5.329016, ,          -0.6,      5.032373, ,          -0.6,      4.570143, , 
         -0.4,      4.187961, ,          -0.4,      3.934264, ,          -0.4,      3.793929, ,          -0.4,      3.725126, ,          -0.4,      3.675944, ,          -0.4,      3.655804, ,          -0.4,      5.293294, ,          -0.4,      4.998988, ,          -0.4,      4.542863, , 
         -0.2,      4.174648, ,          -0.2,      3.924657, ,          -0.2,      3.788211, ,          -0.2,      3.721554, ,          -0.2,      3.675324, ,          -0.2,       3.65718, ,          -0.2,      5.262604, ,          -0.2,      4.970719, ,          -0.2,      4.520471, , 
            0,      4.166531, ,             0,      3.922529, ,             0,       3.78855, ,             0,      3.724183, ,             0,      3.680145, ,             0,      3.662199, ,             0,      5.236666, ,             0,      4.947197, ,             0,      4.502306, , 
          0.2,       4.16256, ,           0.2,      3.925989, ,           0.2,      3.794024, ,           0.2,      3.731189, ,           0.2,       3.68948, ,           0.2,      3.672438, ,           0.2,      5.215084, ,           0.2,      4.927902, ,           0.2,      4.488099, , 
          0.4,      4.162249, ,           0.4,      3.933532, ,           0.4,      3.803799, ,           0.4,      3.741431, ,           0.4,      3.700341, ,           0.4,      3.684299, ,           0.4,      5.197612, ,           0.4,      4.912488, ,           0.4,      4.477592, , 
          0.6,      4.166462, ,           0.6,      3.943985, ,           0.6,      3.817844, ,           0.6,       3.75652, ,           0.6,      3.715326, ,           0.6,      3.699343, ,           0.6,       5.21248, ,           0.6,      4.927826, ,           0.6,      4.473198, , 
          0.8,      4.172537, ,           0.8,      3.957025, ,           0.8,      3.834206, ,           0.8,      3.773989, ,           0.8,      3.733293, ,           0.8,      3.717561, ,           0.8,      5.202767, ,           0.8,      4.919975, ,           0.8,       4.46957, , 
            1,      4.181403, ,             1,      3.972289, ,             1,      3.852686, ,             1,      3.793871, ,             1,      3.754211, ,             1,      3.738766, ,             1,      5.196656, ,             1,      4.915573, ,             1,      4.469335, , 
