Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      3.955228, ,            -2,      3.636057, ,            -2,      4.559044, , 
         -1.8,      3.834135, ,          -1.8,      3.555363, ,          -1.8,      4.462717, , 
         -1.6,      3.749307, ,          -1.6,      3.492301, ,          -1.6,      4.385272, , 
         -1.4,      3.684644, ,          -1.4,      3.441161, ,          -1.4,      4.322932, , 
         -1.2,      3.638543, ,          -1.2,      3.414267, ,          -1.2,      4.273704, , 
           -1,      3.605157, ,            -1,      3.389102, ,            -1,      4.233047, , 
         -0.8,      3.582444, ,          -0.8,      3.373957, ,          -0.8,      4.198675, , 
         -0.6,      3.570932, ,          -0.6,      3.365815, ,          -0.6,      4.169189, , 
         -0.4,      3.565191, ,          -0.4,      3.363642, ,          -0.4,      4.144194, , 
         -0.2,      3.564607, ,          -0.2,       3.36679, ,          -0.2,      4.123354, , 
            0,      3.567386, ,             0,      3.374629, ,             0,      4.106448, , 
          0.2,      3.573217, ,           0.2,      3.386001, ,           0.2,      4.093331, , 
          0.4,      3.581612, ,           0.4,      3.399831, ,           0.4,      4.086668, , 
          0.6,       3.59224, ,           0.6,      3.415384, ,           0.6,      4.081013, , 
          0.8,      3.604979, ,           0.8,      3.432656, ,           0.8,      4.078679, , 
            1,      3.619559, ,             1,      3.451546, ,             1,      4.079682, , 
          1.2,      3.635885, ,           1.2,      3.471851, ,           1.2,      4.083658, , 
          1.4,      3.653805, ,           1.4,      3.493225, ,           1.4,      4.094327, , 
          1.6,      3.673116, ,           1.6,      3.515752, ,           1.6,      4.103679, , 
          1.8,      3.693717, ,           1.8,      3.539428, ,           1.8,      4.117307, , 
            2,      3.715495, ,             2,      3.564026, ,             2,      4.131014, , 
          2.2,      3.738437, ,           2.2,      3.589596, ,           2.2,      4.146745, , 
          2.4,      3.762453, ,           2.4,       3.61604, ,           2.4,      4.164244, , 
          2.6,      3.787476, ,           2.6,      3.642904, ,           2.6,      4.183406, , 
          2.8,      3.813427, ,           2.8,      3.670706, ,           2.8,      4.204145, , 
            3,      3.840193, ,             3,      3.699195, ,             3,      4.226516, , 

