Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.5711697, , 
         -1.8,     0.5857206, , 
         -1.6,     0.6002584, , 
         -1.4,     0.6147826, , 
         -1.2,     0.6292929, , 
           -1,     0.6437888, , 
         -0.8,     0.6582699, , 
         -0.6,     0.6727358, , 
         -0.4,     0.6871861, , 
         -0.2,     0.7016204, , 
            0,     0.7160383, , 
          0.2,     0.7304394, , 
          0.4,     0.7448232, , 
          0.6,     0.7591894, , 
          0.8,     0.7735376, , 
            1,     0.7878673, , 
          1.2,     0.8021782, , 
          1.4,     0.8164699, , 
          1.6,     0.8307419, , 
          1.8,     0.8449939, , 
            2,     0.8592254, , 
          2.2,     0.8734362, , 
          2.4,     0.8876257, , 
          2.6,     0.9017936, , 
          2.8,     0.9159396, , 
            3,     0.9300631, , 
          3.2,     0.9441639, , 

