Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      10.35675, ,            -2,       10.2284, ,            -2,       10.1999, ,            -2,      11.00881, ,            -2,      10.67198, , 
         -1.8,      10.19986, ,          -1.8,      10.07411, ,          -1.8,      10.04427, ,          -1.8,      10.84674, ,          -1.8,      10.51201, , 
         -1.6,      10.05296, ,          -1.6,      9.929755, ,          -1.6,      9.878506, ,          -1.6,      10.69551, ,          -1.6,      10.36263, , 
         -1.4,      9.915267, ,          -1.4,      9.793114, ,          -1.4,      9.711786, ,          -1.4,      10.55433, ,          -1.4,      10.22319, , 
         -1.2,       9.78608, ,          -1.2,      9.659998, ,          -1.2,      9.551578, ,          -1.2,      10.42286, ,          -1.2,      10.09316, , 
           -1,      9.664783, ,            -1,      9.514212, ,            -1,      9.391514, ,            -1,      10.30082, ,            -1,      9.971879, , 
         -0.8,      9.550889, ,          -0.8,       9.37057, ,          -0.8,       9.23165, ,          -0.8,      10.18801, ,          -0.8,       9.85885, , 
         -0.6,      9.443997, ,          -0.6,      9.232828, ,          -0.6,      9.079934, ,          -0.6,      10.08362, ,          -0.6,       9.75364, , 
         -0.4,      9.343249, ,          -0.4,      9.100686, ,          -0.4,      8.936953, ,          -0.4,      9.987024, ,          -0.4,       9.65576, , 
         -0.2,       9.24802, ,          -0.2,      8.971711, ,          -0.2,      8.801802, ,          -0.2,      9.897824, ,          -0.2,      9.564855, , 
            0,      9.157776, ,             0,      8.845881, ,             0,      8.674462, ,             0,      9.815546, ,             0,      9.480545, , 
          0.2,      9.070532, ,           0.2,      8.725704, ,           0.2,      8.554511, ,           0.2,      9.739956, ,           0.2,      9.402412, , 
          0.4,      8.983912, ,           0.4,      8.611108, ,           0.4,      8.437545, ,           0.4,      9.672562, ,           0.4,      9.329987, , 
          0.6,      8.901524, ,           0.6,      8.507512, ,           0.6,         8.331, ,           0.6,      9.609241, ,           0.6,      9.262999, , 
          0.8,      8.823922, ,           0.8,      8.412463, ,           0.8,      8.234959, ,           0.8,      9.551548, ,           0.8,      9.201167, , 
            1,      8.749815, ,             1,       8.32037, ,             1,      8.142651, ,             1,      9.499437, ,             1,      9.144037, , 
          1.2,      8.679391, ,           1.2,      8.243215, ,           1.2,      8.059354, ,           1.2,      9.451352, ,           1.2,      9.091159, , 
          1.4,       8.61429, ,           1.4,      8.170996, ,           1.4,      7.987038, ,           1.4,      9.409555, ,           1.4,      9.042313, , 
          1.6,      8.553941, ,           1.6,      8.104123, ,           1.6,      7.924854, ,           1.6,      9.372572, ,           1.6,      8.997672, , 
          1.8,      8.495342, ,           1.8,      8.041688, ,           1.8,      7.876431, ,           1.8,       9.34037, ,           1.8,      8.956783, , 
            2,      8.440334, ,             2,      7.990307, ,             2,      7.836078, ,             2,      9.312673, ,             2,      8.919704, , 
          2.2,      8.389084, ,           2.2,      7.947977, ,           2.2,      7.800461, ,           2.2,      9.289325, ,           2.2,      8.886756, , 
          2.4,      8.347261, ,           2.4,      7.923125, ,           2.4,      7.788784, ,           2.4,      9.270323, ,           2.4,      8.858304, , 
