Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.6006719, , 
         -1.8,      0.616121, , 
         -1.6,      0.631557, , 
         -1.4,     0.6469795, , 
         -1.2,     0.6623881, , 
           -1,     0.6777824, , 
         -0.8,     0.6931619, , 
         -0.6,     0.7085263, , 
         -0.4,     0.7238752, , 
         -0.2,     0.7392081, , 
            0,     0.7545246, , 
          0.2,     0.7698243, , 
          0.4,     0.7851069, , 
          0.6,     0.8003719, , 
          0.8,     0.8156189, , 
            1,     0.8308475, , 
          1.2,     0.8460573, , 
          1.4,      0.861248, , 
          1.6,      0.876419, , 
          1.8,     0.8915701, , 
            2,     0.9067008, , 
          2.2,     0.9218107, , 
          2.4,     0.9368995, , 
          2.6,     0.9519667, , 
          2.8,     0.9670119, , 

