Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      5.352247, ,            -2,      5.420559, ,            -2,      5.191773, , 
         -1.8,      5.435649, ,          -1.8,       5.50468, ,          -1.8,      5.271998, , 
         -1.6,      5.516059, ,          -1.6,      5.585675, ,          -1.6,      5.349117, , 
         -1.4,      5.593544, ,          -1.4,      5.663655, ,          -1.4,      5.423135, , 
         -1.2,      5.668176, ,          -1.2,       5.73988, ,          -1.2,      5.494016, , 
           -1,      5.740021, ,            -1,       5.81695, ,            -1,       5.56176, , 
         -0.8,      5.809148, ,          -0.8,      5.906361, ,          -0.8,      5.626395, , 
         -0.6,      5.875458, ,          -0.6,      5.994253, ,          -0.6,      5.687944, , 
         -0.4,      5.939224, ,          -0.4,      6.079866, ,          -0.4,      5.746377, , 
         -0.2,      6.000691, ,          -0.2,      6.165058, ,          -0.2,      5.801711, , 
            0,      6.060033, ,             0,      6.250476, ,             0,       5.85397, , 
          0.2,      6.117256, ,           0.2,       6.33496, ,           0.2,      5.903197, , 
          0.4,      6.173118, ,           0.4,      6.418057, ,           0.4,      5.949477, , 
          0.6,       6.22875, ,           0.6,      6.499323, ,           0.6,       5.99296, , 
          0.8,      6.282444, ,           0.8,      6.575618, ,           0.8,      6.033702, , 
            1,      6.333236, ,             1,      6.645759, ,             1,      6.071728, , 
          1.2,      6.382954, ,           1.2,      6.711881, ,           1.2,      6.107205, , 
          1.4,      6.432065, ,           1.4,      6.770249, ,           1.4,      6.140324, , 
          1.6,      6.478207, ,           1.6,      6.824009, ,           1.6,      6.171254, , 
          1.8,      6.521487, ,           1.8,      6.875797, ,           1.8,      6.199722, , 
            2,      6.561983, ,             2,      6.924799, ,             2,      6.225882, , 
          2.2,      6.601877, ,           2.2,      6.966007, ,           2.2,      6.249767, , 
          2.4,      6.639588, ,           2.4,      6.999921, ,           2.4,      6.271226, , 
          2.6,      6.674997, ,           2.6,      7.041444, ,           2.6,      6.289855, , 
          2.8,      6.704402, ,           2.8,      7.055415, ,           2.8,      6.305438, , 
            3,      6.725627, ,             3,      7.058443, ,             3,       6.31812, , 
          3.2,      6.746109, ,           3.2,      7.056154, ,           3.2,      6.328144, , 
          3.4,      6.765303, ,           3.4,      7.077758, ,           3.4,      6.335637, , 
          3.6,      6.777341, ,           3.6,      7.080227, ,           3.6,      6.339299, , 
          3.8,       6.78323, ,           3.8,      7.070978, ,           3.8,      6.339365, , 
            4,      6.777066, ,             4,      7.052604, ,             4,      6.336085, , 
          4.2,       6.76516, ,           4.2,       7.03605, ,           4.2,      6.329981, , 
          4.4,      6.768649, ,           4.4,      7.032387, ,           4.4,      6.321509, , 
          4.6,      6.754293, ,           4.6,      7.010914, ,           4.6,       6.31133, , 
          4.8,      6.742408, ,           4.8,      6.991588, ,           4.8,      6.299804, , 
            5,      6.726432, ,             5,      6.965723, ,             5,      6.286587, , 
          5.2,      6.708134, ,           5.2,      6.937259, ,           5.2,      6.271879, , 
          5.4,      6.684527, ,           5.4,      6.903165, ,           5.4,      6.255676, , 
          5.6,      6.663743, ,           5.6,      6.880442, ,           5.6,      6.238028, , 
          5.8,      6.636978, ,           5.8,      6.846891, ,           5.8,       6.21923, , 
            6,      6.609958, ,             6,      6.819181, ,             6,      6.199454, , 
          6.2,      6.585472, ,           6.2,      6.782159, ,           6.2,       6.17841, , 
          6.4,      6.557535, ,           6.4,      6.743733, ,           6.4,      6.156471, , 
          6.6,      6.528155, ,           6.6,      6.710679, ,           6.6,      6.133507, , 
          6.8,      6.495518, ,           6.8,      6.671316, ,           6.8,      6.109526, , 
            7,      6.461249, ,             7,      6.635124, ,             7,      6.084916, , 
          7.2,      6.431086, ,           7.2,      6.599473, ,           7.2,       6.05959, , 
          7.4,       6.39632, ,           7.4,      6.561067, ,           7.4,      6.033873, , 
          7.6,       6.36467, ,           7.6,      6.519908, ,           7.6,      6.007735, , 
          7.8,      6.330362, ,           7.8,      6.482265, ,           7.8,      5.981217, , 
            8,      6.295827, ,             8,      6.440265, ,             8,      5.954313, , 

