Alpha,T1-15.8 m/s-VLM2, , 
           -2,      14.91739, , 
         -1.8,       15.3175, , 
         -1.6,      15.66888, , 
         -1.4,      15.93348, , 
         -1.2,      16.09315, , 
           -1,      16.24709, , 
         -0.8,      16.33001, , 
         -0.6,      16.37578, , 
         -0.4,      16.39615, , 
         -0.2,      16.39676, , 
            0,      16.38238, , 
          0.2,      16.35498, , 
          0.4,      16.31646, , 
          0.6,      16.26772, , 
          0.8,      16.21007, , 
            1,      16.14438, , 
          1.2,      16.07166, , 
          1.4,      15.99292, , 
          1.6,      15.90902, , 
          1.8,       15.8203, , 
            2,      15.72727, , 
          2.2,      15.63035, , 
          2.4,      15.53026, , 
          2.6,      15.42747, , 
          2.8,      15.32249, , 

