Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.9010039, , 
         -1.8,     0.8663979, , 
         -1.6,     0.8365542, , 
         -1.4,     0.8127974, , 
         -1.2,     0.7953184, , 
           -1,     0.7787849, , 
         -0.8,     0.7661867, , 
         -0.6,     0.7557153, , 
         -0.4,     0.7467317, , 
         -0.2,     0.7389191, , 
            0,     0.7320229, , 
          0.2,     0.7259264, , 
          0.4,      0.720523, , 
          0.6,     0.7157571, , 
          0.8,     0.7115572, , 
            1,     0.7078745, , 
          1.2,     0.7046568, , 
          1.4,     0.7018533, , 
          1.6,     0.6994216, , 
          1.8,      0.697342, , 
            2,     0.6955893, , 
          2.2,     0.6941426, , 
          2.4,     0.6929679, , 
          2.6,     0.6920424, , 
          2.8,     0.6913419, , 

