Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      7.523547, ,            -2,      7.193338, ,            -2,      7.006714, ,            -2,      8.118812, ,            -2,      7.824314, , 
         -1.8,      7.376787, ,          -1.8,      6.998178, ,          -1.8,      6.811738, ,          -1.8,      7.986012, ,          -1.8,      7.687128, , 
         -1.6,      7.229973, ,          -1.6,      6.812895, ,          -1.6,      6.628569, ,          -1.6,      7.863165, ,          -1.6,      7.559713, , 
         -1.4,       7.08168, ,          -1.4,      6.641723, ,          -1.4,      6.459885, ,          -1.4,      7.750839, ,          -1.4,      7.440762, , 
         -1.2,      6.942738, ,          -1.2,      6.484983, ,          -1.2,      6.304618, ,          -1.2,      7.647403, ,          -1.2,      7.329679, , 
           -1,      6.814654, ,            -1,      6.339062, ,            -1,      6.160583, ,            -1,      7.553258, ,            -1,      7.226051, , 
         -0.8,      6.693702, ,          -0.8,      6.211641, ,          -0.8,      6.035134, ,          -0.8,      7.468189, ,          -0.8,      7.129473, , 
         -0.6,      6.577926, ,          -0.6,       6.09434, ,          -0.6,      5.932037, ,          -0.6,      7.391524, ,          -0.6,      7.039313, , 
         -0.4,      6.468056, ,          -0.4,      5.991081, ,          -0.4,      5.840195, ,          -0.4,      7.323098, ,          -0.4,      6.956025, , 
         -0.2,      6.365048, ,          -0.2,      5.907829, ,          -0.2,      5.770179, ,          -0.2,      7.262761, ,          -0.2,      6.880239, , 
            0,      6.285844, ,             0,      5.884394, ,             0,      5.759364, ,             0,      7.210194, ,             0,      6.812156, , 
          0.2,      6.200299, ,           0.2,      5.827501, ,           0.2,      5.721954, ,           0.2,      7.164972, ,           0.2,      6.752563, , 
          0.4,      6.127728, ,           0.4,      5.775222, ,           0.4,      5.673793, ,           0.4,      7.126349, ,           0.4,      6.702514, , 
          0.6,       6.08155, ,           0.6,      5.742324, ,           0.6,      5.654301, ,           0.6,      7.093893, ,           0.6,      6.662102, , 
          0.8,       6.04431, ,           0.8,      5.721265, ,           0.8,      5.638313, ,           0.8,      7.067122, ,           0.8,      6.629528, , 
            1,      6.009549, ,             1,      5.700518, ,             1,      5.618895, ,             1,      7.045604, ,             1,      6.603429, , 
          1.2,      5.984044, ,           1.2,      5.697314, ,           1.2,      5.617453, ,           1.2,      7.028892, ,           1.2,      6.583112, , 
          1.4,      5.971656, ,           1.4,      5.697785, ,           1.4,      5.627781, ,           1.4,      7.016592, ,           1.4,      6.568588, , 
          1.6,      5.965725, ,           1.6,      5.704175, ,           1.6,      5.643531, ,           1.6,      7.008376, ,           1.6,      6.559454, , 
          1.8,      5.968626, ,           1.8,      5.718361, ,           1.8,      5.659709, ,           1.8,      7.003954, ,           1.8,         6.555, , 
            2,      5.975776, ,             2,       5.72726, ,             2,      5.671121, ,             2,      7.003191, ,             2,      6.554292, , 
          2.2,      5.985998, ,           2.2,      5.748186, ,           2.2,      5.691159, ,           2.2,      7.005855, ,           2.2,      6.556801, , 
          2.4,      5.996411, ,           2.4,      5.773878, ,           2.4,       5.71994, ,           2.4,      7.011658, ,           2.4,      6.562693, , 
          2.6,      6.014165, ,           2.6,       5.80272, ,           2.6,      5.750961, ,           2.6,      7.020376, ,           2.6,      6.571984, , 
          2.8,      6.037741, ,           2.8,       5.83348, ,           2.8,      5.783691, ,           2.8,      7.031766, ,           2.8,      6.584706, , 
            3,      6.064445, ,             3,      5.863494, ,             3,      5.817999, ,             3,      7.066696, ,             3,      6.603639, , 
          3.2,      6.092785, ,           3.2,      5.895346, ,           3.2,      5.848993, ,           3.2,      7.083225, ,           3.2,      6.622255, , 
          3.4,      6.119033, ,           3.4,      5.930548, ,           3.4,       5.88532, ,           3.4,      7.102036, ,           3.4,      6.643188, , 
          3.6,      6.152114, ,           3.6,      5.968534, ,           3.6,      5.922638, ,           3.6,      7.123035, ,           3.6,      6.666338, , 
          3.8,      6.186899, ,           3.8,      6.007695, ,           3.8,       5.96273, ,           3.8,      7.146064, ,           3.8,      6.691851, , 
            4,      6.222921, ,             4,      6.048041, ,             4,      6.004694, ,             4,      7.170914, ,             4,      6.719263, , 
