Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.8004011, , 
         -1.8,     0.7693152, , 
         -1.6,     0.7455294, , 
         -1.4,      0.727555, , 
         -1.2,     0.7116177, , 
           -1,      0.699317, , 
         -0.8,     0.6889093, , 
         -0.6,     0.6799141, , 
         -0.4,     0.6720023, , 
         -0.2,     0.6650028, , 
            0,     0.6587822, , 
          0.2,      0.653271, , 
          0.4,      0.648383, , 
          0.6,     0.6440604, , 
          0.8,      0.640232, , 
            1,     0.6368522, , 
          1.2,     0.6338857, , 
          1.4,     0.6313045, , 
          1.6,     0.6290819, , 
          1.8,      0.627176, , 
            2,     0.6255569, , 
          2.2,     0.6241939, , 
          2.4,     0.6230722, , 
          2.6,     0.6221715, , 

