Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.031223, ,            -2,     0.9436759, ,            -2,     0.9207614, ,            -2,      1.290845, ,            -2,      1.180407, , 
         -1.8,     0.9868408, ,          -1.8,     0.9117704, ,          -1.8,     0.8927684, ,          -1.8,      1.253295, ,          -1.8,      1.139659, , 
         -1.6,       0.95264, ,          -1.6,     0.8846607, ,          -1.6,      0.868315, ,          -1.6,      1.219733, ,          -1.6,       1.10494, , 
         -1.4,     0.9214382, ,          -1.4,     0.8608859, ,          -1.4,      0.846055, ,          -1.4,      1.189543, ,          -1.4,      1.075104, , 
         -1.2,      0.898806, ,          -1.2,     0.8430846, ,          -1.2,      0.830151, ,          -1.2,      1.162259, ,          -1.2,      1.049474, , 
           -1,     0.8789126, ,            -1,     0.8267469, ,            -1,     0.8149257, ,            -1,      1.137478, ,            -1,      1.027242, , 
         -0.8,     0.8627531, ,          -0.8,     0.8130328, ,          -0.8,     0.8014765, ,          -0.8,       1.11492, ,          -0.8,      1.007475, , 
         -0.6,     0.8492959, ,          -0.6,      0.801735, ,          -0.6,     0.7910288, ,          -0.6,      1.094309, ,          -0.6,     0.9895936, , 
         -0.4,     0.8383611, ,          -0.4,     0.7920965, ,          -0.4,     0.7820334, ,          -0.4,      1.075485, ,          -0.4,     0.9732892, , 
         -0.2,     0.8291515, ,          -0.2,     0.7842426, ,          -0.2,     0.7747168, ,          -0.2,      1.058288, ,          -0.2,     0.9584006, , 
            0,     0.8211944, ,             0,      0.777532, ,             0,      0.768253, ,             0,      1.042519, ,             0,      0.944829, , 
          0.2,      0.814259, ,           0.2,     0.7720219, ,           0.2,     0.7628134, ,           0.2,      1.028093, ,           0.2,     0.9324604, , 
          0.4,     0.8081702, ,           0.4,     0.7675554, ,           0.4,     0.7585703, ,           0.4,       1.02068, ,           0.4,     0.9218208, , 
          0.6,     0.8028116, ,           0.6,     0.7636802, ,           0.6,     0.7549766, ,           0.6,       1.00866, ,           0.6,     0.9117003, , 
          0.8,     0.7981016, ,           0.8,     0.7603394, ,           0.8,     0.7518976, ,           0.8,     0.9977105, ,           0.8,     0.9025974, , 
            1,     0.7939839, ,             1,     0.7575492, ,             1,     0.7493934, ,             1,     0.9877184, ,             1,      0.894434, , 
          1.2,     0.7903888, ,           1.2,     0.7550738, ,           1.2,      0.747182, ,           1.2,     0.9786314, ,           1.2,     0.8871699, , 
          1.4,      0.787267, ,           1.4,     0.7530379, ,           1.4,     0.7453423, ,           1.4,     0.9703733, ,           1.4,     0.8806968, , 
          1.6,     0.7845883, ,           1.6,      0.751359, ,           1.6,     0.7438796, ,           1.6,     0.9641189, ,           1.6,     0.8757953, , 
          1.8,       0.78231, ,           1.8,     0.7500128, ,           1.8,     0.7427349, ,           1.8,     0.9578038, ,           1.8,     0.8707515, , 
            2,     0.7803944, ,             2,     0.7489626, , , , ,             2,     0.9534929, ,             2,     0.8667131, , 
          2.2,     0.7788019, ,           2.2,     0.7481762, , , , ,           2.2,     0.9484736, ,           2.2,     0.8628078, , 
          2.4,     0.7775066, ,           2.4,     0.7476291, , , , ,           2.4,     0.9445312, ,           2.4,     0.8594246, , 
          2.6,     0.7764892, ,           2.6,     0.7473018, , , , ,           2.6,     0.9412483, ,           2.6,     0.8565096, , 
          2.8,     0.7757334, ,           2.8,     0.7471939, , , , ,           2.8,     0.9382642, ,           2.8,     0.8540179, , 
            3,     0.7752234, ,             3,     0.7472915, , , , ,             3,     0.9359878, ,             3,     0.8519178, , 
          3.2,     0.7749374, ,           3.2,     0.7475186, , , , ,           3.2,     0.9348897, ,           3.2,     0.8501783, , 

