Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.5647026, ,            -2,     0.5647026, ,            -2,     0.5647026, ,            -2,     0.5647026, ,            -2,     0.5647026, ,            -2,     0.5647026, ,            -2,     0.5647026, ,            -2,     0.5647026, ,            -2,     0.5647026, , 
         -1.8,     0.5790563, ,          -1.8,     0.5790563, ,          -1.8,     0.5790563, ,          -1.8,     0.5790563, ,          -1.8,     0.5790563, ,          -1.8,     0.5790563, ,          -1.8,     0.5790563, ,          -1.8,     0.5790563, ,          -1.8,     0.5790563, , 
         -1.6,     0.5933969, ,          -1.6,     0.5933969, ,          -1.6,     0.5933969, ,          -1.6,     0.5933969, ,          -1.6,     0.5933969, ,          -1.6,     0.5933969, ,          -1.6,     0.5933969, ,          -1.6,     0.5933969, ,          -1.6,     0.5933969, , 
         -1.4,      0.607724, ,          -1.4,      0.607724, ,          -1.4,      0.607724, ,          -1.4,      0.607724, ,          -1.4,      0.607724, ,          -1.4,      0.607724, ,          -1.4,      0.607724, ,          -1.4,      0.607724, ,          -1.4,      0.607724, , 
         -1.2,     0.6220371, ,          -1.2,     0.6220371, ,          -1.2,     0.6220371, ,          -1.2,     0.6220371, ,          -1.2,     0.6220371, ,          -1.2,     0.6220371, ,          -1.2,     0.6220371, ,          -1.2,     0.6220371, ,          -1.2,     0.6220371, , 
           -1,     0.6363358, ,            -1,     0.6363358, ,            -1,     0.6363358, ,            -1,     0.6363358, ,            -1,     0.6363358, ,            -1,     0.6363358, ,            -1,     0.6363358, ,            -1,     0.6363358, ,            -1,     0.6363358, , 
         -0.8,     0.6506198, ,          -0.8,     0.6506198, ,          -0.8,     0.6506198, ,          -0.8,     0.6506198, ,          -0.8,     0.6506198, ,          -0.8,     0.6506198, ,          -0.8,     0.6506198, ,          -0.8,     0.6506198, ,          -0.8,     0.6506198, , 
         -0.6,     0.6648886, ,          -0.6,     0.6648886, ,          -0.6,     0.6648886, ,          -0.6,     0.6648886, ,          -0.6,     0.6648886, ,          -0.6,     0.6648886, ,          -0.6,     0.6648886, ,          -0.6,     0.6648886, ,          -0.6,     0.6648886, , 
         -0.4,     0.6791417, ,          -0.4,     0.6791417, ,          -0.4,     0.6791417, ,          -0.4,     0.6791417, ,          -0.4,     0.6791417, ,          -0.4,     0.6791417, ,          -0.4,     0.6791417, ,          -0.4,     0.6791417, ,          -0.4,     0.6791417, , 
         -0.2,     0.6933789, ,          -0.2,     0.6933789, ,          -0.2,     0.6933789, ,          -0.2,     0.6933789, ,          -0.2,     0.6933789, ,          -0.2,     0.6933789, ,          -0.2,     0.6933789, ,          -0.2,     0.6933789, ,          -0.2,     0.6933789, , 
            0,     0.7075996, ,             0,     0.7075996, ,             0,     0.7075996, ,             0,     0.7075996, ,             0,     0.7075996, ,             0,     0.7075996, ,             0,     0.7075996, ,             0,     0.7075996, ,             0,     0.7075996, , 
          0.2,     0.7218036, ,           0.2,     0.7218036, ,           0.2,     0.7218036, ,           0.2,     0.7218036, ,           0.2,     0.7218036, ,           0.2,     0.7218036, ,           0.2,     0.7218036, ,           0.2,     0.7218036, ,           0.2,     0.7218036, , 
          0.4,     0.7359903, ,           0.4,     0.7359903, ,           0.4,     0.7359903, ,           0.4,     0.7359903, ,           0.4,     0.7359903, ,           0.4,     0.7359903, ,           0.4,     0.7359903, ,           0.4,     0.7359903, ,           0.4,     0.7359903, , 
          0.6,     0.7501594, ,           0.6,     0.7501594, ,           0.6,     0.7501594, ,           0.6,     0.7501594, ,           0.6,     0.7501594, ,           0.6,     0.7501594, ,           0.6,     0.7501594, ,           0.6,     0.7501594, ,           0.6,     0.7501594, , 
          0.8,     0.7643104, ,           0.8,     0.7643104, ,           0.8,     0.7643104, ,           0.8,     0.7643104, ,           0.8,     0.7643104, ,           0.8,     0.7643104, ,           0.8,     0.7643104, ,           0.8,     0.7643104, ,           0.8,     0.7643104, , 
            1,      0.778443, ,             1,      0.778443, ,             1,      0.778443, ,             1,      0.778443, ,             1,      0.778443, ,             1,      0.778443, ,             1,      0.778443, ,             1,      0.778443, ,             1,      0.778443, , 
          1.2,     0.7925568, ,           1.2,     0.7925568, ,           1.2,     0.7925568, ,           1.2,     0.7925568, ,           1.2,     0.7925568, ,           1.2,     0.7925568, ,           1.2,     0.7925568, ,           1.2,     0.7925568, ,           1.2,     0.7925568, , 
          1.4,     0.8066514, ,           1.4,     0.8066514, ,           1.4,     0.8066514, ,           1.4,     0.8066514, ,           1.4,     0.8066514, ,           1.4,     0.8066514, ,           1.4,     0.8066514, ,           1.4,     0.8066514, ,           1.4,     0.8066514, , 
          1.6,     0.8207263, ,           1.6,     0.8207263, ,           1.6,     0.8207263, ,           1.6,     0.8207263, ,           1.6,     0.8207263, ,           1.6,     0.8207263, ,           1.6,     0.8207263, ,           1.6,     0.8207263, ,           1.6,     0.8207263, , 
          1.8,     0.8347812, ,           1.8,     0.8347812, ,           1.8,     0.8347812, ,           1.8,     0.8347812, ,           1.8,     0.8347812, ,           1.8,     0.8347812, ,           1.8,     0.8347812, ,           1.8,     0.8347812, ,           1.8,     0.8347812, , 
            2,     0.8488157, ,             2,     0.8488157, ,             2,     0.8488157, ,             2,     0.8488157, ,             2,     0.8488157, ,             2,     0.8488157, ,             2,     0.8488157, ,             2,     0.8488157, ,             2,     0.8488157, , 
          2.2,     0.8628293, ,           2.2,     0.8628293, ,           2.2,     0.8628293, ,           2.2,     0.8628293, ,           2.2,     0.8628293, ,           2.2,     0.8628293, ,           2.2,     0.8628293, ,           2.2,     0.8628293, ,           2.2,     0.8628293, , 
          2.4,     0.8768218, ,           2.4,     0.8768218, ,           2.4,     0.8768218, ,           2.4,     0.8768218, , , , , , , ,           2.4,     0.8768218, ,           2.4,     0.8768218, ,           2.4,     0.8768218, , 
          2.6,     0.8907927, ,           2.6,     0.8907927, ,           2.6,     0.8907927, ,           2.6,     0.8907927, , , , , , , ,           2.6,     0.8907927, ,           2.6,     0.8907927, ,           2.6,     0.8907927, , 
          2.8,     0.9047416, ,           2.8,     0.9047416, ,           2.8,     0.9047416, ,           2.8,     0.9047416, , , , , , , ,           2.8,     0.9047416, ,           2.8,     0.9047416, ,           2.8,     0.9047416, , 
            3,     0.9186681, ,             3,     0.9186681, ,             3,     0.9186681, ,             3,     0.9186681, , , , , , , ,             3,     0.9186681, ,             3,     0.9186681, ,             3,     0.9186681, , 
          3.2,     0.9325719, ,           3.2,     0.9325719, ,           3.2,     0.9325719, ,           3.2,     0.9325719, , , , , , , ,           3.2,     0.9325719, ,           3.2,     0.9325719, ,           3.2,     0.9325719, , 
          3.4,     0.9464525, ,           3.4,     0.9464525, ,           3.4,     0.9464525, ,           3.4,     0.9464525, , , , , , , ,           3.4,     0.9464525, ,           3.4,     0.9464525, ,           3.4,     0.9464525, , 

