Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          0.4,      3.686472, ,           0.4,      3.478382, ,           0.4,      4.882676, ,           0.4,      3.358794, ,           0.4,      3.308921, ,           0.4,      3.299984, ,           0.4,       3.26019, ,           0.4,      3.244713, ,           0.4,      3.237099, ,           0.4,      4.696194, ,           0.4,      4.416016, ,           0.4,      3.971799, ,           0.4,       3.91207, , 
          0.6,      3.690275, ,           0.6,      3.488763, ,           0.6,       4.86992, ,           0.6,      3.372457, ,           0.6,      3.323778, ,           0.6,      3.315062, ,           0.6,      3.276226, ,           0.6,      3.261135, ,           0.6,      3.253709, ,           0.6,      4.684453, ,           0.6,      4.406008, ,           0.6,       3.96645, ,           0.6,      3.908566, , 
          0.8,      3.696809, ,           0.8,      3.501154, ,           0.8,      4.860757, ,           0.8,      3.387787, ,           0.8,      3.340337, ,           0.8,      3.331846, ,           0.8,      3.293902, ,           0.8,       3.27913, ,           0.8,      3.271866, ,           0.8,      4.676193, ,           0.8,       4.39926, ,           0.8,      3.964533, ,           0.8,      3.908404, , 
            1,      3.705682, ,             1,      3.515361, ,             1,      4.854933, ,             1,      3.404727, ,             1,      3.358524, ,             1,      3.350289, ,             1,      3.313394, ,             1,      3.298924, ,             1,      3.291816, ,             1,      4.671127, ,             1,      4.395527, ,             1,      3.965808, ,             1,       3.91139, , 
          1.2,      3.716825, ,           1.2,      3.531214, ,           1.2,       4.85235, ,           1.2,      3.423131, ,           1.2,      3.377885, ,           1.2,      3.369793, ,           1.2,      3.333509, ,           1.2,      3.319423, ,           1.2,      3.312501, ,           1.2,      4.669185, ,           1.2,       4.39482, ,           1.2,      3.970054, ,           1.2,      3.917231, , 
          1.4,      3.731563, ,           1.4,      3.548488, ,           1.4,      4.892858, ,           1.4,      3.442783, ,           1.4,      3.398499, ,           1.4,      3.390582, ,           1.4,      3.354988, ,           1.4,      3.341097, ,           1.4,      3.334261, ,           1.4,      4.689656, ,           1.4,      4.402911, ,           1.4,      3.980809, ,           1.4,       3.92941, , 
          1.6,       3.74749, ,           1.6,      3.567125, ,           1.6,      4.927472, ,           1.6,       3.46358, ,           1.6,      3.420179, ,           1.6,      3.412427, , , , , , , , , , ,           1.6,      4.698437, ,           1.6,      4.416392, ,           1.6,      3.992161, ,           1.6,       3.94083, , 
          1.8,      3.764021, ,           1.8,       3.58706, ,           1.8,      4.937929, ,           1.8,      3.485517, ,           1.8,      3.442922, ,           1.8,      3.435328, , , , , , , , , , ,           1.8,      4.707898, ,           1.8,      4.425417, ,           1.8,      4.003699, ,           1.8,      3.953474, , 
            2,      3.782397, ,             2,      3.608248, ,             2,       4.95899, ,             2,       3.50852, ,             2,      3.466686, ,             2,      3.459214, , , , , , , , , , ,             2,      4.721537, ,             2,      4.439091, ,             2,      4.017334, ,             2,      3.968588, , 
          2.2,      3.802142, ,           2.2,      3.630556, ,           2.2,      4.983472, ,           2.2,       3.53227, ,           2.2,      3.491001, ,           2.2,      3.483639, , , , , , , , , , ,           2.2,      4.738414, ,           2.2,      4.455495, ,           2.2,      4.032777, ,           2.2,      3.985443, , 
          2.4,      3.822869, ,           2.4,      3.653875, ,           2.4,      5.004694, ,           2.4,      3.557088, ,           2.4,      3.516328, ,           2.4,      3.509049, , , , , , , , , , ,           2.4,       4.75743, ,           2.4,      4.472745, ,           2.4,      4.049991, ,           2.4,      4.003433, , 
          2.6,      3.845087, ,           2.6,      3.678105, ,           2.6,       5.03725, ,           2.6,      3.582673, ,           2.6,       3.54242, ,           2.6,      3.535238, , , , , , , , , , ,           2.6,      4.781552, ,           2.6,      4.494922, ,           2.6,      4.068815, ,           2.6,      4.023423, , 
          2.8,      3.868345, ,           2.8,       3.70319, ,           2.8,      5.079506, ,           2.8,      3.608956, ,           2.8,       3.56923, ,           2.8,      3.562137, , , , , , , , , , ,           2.8,      4.812212, ,           2.8,      4.520462, ,           2.8,      4.089988, ,           2.8,      4.044876, , 

