Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.4603435, , 
         -1.8,     0.4715225, , 
         -1.6,     0.4826886, , 
         -1.4,     0.4938415, , 
         -1.2,     0.5049808, , 
           -1,      0.516106, , 
         -0.8,      0.527217, , 
         -0.6,     0.5383131, , 
         -0.4,     0.5493942, , 
         -0.2,     0.5604597, , 
            0,     0.5715093, , 
          0.2,     0.5825427, , 
          0.4,     0.5935595, , 
          0.6,     0.6045593, , 
          0.8,     0.6155417, , 
            1,     0.6265063, , 
          1.2,     0.6374529, , 
          1.4,      0.648381, , 
          1.6,     0.6592902, , 
          1.8,     0.6701803, , 
            2,     0.6810507, , 
          2.2,     0.6919013, , 
          2.4,     0.7027316, , 
          2.6,     0.7135412, , 
          2.8,     0.7243298, , 
            3,     0.7350971, , 
          3.2,     0.7458427, , 
          3.4,     0.7565662, , 
          3.6,     0.7672674, , 
          3.8,     0.7779457, , 
            4,      0.788601, , 
          4.2,     0.7992328, , 
          4.4,     0.8098409, , 
          4.6,     0.8204248, , 
          4.8,     0.8309843, , 
            5,     0.8415189, , 
          5.2,     0.8520285, , 
          5.4,     0.8625125, , 
          5.6,     0.8729708, , 

