Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.6158836, , 
         -1.8,     0.6317949, , 
         -1.6,     0.6476932, , 
         -1.4,     0.6635781, , 
         -1.2,     0.6794491, , 
           -1,     0.6953058, , 
         -0.8,     0.7111479, , 
         -0.6,     0.7269748, , 
         -0.4,     0.7427863, , 
         -0.2,     0.7585819, , 
            0,     0.7743612, , 
          0.2,     0.7901237, , 
          0.4,     0.8058692, , 
          0.6,     0.8215971, , 
          0.8,     0.8373072, , 
            1,     0.8529989, , 
          1.2,     0.8686719, , 
          1.4,     0.8843257, , 
          1.6,     0.8999601, , 
          1.8,     0.9155746, , 
            2,     0.9311687, , 
          2.2,     0.9467422, , 
          2.4,     0.9622946, , 
          2.6,     0.9778255, , 

