Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      15.74421, ,            -2,      17.06426, ,            -2,      17.41186, ,            -2,      12.04499, ,            -2,      13.39098, , 
         -1.8,      16.15305, ,          -1.8,      17.36069, ,          -1.8,      17.68083, ,          -1.8,      12.24427, ,          -1.8,      13.65184, , 
         -1.6,      16.45623, ,          -1.6,      17.64037, ,          -1.6,      17.93912, ,          -1.6,      12.42412, ,          -1.6,      13.86656, , 
         -1.4,      16.66121, ,          -1.4,      17.83012, ,          -1.4,      18.12537, ,          -1.4,      12.58687, ,          -1.4,      14.04594, , 
         -1.2,      16.85214, ,          -1.2,      17.99382, ,          -1.2,      18.27168, ,          -1.2,      12.73352, ,          -1.2,       14.2006, , 
           -1,      16.95919, ,            -1,      18.09066, ,            -1,      18.35295, ,            -1,      12.86525, ,            -1,      14.33733, , 
         -0.8,      17.02654, ,          -0.8,      18.14846, ,          -0.8,       18.4047, ,          -0.8,      12.98283, ,          -0.8,      14.45855, , 
         -0.6,      17.06458, ,          -0.6,      18.16978, ,          -0.6,      18.41967, ,          -0.6,       13.0865, ,          -0.6,      14.56485, , 
         -0.4,      17.08044, ,          -0.4,      18.15309, ,          -0.4,      18.40468, ,          -0.4,      13.17707, ,          -0.4,      14.65626, , 
         -0.2,      17.07995, ,          -0.2,      18.11831, ,          -0.2,      18.36216, ,          -0.2,      13.25525, ,          -0.2,      14.73334, , 
            0,      17.06458, ,             0,      18.06539, ,             0,      18.30133, ,             0,      13.32161, ,             0,       14.7959, , 
          0.2,      17.03567, ,           0.2,      18.00174, ,           0.2,      18.23133, ,           0.2,      13.29392, ,           0.2,       14.8331, , 
          0.4,      16.99563, ,           0.4,      17.92828, ,           0.4,      18.15096, ,           0.4,      13.33532, ,           0.4,      14.86605, , 
          0.6,      16.94493, ,           0.6,      17.84592, ,           0.6,      18.06106, ,           0.6,       13.3663, ,           0.6,      14.88542, , 
          0.8,      16.88513, ,           0.8,      17.75608, ,           0.8,      17.96399, ,           0.8,       13.3873, ,           0.8,      14.89131, , 
            1,      16.81747, ,             1,      17.65952, ,             1,      17.86066, ,             1,      13.39875, ,             1,      14.88538, , 
          1.2,      16.74282, ,           1.2,      17.55751, ,           1.2,      17.75233, ,           1.2,      13.38331, ,           1.2,      14.85344, , 
          1.4,      16.66165, ,           1.4,      17.45032, , , , ,           1.4,      13.35025, ,           1.4,      14.81888, , 
          1.6,       16.5746, ,           1.6,      17.33879, , , , ,           1.6,      13.33037, ,           1.6,      14.78346, , 
          1.8,      16.48229, ,           1.8,      17.22523, , , , ,           1.8,      13.29585, ,           1.8,      14.73982, , 
            2,      16.38568, ,             2,      17.10763, , , , ,             2,      13.25306, ,             2,      14.68941, , 
          2.2,      16.28542, ,           2.2,      16.98722, , , , ,           2.2,      13.20791, ,           2.2,      14.63238, , 
          2.4,      16.18206, ,           2.4,      16.86461, , , , ,           2.4,      13.14813, ,           2.4,      14.56948, , 
          2.6,      16.07596, ,           2.6,      16.74025, , , , ,           2.6,        13.079, ,           2.6,      14.49787, , 
          2.8,      15.96745, ,           2.8,      16.61457, , , , ,           2.8,      13.00423, ,           2.8,      14.42501, , 

