Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-23.8 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      0.633604, ,            -1,      0.633604, ,            -1,      0.633604, , 
         -0.8,     0.6335484, ,          -0.8,     0.6335484, ,          -0.8,     0.6335484, , 
         -0.6,      0.633485, ,          -0.6,      0.633485, ,          -0.6,      0.633485, , 
         -0.4,     0.6334143, ,          -0.4,     0.6334143, ,          -0.4,     0.6334143, , 
         -0.2,     0.6333367, ,          -0.2,     0.6333367, ,          -0.2,     0.6333367, , 
            0,     0.6332526, ,             0,     0.6332526, ,             0,     0.6332526, , 
          0.2,     0.6331625, ,           0.2,     0.6331625, ,           0.2,     0.6331625, , 
          0.4,     0.6330667, ,           0.4,     0.6330667, ,           0.4,     0.6330667, , 
          0.6,     0.6329656, ,           0.6,     0.6329656, ,           0.6,     0.6329656, , 
          0.8,     0.6328595, ,           0.8,     0.6328595, ,           0.8,     0.6328595, , 
            1,     0.6327487, ,             1,     0.6327487, ,             1,     0.6327487, , 
          1.2,     0.6326334, ,           1.2,     0.6326334, ,           1.2,     0.6326334, , 
          1.4,      0.632514, ,           1.4,      0.632514, ,           1.4,      0.632514, , 
          1.6,     0.6323906, ,           1.6,     0.6323906, ,           1.6,     0.6323906, , 
          1.8,     0.6322635, ,           1.8,     0.6322635, ,           1.8,     0.6322635, , 
            2,     0.6321329, ,             2,     0.6321329, ,             2,     0.6321329, , 
          2.2,     0.6319991, ,           2.2,     0.6319991, ,           2.2,     0.6319991, , 
          2.4,     0.6318621, ,           2.4,     0.6318621, ,           2.4,     0.6318621, , 
          2.6,     0.6317222, ,           2.6,     0.6317222, ,           2.6,     0.6317222, , 
          2.8,     0.6315795, ,           2.8,     0.6315795, ,           2.8,     0.6315795, , 
            3,     0.6314343, ,             3,     0.6314343, ,             3,     0.6314343, , 
          3.2,     0.6312865, ,           3.2,     0.6312865, ,           3.2,     0.6312865, , 
          3.4,     0.6311365, ,           3.4,     0.6311365, ,           3.4,     0.6311365, , 
          3.6,     0.6309842, ,           3.6,     0.6309842, ,           3.6,     0.6309842, , 
          3.8,       0.63083, ,           3.8,       0.63083, ,           3.8,       0.63083, , 
            4,     0.6306738, ,             4,     0.6306738, ,             4,     0.6306738, , 
          4.2,     0.6305157, ,           4.2,     0.6305157, ,           4.2,     0.6305157, , 
          4.4,      0.630356, ,           4.4,      0.630356, ,           4.4,      0.630356, , 
          4.6,     0.6301947, ,           4.6,     0.6301947, ,           4.6,     0.6301947, , 
          4.8,     0.6300318, ,           4.8,     0.6300318, ,           4.8,     0.6300318, , 
            5,     0.6298676, ,             5,     0.6298676, ,             5,     0.6298676, , 
          5.2,     0.6297021, ,           5.2,     0.6297021, ,           5.2,     0.6297021, , 
          5.4,     0.6295353, ,           5.4,     0.6295353, ,           5.4,     0.6295353, , 
          5.6,     0.6293674, ,           5.6,     0.6293674, ,           5.6,     0.6293674, , 
          5.8,     0.6291985, ,           5.8,     0.6291985, ,           5.8,     0.6291985, , 
            6,     0.6290286, ,             6,     0.6290286, ,             6,     0.6290286, , 
          6.2,     0.6288577, ,           6.2,     0.6288577, ,           6.2,     0.6288577, , 
          6.4,     0.6286861, ,           6.4,     0.6286861, ,           6.4,     0.6286861, , 
          6.6,     0.6285137, ,           6.6,     0.6285137, ,           6.6,     0.6285137, , 

