Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-23.8 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.7141271, ,            -1,     0.7141271, ,            -1,     0.7141271, , 
         -0.8,     0.7270661, ,          -0.8,     0.7270661, ,          -0.8,     0.7270661, , 
         -0.6,     0.7399878, ,          -0.6,     0.7399878, ,          -0.6,     0.7399878, , 
         -0.4,     0.7528918, ,          -0.4,     0.7528918, ,          -0.4,     0.7528918, , 
         -0.2,     0.7657776, ,          -0.2,     0.7657776, ,          -0.2,     0.7657776, , 
            0,      0.778645, ,             0,      0.778645, ,             0,      0.778645, , 
          0.2,     0.7914934, ,           0.2,     0.7914934, ,           0.2,     0.7914934, , 
          0.4,     0.8043225, ,           0.4,     0.8043225, ,           0.4,     0.8043225, , 
          0.6,      0.817132, ,           0.6,      0.817132, ,           0.6,      0.817132, , 
          0.8,     0.8299215, ,           0.8,     0.8299215, ,           0.8,     0.8299215, , 
            1,     0.8426906, ,             1,     0.8426906, ,             1,     0.8426906, , 
          1.2,     0.8554388, ,           1.2,     0.8554388, ,           1.2,     0.8554388, , 
          1.4,      0.868166, ,           1.4,      0.868166, ,           1.4,      0.868166, , 
          1.6,     0.8808715, ,           1.6,     0.8808715, ,           1.6,     0.8808715, , 
          1.8,     0.8935552, ,           1.8,     0.8935552, ,           1.8,     0.8935552, , 
            2,     0.9062166, ,             2,     0.9062166, ,             2,     0.9062166, , 
          2.2,     0.9188554, ,           2.2,     0.9188554, ,           2.2,     0.9188554, , 
          2.4,     0.9314712, ,           2.4,     0.9314712, ,           2.4,     0.9314712, , 
          2.6,     0.9440636, ,           2.6,     0.9440636, ,           2.6,     0.9440636, , 
          2.8,     0.9566323, ,           2.8,     0.9566323, ,           2.8,     0.9566323, , 
            3,     0.9691768, ,             3,     0.9691768, ,             3,     0.9691768, , 
          3.2,     0.9816969, ,           3.2,     0.9816969, ,           3.2,     0.9816969, , 
          3.4,     0.9941923, ,           3.4,     0.9941923, ,           3.4,     0.9941923, , 
          3.6,      1.006662, ,           3.6,      1.006662, ,           3.6,      1.006662, , 
          3.8,      1.019107, ,           3.8,      1.019107, ,           3.8,      1.019107, , 
            4,      1.031526, ,             4,      1.031526, ,             4,      1.031526, , 
          4.2,      1.043918, ,           4.2,      1.043918, ,           4.2,      1.043918, , 
          4.4,      1.056284, ,           4.4,      1.056284, ,           4.4,      1.056284, , 
          4.6,      1.068623, ,           4.6,      1.068623, ,           4.6,      1.068623, , 
          4.8,      1.080935, ,           4.8,      1.080935, ,           4.8,      1.080935, , 
            5,      1.093219, ,             5,      1.093219, ,             5,      1.093219, , 
          5.2,      1.105475, ,           5.2,      1.105475, ,           5.2,      1.105475, , 
          5.4,      1.117703, ,           5.4,      1.117703, ,           5.4,      1.117703, , 
          5.6,      1.129902, ,           5.6,      1.129902, ,           5.6,      1.129902, , 
          5.8,      1.142073, ,           5.8,      1.142073, ,           5.8,      1.142073, , 
            6,      1.154213, ,             6,      1.154213, ,             6,      1.154213, , 
          6.2,      1.166325, ,           6.2,      1.166325, ,           6.2,      1.166325, , 
          6.4,      1.178406, ,           6.4,      1.178406, ,           6.4,      1.178406, , 
          6.6,      1.190457, ,           6.6,      1.190457, ,           6.6,      1.190457, , 

