Alpha,T1-15.8 m/s-VLM2, , 
           -1,      7.585945, , 
         -0.8,       7.65346, , 
         -0.6,       7.71759, , 
         -0.4,      7.777949, , 
         -0.2,      7.833547, , 
            0,      7.883513, , 
          0.2,      7.927148, , 
          0.4,      7.964055, , 
          0.6,      7.994285, , 
          0.8,      8.018322, , 
            1,      8.036632, , 
          1.2,      8.049722, , 
          1.4,      8.058241, , 
          1.6,      8.062554, , 
          1.8,      8.063096, , 
            2,      8.060247, , 
          2.2,      8.054244, , 
          2.4,      8.045303, , 
          2.6,      8.033587, , 
          2.8,      8.019475, , 
            3,      8.003192, , 
          3.2,       7.98493, , 
          3.4,      7.964867, , 
          3.6,      7.943123, , 
          3.8,      7.919791, , 
            4,      7.894948, , 
          4.2,      7.868563, , 
          4.4,      7.840788, , 
          4.6,       7.81177, , 
          4.8,      7.781499, , 
            5,      7.750072, , 
          5.2,      7.717509, , 
          5.4,      7.683878, , 
          5.6,       7.64929, , 
          5.8,      7.613833, , 
            6,      7.577545, , 
          6.2,      7.540464, , 
          6.4,      7.502707, , 
          6.6,      7.464316, , 
          6.8,      7.425342, , 
            7,       7.38581, , 
          7.2,      7.345824, , 
          7.4,       7.30549, , 
          7.6,      7.264858, , 
          7.8,      7.223973, , 
            8,      7.182927, , 
          8.2,      7.141725, , 
          8.4,      7.100432, , 
          8.6,      7.059136, , 
          8.8,      7.017887, , 
            9,      6.976709, , 
          9.2,      6.935627, , 
          9.4,      6.894665, , 
          9.6,      6.853835, , 
          9.8,      6.813159, , 
           10,      6.772665, , 
         10.2,      6.732366, , 
         10.4,      6.692278, , 
         10.6,      6.652425, , 

