Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6552493, , 
         -0.8,     0.6552777, , 
         -0.6,     0.6552978, , 
         -0.4,       0.65531, , 
         -0.2,     0.6553151, , 
            0,     0.6553134, , 
          0.2,     0.6553056, , 
          0.4,     0.6552921, , 
          0.6,     0.6552732, , 
          0.8,     0.6552494, , 
            1,     0.6552211, , 
          1.2,     0.6551886, , 
          1.4,     0.6551523, , 
          1.6,     0.6551123, , 
          1.8,      0.655069, , 
            2,     0.6550227, , 
          2.2,     0.6549736, , 
          2.4,     0.6549219, , 
          2.6,     0.6548679, , 
          2.8,     0.6548117, , 
            3,     0.6547536, , 
          3.2,     0.6546937, , 
          3.4,     0.6546322, , 
          3.6,     0.6545693, , 
          3.8,     0.6545051, , 
            4,     0.6544398, , 
          4.2,     0.6543735, , 
          4.4,     0.6543063, , 
          4.6,     0.6542384, , 
          4.8,     0.6541699, , 
            5,     0.6541009, , 

