Alpha,T1-15.8 m/s-VLM2, , 
           -4,      8.037358, , 
         -3.8,      8.101273, , 
         -3.6,      8.160429, , 
         -3.4,      8.215137, , 
         -3.2,      8.265425, , 
           -3,      8.311424, , 
         -2.8,      8.353257, , 
         -2.6,      8.390942, , 
         -2.4,      8.424623, , 
         -2.2,      8.454471, , 
           -2,       8.48055, , 
         -1.8,      8.503044, , 
         -1.6,      8.522036, , 
         -1.4,      8.537674, , 
         -1.2,      8.550071, , 
           -1,       8.55935, , 
         -0.8,      8.565631, , 
         -0.6,      8.568923, , 
         -0.4,      8.569117, , 
         -0.2,      8.566589, , 
            0,       8.56127, , 
          0.2,      8.553205, , 
          0.4,      8.542483, , 
          0.6,      8.529324, , 
          0.8,      8.513786, , 
            1,      8.495462, , 
          1.2,      8.474685, , 
          1.4,      8.451565, , 
          1.6,      8.425931, , 
          1.8,      8.397748, , 
            2,      8.367044, , 
          2.2,      8.333727, , 
          2.4,      8.297847, , 
          2.6,      8.259552, , 
          2.8,      8.218331, , 
            3,      8.174649, , 
          3.2,      8.127876, , 
          3.4,      8.077869, , 
          3.6,      8.024554, , 
          3.8,      7.966876, , 
            4,      7.905297, , 
          4.2,      7.837175, , 
          4.4,      7.761955, , 
          4.6,      7.677611, , 
          4.8,      7.585463, , 
            5,      7.489464, , 
          5.2,       7.39395, , 
          5.4,      7.299732, , 
          5.6,      7.204965, , 
          5.8,      7.105957, , 
            6,      7.008435, , 

