Alpha,T1-15.8 m/s-VLM2, , 
           -4,     0.7675519, , 
         -3.8,     0.7807844, , 
         -3.6,     0.7939981, , 
         -3.4,     0.8071926, , 
         -3.2,     0.8203677, , 
           -3,     0.8335227, , 
         -2.8,     0.8466575, , 
         -2.6,     0.8597714, , 
         -2.4,     0.8728642, , 
         -2.2,     0.8859355, , 
           -2,     0.8989847, , 
         -1.8,     0.9120116, , 
         -1.6,     0.9250158, , 
         -1.4,     0.9379967, , 
         -1.2,     0.9509542, , 
           -1,     0.9638876, , 
         -0.8,     0.9767968, , 
         -0.6,     0.9896812, , 
         -0.4,       1.00254, , 
         -0.2,      1.015374, , 
            0,      1.028182, , 
          0.2,      1.040964, , 
          0.4,      1.053719, , 
          0.6,      1.066447, , 
          0.8,      1.079147, , 
            1,       1.09182, , 
          1.2,      1.104465, , 
          1.4,      1.117081, , 
          1.6,      1.129668, , 
          1.8,      1.142226, , 
            2,      1.154754, , 
          2.2,      1.167252, , 
          2.4,       1.17972, , 
          2.6,      1.192158, , 
          2.8,      1.204564, , 
            3,      1.216938, , 
          3.2,      1.229281, , 
          3.4,      1.241592, , 
          3.6,      1.253871, , 
          3.8,      1.266116, , 
            4,      1.278329, , 
          4.2,      1.290508, , 
          4.4,      1.302653, , 
          4.6,      1.314763, , 
          4.8,       1.32684, , 
            5,      1.338881, , 
          5.2,      1.350888, , 
          5.4,      1.362859, , 
          5.6,      1.374794, , 
          5.8,      1.386693, , 
            6,      1.398555, , 

