Alpha,T1-15.8 m/s-VLM2, , 
           -4,      7.092237, , 
         -3.8,      7.036846, , 
         -3.6,      6.986341, , 
         -3.4,      6.940272, , 
         -3.2,      6.898453, , 
           -3,      6.860639, , 
         -2.8,      6.826607, , 
         -2.6,      6.796235, , 
         -2.4,      6.769316, , 
         -2.2,      6.745638, , 
           -2,      6.725085, , 
         -1.8,      6.707456, , 
         -1.6,      6.692644, , 
         -1.4,      6.680497, , 
         -1.2,      6.670898, , 
           -1,      6.663731, , 
         -0.8,      6.658888, , 
         -0.6,      6.656354, , 
         -0.4,      6.656204, , 
         -0.2,      6.658151, , 
            0,       6.66225, , 
          0.2,      6.668475, , 
          0.4,       6.67677, , 
          0.6,      6.686977, , 
          0.8,      6.699071, , 
            1,      6.713388, , 
          1.2,      6.729696, , 
          1.4,      6.747936, , 
          1.6,      6.768275, , 
          1.8,      6.790778, , 
            2,      6.815464, , 
          2.2,      6.842453, , 
          2.4,      6.871758, , 
          2.6,      6.903311, , 
          2.8,      6.937601, , 
            3,      6.974307, , 
          3.2,      7.014044, , 
          3.4,      7.057029, , 
          3.6,      7.103438, , 
          3.8,      7.154334, , 
            4,      7.209479, , 
          4.2,      7.271477, , 
          4.4,      7.341179, , 
          4.6,      7.420932, , 
          4.8,      7.510059, , 
            5,      7.605202, , 
          5.2,      7.702274, , 
          5.4,      7.800471, , 
          5.6,      7.901783, , 
          5.8,      8.010459, , 
            6,      8.120448, , 

