Alpha,T1-15.8 m/s-VLM2, , 
           -4,      1.778782, , 
         -3.8,       1.74973, , 
         -3.6,      1.722531, , 
         -3.4,      1.697018, , 
         -3.2,      1.673094, , 
           -3,      1.650653, , 
         -2.8,      1.629597, , 
         -2.6,      1.609858, , 
         -2.4,      1.591351, , 
         -2.2,      1.573991, , 
           -2,      1.557721, , 
         -1.8,      1.542465, , 
         -1.6,      1.528171, , 
         -1.4,       1.51478, , 
         -1.2,      1.502244, , 
           -1,      1.490513, , 
         -0.8,      1.479546, , 
         -0.6,      1.469319, , 
         -0.4,      1.459832, , 
         -0.2,      1.451005, , 
            0,      1.442835, , 
          0.2,      1.435302, , 
          0.4,      1.428379, , 
          0.6,       1.42202, , 
          0.8,      1.416207, , 
            1,      1.411001, , 
          1.2,       1.40634, , 
          1.4,      1.402202, , 
          1.6,       1.39861, , 
          1.8,      1.395568, , 
            2,       1.39307, , 
          2.2,      1.391132, , 
          2.4,      1.389744, , 
          2.6,      1.388886, , 
          2.8,      1.388645, , 
            3,      1.388949, , 
          3.2,      1.389911, , 
          3.4,      1.391565, , 
          3.6,      1.393935, , 
          3.8,      1.397221, , 
            4,      1.401362, , 
          4.2,      1.406857, , 
          4.4,      1.413854, , 
          4.6,      1.422787, , 
          4.8,      1.433503, , 
            5,      1.445333, , 
          5.2,      1.457484, , 
          5.4,      1.469798, , 
          5.6,      1.482652, , 
          5.8,      1.496846, , 
            6,      1.511225, , 

