Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.1247785, , 
         -0.8,     0.1363803, , 
         -0.6,     0.1479788, , 
         -0.4,     0.1595738, , 
         -0.2,     0.1711647, , 
            0,     0.1827512, , 
          0.2,      0.194333, , 
          0.4,     0.2059096, , 
          0.6,     0.2174807, , 
          0.8,     0.2290458, , 
            1,     0.2406046, , 
          1.2,     0.2521568, , 
          1.4,     0.2637019, , 
          1.6,     0.2752395, , 
          1.8,     0.2867693, , 
            2,      0.298291, , 
          2.2,      0.309804, , 
          2.4,     0.3213081, , 
          2.6,     0.3328028, , 
          2.8,     0.3442879, , 
            3,     0.3557628, , 
          3.2,     0.3672273, , 
          3.4,     0.3786809, , 
          3.6,     0.3901234, , 
          3.8,     0.4015542, , 
            4,     0.4129731, , 
          4.2,     0.4243797, , 
          4.4,     0.4357736, , 
          4.6,     0.4471545, , 
          4.8,     0.4585219, , 
            5,     0.4698755, , 
          5.2,     0.4812149, , 
          5.4,     0.4925399, , 

