Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.1390494, ,            -1,     0.1390494, ,            -1,     0.1390494, ,            -1,     0.1390494, ,            -1,     0.1390494, ,            -1,     0.1390494, ,            -1,     0.1390494, ,            -1,     0.1390494, ,            -1,     0.1390494, , 
         -0.8,     0.1521319, ,          -0.8,     0.1521319, ,          -0.8,     0.1521319, ,          -0.8,     0.1521319, ,          -0.8,     0.1521319, ,          -0.8,     0.1521319, ,          -0.8,     0.1521319, ,          -0.8,     0.1521319, ,          -0.8,     0.1521319, , 
         -0.6,     0.1652109, ,          -0.6,     0.1652109, ,          -0.6,     0.1652109, ,          -0.6,     0.1652109, ,          -0.6,     0.1652109, ,          -0.6,     0.1652109, ,          -0.6,     0.1652109, ,          -0.6,     0.1652109, ,          -0.6,     0.1652109, , 
         -0.4,     0.1782862, ,          -0.4,     0.1782862, ,          -0.4,     0.1782862, ,          -0.4,     0.1782862, ,          -0.4,     0.1782862, ,          -0.4,     0.1782862, ,          -0.4,     0.1782862, ,          -0.4,     0.1782862, ,          -0.4,     0.1782862, , 
         -0.2,     0.1913573, ,          -0.2,     0.1913573, ,          -0.2,     0.1913573, ,          -0.2,     0.1913573, ,          -0.2,     0.1913573, ,          -0.2,     0.1913573, ,          -0.2,     0.1913573, ,          -0.2,     0.1913573, ,          -0.2,     0.1913573, , 
            0,     0.2044238, ,             0,     0.2044238, ,             0,     0.2044238, ,             0,     0.2044238, ,             0,     0.2044238, ,             0,     0.2044238, ,             0,     0.2044238, ,             0,     0.2044238, ,             0,     0.2044238, , 
          0.2,     0.2174854, ,           0.2,     0.2174854, ,           0.2,     0.2174854, ,           0.2,     0.2174854, ,           0.2,     0.2174854, ,           0.2,     0.2174854, ,           0.2,     0.2174854, ,           0.2,     0.2174854, ,           0.2,     0.2174854, , 
          0.4,     0.2305416, ,           0.4,     0.2305416, ,           0.4,     0.2305416, ,           0.4,     0.2305416, ,           0.4,     0.2305416, ,           0.4,     0.2305416, ,           0.4,     0.2305416, ,           0.4,     0.2305416, ,           0.4,     0.2305416, , 
          0.6,      0.243592, ,           0.6,      0.243592, ,           0.6,      0.243592, ,           0.6,      0.243592, ,           0.6,      0.243592, ,           0.6,      0.243592, ,           0.6,      0.243592, ,           0.6,      0.243592, ,           0.6,      0.243592, , 
          0.8,     0.2566363, ,           0.8,     0.2566363, ,           0.8,     0.2566363, ,           0.8,     0.2566363, ,           0.8,     0.2566363, ,           0.8,     0.2566363, ,           0.8,     0.2566363, ,           0.8,     0.2566363, ,           0.8,     0.2566363, , 
            1,      0.269674, ,             1,      0.269674, ,             1,      0.269674, ,             1,      0.269674, ,             1,      0.269674, ,             1,      0.269674, ,             1,      0.269674, ,             1,      0.269674, ,             1,      0.269674, , 
          1.2,     0.2827048, ,           1.2,     0.2827048, ,           1.2,     0.2827048, ,           1.2,     0.2827048, ,           1.2,     0.2827048, ,           1.2,     0.2827048, ,           1.2,     0.2827048, ,           1.2,     0.2827048, ,           1.2,     0.2827048, , 
          1.4,     0.2957282, ,           1.4,     0.2957282, ,           1.4,     0.2957282, ,           1.4,     0.2957282, ,           1.4,     0.2957282, ,           1.4,     0.2957282, ,           1.4,     0.2957282, ,           1.4,     0.2957282, ,           1.4,     0.2957282, , 
          1.6,     0.3087439, ,           1.6,     0.3087439, ,           1.6,     0.3087439, ,           1.6,     0.3087439, ,           1.6,     0.3087439, ,           1.6,     0.3087439, ,           1.6,     0.3087439, ,           1.6,     0.3087439, ,           1.6,     0.3087439, , 
          1.8,     0.3217515, ,           1.8,     0.3217515, ,           1.8,     0.3217515, ,           1.8,     0.3217515, ,           1.8,     0.3217515, ,           1.8,     0.3217515, ,           1.8,     0.3217515, ,           1.8,     0.3217515, ,           1.8,     0.3217515, , 
            2,     0.3347506, ,             2,     0.3347506, ,             2,     0.3347506, ,             2,     0.3347506, ,             2,     0.3347506, ,             2,     0.3347506, ,             2,     0.3347506, ,             2,     0.3347506, ,             2,     0.3347506, , 
          2.2,     0.3477407, ,           2.2,     0.3477407, ,           2.2,     0.3477407, ,           2.2,     0.3477407, ,           2.2,     0.3477407, ,           2.2,     0.3477407, ,           2.2,     0.3477407, ,           2.2,     0.3477407, ,           2.2,     0.3477407, , 
          2.4,     0.3607216, ,           2.4,     0.3607216, ,           2.4,     0.3607216, ,           2.4,     0.3607216, ,           2.4,     0.3607216, ,           2.4,     0.3607216, ,           2.4,     0.3607216, ,           2.4,     0.3607216, ,           2.4,     0.3607216, , 
          2.6,     0.3736927, ,           2.6,     0.3736927, ,           2.6,     0.3736927, ,           2.6,     0.3736927, ,           2.6,     0.3736927, ,           2.6,     0.3736927, ,           2.6,     0.3736927, ,           2.6,     0.3736927, ,           2.6,     0.3736927, , 
          2.8,     0.3866538, ,           2.8,     0.3866538, ,           2.8,     0.3866538, ,           2.8,     0.3866538, ,           2.8,     0.3866538, ,           2.8,     0.3866538, ,           2.8,     0.3866538, ,           2.8,     0.3866538, ,           2.8,     0.3866538, , 
            3,     0.3996044, ,             3,     0.3996044, ,             3,     0.3996044, ,             3,     0.3996044, ,             3,     0.3996044, ,             3,     0.3996044, ,             3,     0.3996044, ,             3,     0.3996044, ,             3,     0.3996044, , 
          3.2,     0.4125441, ,           3.2,     0.4125441, ,           3.2,     0.4125441, ,           3.2,     0.4125441, ,           3.2,     0.4125441, ,           3.2,     0.4125441, ,           3.2,     0.4125441, ,           3.2,     0.4125441, ,           3.2,     0.4125441, , 
          3.4,     0.4254726, ,           3.4,     0.4254726, ,           3.4,     0.4254726, ,           3.4,     0.4254726, ,           3.4,     0.4254726, ,           3.4,     0.4254726, ,           3.4,     0.4254726, ,           3.4,     0.4254726, ,           3.4,     0.4254726, , 
          3.6,     0.4383895, ,           3.6,     0.4383895, ,           3.6,     0.4383895, ,           3.6,     0.4383895, ,           3.6,     0.4383895, ,           3.6,     0.4383895, ,           3.6,     0.4383895, ,           3.6,     0.4383895, ,           3.6,     0.4383895, , 
          3.8,     0.4512943, ,           3.8,     0.4512943, ,           3.8,     0.4512943, ,           3.8,     0.4512943, ,           3.8,     0.4512943, ,           3.8,     0.4512943, ,           3.8,     0.4512943, ,           3.8,     0.4512943, ,           3.8,     0.4512943, , 
            4,     0.4641867, ,             4,     0.4641867, ,             4,     0.4641867, ,             4,     0.4641867, ,             4,     0.4641867, ,             4,     0.4641867, ,             4,     0.4641867, ,             4,     0.4641867, ,             4,     0.4641867, , 
          4.2,     0.4770664, ,           4.2,     0.4770664, ,           4.2,     0.4770664, ,           4.2,     0.4770664, ,           4.2,     0.4770664, ,           4.2,     0.4770664, ,           4.2,     0.4770664, ,           4.2,     0.4770664, ,           4.2,     0.4770664, , 
          4.4,     0.4899329, ,           4.4,     0.4899329, ,           4.4,     0.4899329, ,           4.4,     0.4899329, ,           4.4,     0.4899329, ,           4.4,     0.4899329, ,           4.4,     0.4899329, ,           4.4,     0.4899329, ,           4.4,     0.4899329, , 
          4.6,     0.5027858, ,           4.6,     0.5027858, ,           4.6,     0.5027858, ,           4.6,     0.5027858, ,           4.6,     0.5027858, ,           4.6,     0.5027858, ,           4.6,     0.5027858, ,           4.6,     0.5027858, ,           4.6,     0.5027858, , 

