Alpha,T1-15.8 m/s-VLM2, , 
           -1,       6.46964, , 
         -0.8,      6.925824, , 
         -0.6,      7.355365, , 
         -0.4,      7.757741, , 
         -0.2,      8.132696, , 
            0,      8.480255, , 
          0.2,      8.800722, , 
          0.4,      9.094484, , 
          0.6,      9.362241, , 
          0.8,      9.604785, , 
            1,       9.82292, , 
          1.2,       10.0176, , 
          1.4,      10.18979, , 
          1.6,      10.33752, , 
          1.8,      10.44265, , 
            2,      10.49382, , 
          2.2,      10.49973, , 
          2.4,      10.46598, , 
          2.6,      10.40809, , 
          2.8,      10.32918, , 
            3,      10.22787, , 
          3.2,       10.1042, , 
          3.4,      9.973314, , 
          3.6,      9.879369, , 
          3.8,      9.775298, , 
            4,      9.651771, , 
          4.2,      9.497089, , 
          4.4,      9.364412, , 
          4.6,      9.252059, , 
          4.8,       9.12018, , 
            5,       8.98637, , 
          5.2,      8.857216, , 
          5.4,      8.728303, , 
          5.6,      8.604677, , 
          5.8,      8.469158, , 
            6,      8.350567, , 
          6.2,      8.223824, , 
          6.4,      8.094344, , 
          6.6,       7.97423, , 
          6.8,      7.857169, , 
            7,      7.736855, , 
          7.2,      7.614148, , 
          7.4,      7.498462, , 
          7.6,      7.387098, , 
          7.8,      7.271206, , 
            8,      7.161136, , 
          8.2,      7.053247, , 
          8.4,      6.944041, , 

