Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5641611, , 
         -0.8,     0.5642147, , 
         -0.6,     0.5642406, , 
         -0.4,     0.5642452, , 
         -0.2,     0.5642329, , 
            0,      0.564207, , 
          0.2,     0.5641696, , 
          0.4,     0.5641224, , 
          0.6,     0.5640668, , 
          0.8,     0.5640037, , 
            1,     0.5639339, , 
          1.2,      0.563858, , 
          1.4,     0.5637764, , 
          1.6,     0.5636896, , 
          1.8,     0.5635979, , 
            2,     0.5635015, , 
          2.2,     0.5634007, , 
          2.4,     0.5632956, , 
          2.6,     0.5631864, , 
          2.8,     0.5630732, , 
            3,     0.5629562, , 
          3.2,     0.5628354, , 
          3.4,      0.562711, , 
          3.6,     0.5625829, , 
          3.8,     0.5624514, , 
            4,     0.5623164, , 
          4.2,      0.562178, , 
          4.4,     0.5620363, , 
          4.6,     0.5618912, , 
          4.8,     0.5617429, , 
            5,     0.5615914, , 
          5.2,     0.5614367, , 
          5.4,     0.5612789, , 
          5.6,      0.561118, , 
          5.8,      0.560954, , 
            6,     0.5607869, , 
          6.2,     0.5606168, , 
          6.4,     0.5604438, , 
          6.6,     0.5602678, , 
          6.8,     0.5600889, , 
            7,      0.559907, , 
          7.2,     0.5597223, , 
          7.4,     0.5595348, , 
          7.6,     0.5593444, , 
          7.8,     0.5591512, , 
            8,     0.5589553, , 
          8.2,     0.5587566, , 
          8.4,     0.5585552, , 

