Alpha,T1-15.8 m/s-VLM2, , 
           -1,      8.479968, , 
         -0.8,      9.098633, , 
         -0.6,      9.678195, , 
         -0.4,      10.21824, , 
         -0.2,      10.71832, , 
            0,      11.17868, , 
          0.2,      11.59931, , 
          0.4,       11.9809, , 
          0.6,      12.29443, , 
          0.8,      12.47884, , 
            1,       12.5481, , 
          1.2,      12.53684, , 
          1.4,      12.47087, , 
          1.6,      12.33946, , 
          1.8,       12.1655, , 
            2,      12.06191, , 
          2.2,      11.92953, , 
          2.4,       11.7182, , 
          2.6,      11.54407, , 
          2.8,      11.36687, , 
            3,      11.16735, , 
          3.2,       10.9818, , 
          3.4,      10.77801, , 
          3.6,      10.59227, , 
          3.8,      10.38726, , 
            4,      10.20622, , 
          4.2,        10.001, , 
          4.4,      9.793751, , 
          4.6,      9.610897, , 
          4.8,      9.421559, , 
            5,      9.231698, , 
          5.2,      9.042481, , 
          5.4,      8.851403, , 

