Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,    0.09840813, ,            -1,    0.09840813, ,            -1,    0.09840813, , 
         -0.8,     0.1072857, ,          -0.8,     0.1072857, ,          -0.8,     0.1072857, , 
         -0.6,     0.1161604, ,          -0.6,     0.1161604, ,          -0.6,     0.1161604, , 
         -0.4,      0.125032, ,          -0.4,      0.125032, ,          -0.4,      0.125032, , 
         -0.2,     0.1339001, ,          -0.2,     0.1339001, ,          -0.2,     0.1339001, , 
            0,     0.1427643, ,             0,     0.1427643, ,             0,     0.1427643, , 
          0.2,     0.1516244, ,           0.2,     0.1516244, ,           0.2,     0.1516244, , 
          0.4,     0.1604799, ,           0.4,     0.1604799, ,           0.4,     0.1604799, , 
          0.6,     0.1693307, ,           0.6,     0.1693307, ,           0.6,     0.1693307, , 
          0.8,     0.1781762, ,           0.8,     0.1781762, ,           0.8,     0.1781762, , 
            1,     0.1870163, ,             1,     0.1870163, ,             1,     0.1870163, , 
          1.2,     0.1958506, ,           1.2,     0.1958506, ,           1.2,     0.1958506, , 
          1.4,     0.2046786, ,           1.4,     0.2046786, ,           1.4,     0.2046786, , 
          1.6,     0.2135002, ,           1.6,     0.2135002, ,           1.6,     0.2135002, , 
          1.8,      0.222315, ,           1.8,      0.222315, ,           1.8,      0.222315, , 
            2,     0.2311226, ,             2,     0.2311226, ,             2,     0.2311226, , 
          2.2,     0.2399227, ,           2.2,     0.2399227, ,           2.2,     0.2399227, , 
          2.4,     0.2487151, ,           2.4,     0.2487151, ,           2.4,     0.2487151, , 
          2.6,     0.2574992, ,           2.6,     0.2574992, ,           2.6,     0.2574992, , 
          2.8,      0.266275, ,           2.8,      0.266275, ,           2.8,      0.266275, , 
            3,     0.2750419, ,             3,     0.2750419, ,             3,     0.2750419, , 
          3.2,     0.2837997, ,           3.2,     0.2837997, ,           3.2,     0.2837997, , 
          3.4,     0.2925481, ,           3.4,     0.2925481, ,           3.4,     0.2925481, , 
          3.6,     0.3012867, ,           3.6,     0.3012867, ,           3.6,     0.3012867, , 
          3.8,     0.3100152, ,           3.8,     0.3100152, ,           3.8,     0.3100152, , 
            4,     0.3187332, ,             4,     0.3187332, ,             4,     0.3187332, , 
          4.2,     0.3274406, ,           4.2,     0.3274406, ,           4.2,     0.3274406, , 
          4.4,     0.3361369, ,           4.4,     0.3361369, ,           4.4,     0.3361369, , 
          4.6,     0.3448218, ,           4.6,     0.3448218, ,           4.6,     0.3448218, , 
          4.8,      0.353495, ,           4.8,      0.353495, ,           4.8,      0.353495, , 
            5,     0.3621562, ,             5,     0.3621562, ,             5,     0.3621562, , 
          5.2,     0.3708051, ,           5.2,     0.3708051, ,           5.2,     0.3708051, , 
          5.4,     0.3794413, ,           5.4,     0.3794413, ,           5.4,     0.3794413, , 
          5.6,     0.3880646, ,           5.6,     0.3880646, ,           5.6,     0.3880646, , 
          5.8,     0.3966745, ,           5.8,     0.3966745, ,           5.8,     0.3966745, , 
            6,     0.4052709, ,             6,     0.4052709, ,             6,     0.4052709, , 
          6.2,     0.4138534, ,           6.2,     0.4138534, ,           6.2,     0.4138534, , 
          6.4,     0.4224217, ,           6.4,     0.4224217, ,           6.4,     0.4224217, , 
          6.6,     0.4309754, ,           6.6,     0.4309754, ,           6.6,     0.4309754, , 
          6.8,     0.4395143, ,           6.8,     0.4395143, ,           6.8,     0.4395143, , 
            7,     0.4480381, ,             7,     0.4480381, ,             7,     0.4480381, , 
          7.2,     0.4565464, ,           7.2,     0.4565464, ,           7.2,     0.4565464, , 
          7.4,      0.465039, ,           7.4,      0.465039, ,           7.4,      0.465039, , 
          7.6,     0.4735155, ,           7.6,     0.4735155, ,           7.6,     0.4735155, , 

