Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6161873, , 
         -0.8,      0.616399, , 
         -0.6,     0.6165567, , 
         -0.4,     0.6166739, , 
         -0.2,     0.6167601, , 
            0,     0.6168217, , 
          0.2,     0.6168638, , 
          0.4,     0.6168899, , 
          0.6,     0.6169027, , 
          0.8,     0.6169045, , 
            1,     0.6168969, , 
          1.2,     0.6168811, , 
          1.4,     0.6168583, , 
          1.6,     0.6168294, , 
          1.8,     0.6167949, , 
            2,     0.6167556, , 
          2.2,      0.616712, , 
          2.4,     0.6166643, , 
          2.6,     0.6166131, , 
          2.8,     0.6165585, , 
            3,     0.6165009, , 
          3.2,     0.6164404, , 
          3.4,     0.6163773, , 
          3.6,     0.6163118, , 
          3.8,     0.6162439, , 
            4,     0.6161739, , 
          4.2,     0.6161018, , 
          4.4,     0.6160278, , 
          4.6,     0.6159519, , 
          4.8,     0.6158742, , 
            5,     0.6157949, , 
          5.2,      0.615714, , 
          5.4,     0.6156316, , 

