Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            1,       2.78998, ,             1,      2.764333, ,             1,      2.860699, , 
          1.2,      2.772398, ,           1.2,      2.746652, ,           1.2,      2.844041, , 
          1.4,       2.75575, ,           1.4,      2.729874, ,           1.4,      2.828293, , 
          1.6,      2.739991, ,           1.6,      2.713991, ,           1.6,      2.813419, , 
          1.8,      2.725094, ,           1.8,      2.698955, ,           1.8,      2.799373, , 
            2,      2.711008, ,             2,      2.684723, ,             2,      2.786114, , 
          2.2,       2.69769, ,           2.2,      2.671285, ,           2.2,      2.773618, , 
          2.4,      2.685101, ,           2.4,      2.658591, ,           2.4,      2.761843, , 
          2.6,      2.673225, ,           2.6,      2.646595, ,           2.6,      2.750772, , 
          2.8,      2.662024, ,           2.8,      2.635264, ,           2.8,      2.740364, , 
            3,      2.651466, ,             3,      2.624609, ,             3,      2.730593, , 
          3.2,      2.641531, ,           3.2,      2.614585, ,           3.2,       2.72143, , 
          3.4,      2.632191, ,           3.4,       2.60515, ,           3.4,      2.712863, , 
          3.6,      2.623418, ,           3.6,       2.59629, ,           3.6,      2.704866, , 
          3.8,      2.615195, ,           3.8,      2.587983, ,           3.8,      2.697412, , 
            4,      2.607489, ,             4,      2.580162, ,             4,      2.690479, , 
          4.2,      2.600281, ,           4.2,      2.572845, ,           4.2,      2.684051, , 
          4.4,      2.593554, ,           4.4,       2.56601, ,           4.4,      2.678109, , 
          4.6,      2.587287, ,           4.6,      2.559606, ,           4.6,       2.67263, , 
          4.8,      2.581458, ,           4.8,      2.553633, ,           4.8,      2.667603, , 
            5,      2.576053, ,             5,      2.548086, ,             5,      2.663007, , 
          5.2,      2.571065, ,           5.2,       2.54293, ,           5.2,      2.658835, , 
          5.4,      2.566465, ,           5.4,      2.538168, ,           5.4,      2.655066, , 
          5.6,      2.562238, ,           5.6,      2.533785, ,           5.6,      2.651684, , 
          5.8,      2.558369, ,           5.8,      2.529754, ,           5.8,      2.648674, , 
            6,      2.554847, ,             6,      2.526054, ,             6,      2.646032, , 
          6.2,      2.551659, ,           6.2,      2.522699, ,           6.2,       2.64375, , 
          6.4,      2.548792, ,           6.4,      2.519659, ,           6.4,      2.641811, , 
          6.6,      2.546242, ,           6.6,      2.516905, ,           6.6,       2.64021, , 
          6.8,      2.543998, ,           6.8,      2.514424, ,           6.8,      2.638935, , 
            7,      2.542049, ,             7,      2.512214, ,             7,       2.63798, , 
          7.2,      2.540377, ,           7.2,      2.510283, ,           7.2,       2.63733, , 
          7.4,      2.538973, ,           7.4,      2.508598, ,           7.4,       2.63697, , 
          7.6,      2.537828, ,           7.6,       2.50714, ,           7.6,      2.636903, , 
          7.8,      2.536931, ,           7.8,      2.505911, ,           7.8,      2.637128, , 
            8,      2.536273, ,             8,      2.504896, ,             8,      2.637625, , 
          8.2,      2.535847, ,           8.2,      2.504088, ,           8.2,      2.638404, , 
          8.4,      2.535647, ,           8.4,      2.503477, ,           8.4,      2.639468, , 
          8.6,      2.535674, ,           8.6,      2.503067, ,           8.6,      2.640777, , 
          8.8,      2.535932, ,           8.8,      2.502893, ,           8.8,      2.642344, , 
            9,        2.5364, ,             9,      2.502964, ,             9,      2.644169, , 
          9.2,      2.537069, ,           9.2,      2.503237, ,           9.2,      2.646264, , 
          9.4,      2.537936, ,           9.4,      2.503707, ,           9.4,      2.648614, , 
          9.6,         2.539, ,           9.6,      2.504386, ,           9.6,      2.651221, , 
          9.8,      2.540256, ,           9.8,      2.505256, ,           9.8,      2.654093, , 
           10,      2.541689, ,            10,      2.506304, ,            10,      2.657211, , 

