Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.832332, , 
         -0.8,      5.801653, , 
         -0.6,      5.775495, , 
         -0.4,      5.753758, , 
         -0.2,      5.736224, , 
            0,      5.722543, , 
          0.2,      5.712463, , 
          0.4,      5.705618, , 
          0.6,      5.701758, , 
          0.8,      5.700585, , 
            1,      5.701853, , 
          1.2,      5.705345, , 
          1.4,      5.710914, , 
          1.6,      5.718404, , 
          1.8,      5.727702, , 
            2,      5.738631, , 
          2.2,      5.751105, , 
          2.4,      5.765017, , 
          2.6,      5.780285, , 
          2.8,      5.796878, , 
            3,      5.814721, , 
          3.2,      5.833699, , 
          3.4,       5.85384, , 
          3.6,      5.875145, , 
          3.8,       5.89753, , 
            4,      5.920938, , 
          4.2,      5.945383, , 
          4.4,      5.970875, , 
          4.6,      5.997469, , 
          4.8,      6.025059, , 
            5,      6.053651, , 
          5.2,      6.083275, , 
          5.4,      6.113935, , 
          5.6,      6.145602, , 
          5.8,      6.178277, , 
            6,      6.211958, , 
          6.2,      6.246604, , 
          6.4,      6.282247, , 
          6.6,      6.318832, , 
          6.8,      6.356372, , 
            7,      6.394943, , 
          7.2,      6.434558, , 
          7.4,      6.475198, , 
          7.6,      6.517092, , 
          7.8,      6.560127, , 
            8,       6.60423, , 

