Alpha,T1-15.8 m/s-VLM2, , 
           -5,      0.659615, , 
         -4.8,      0.659649, , 
         -4.6,       0.65967, , 
         -4.4,     0.6596789, , 
         -4.2,     0.6596764, , 
           -4,     0.6596634, , 
         -3.8,     0.6596404, , 
         -3.6,     0.6596081, , 
         -3.4,     0.6595671, , 
         -3.2,     0.6595179, , 
           -3,     0.6594611, , 
         -2.8,     0.6593971, , 
         -2.6,     0.6593264, , 
         -2.4,     0.6592493, , 
         -2.2,     0.6591664, , 
           -2,      0.659078, , 
         -1.8,     0.6589843, , 
         -1.6,     0.6588858, , 
         -1.4,     0.6587827, , 
         -1.2,     0.6586753, , 
           -1,      0.658564, , 
         -0.8,     0.6584489, , 
         -0.6,     0.6583303, , 
         -0.4,     0.6582085, , 
         -0.2,     0.6580836, , 
            0,     0.6579559, , 
          0.2,     0.6578255, , 
          0.4,     0.6576927, , 
          0.6,     0.6575576, , 
          0.8,     0.6574205, , 
            1,     0.6572814, , 
          1.2,     0.6571405, , 
          1.4,     0.6569979, , 
          1.6,     0.6568539, , 
          1.8,     0.6567085, , 
            2,     0.6565619, , 
          2.2,     0.6564141, , 
          2.4,     0.6562654, , 
          2.6,     0.6561158, , 
          2.8,     0.6559654, , 
            3,     0.6558144, , 
          3.2,     0.6556628, , 
          3.4,     0.6555108, , 
          3.6,     0.6553584, , 
          3.8,     0.6552057, , 
            4,     0.6550529, , 
          4.2,     0.6548999, , 
          4.4,      0.654747, , 
          4.6,     0.6545941, , 
          4.8,     0.6544414, , 

