Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,       2.46727, ,            -2,      2.242101, ,            -2,      3.040999, , 
         -1.8,      2.277611, ,          -1.8,      2.072561, ,          -1.8,      2.797003, , 
         -1.6,      2.119313, ,          -1.6,       1.93234, ,          -1.6,      2.592079, , 
         -1.4,      1.985668, ,          -1.4,      1.814419, ,          -1.4,      2.418608, , 
         -1.2,       1.87188, ,          -1.2,      1.714245, ,          -1.2,       2.27024, , 
           -1,       1.77414, ,            -1,      1.628418, ,            -1,      2.142521, , 
         -0.8,      1.689702, ,          -0.8,      1.554412, ,          -0.8,      2.031821, , 
         -0.6,      1.616355, ,          -0.6,       1.49029, ,          -0.6,      1.935347, , 
         -0.4,      1.552331, ,          -0.4,      1.434391, ,          -0.4,      1.850814, , 
         -0.2,      1.496206, ,          -0.2,       1.38548, ,          -0.2,      1.776465, , 
            0,       1.44682, ,             0,      1.342544, ,             0,      1.710785, , 
          0.2,      1.403225, ,           0.2,      1.304755, ,           0.2,      1.652555, , 
          0.4,      1.364628, ,           0.4,      1.271391, ,           0.4,       1.60078, , 
          0.6,      1.330363, ,           0.6,      1.241855, ,           0.6,      1.554592, , 
          0.8,      1.299902, ,           0.8,      1.215658, ,           0.8,      1.513322, , 
            1,      1.272821, ,             1,      1.192438, ,             1,      1.476407, , 
          1.2,       1.24871, ,           1.2,      1.171826, ,           1.2,      1.443317, , 
          1.4,      1.227181, ,           1.4,       1.15352, ,           1.4,      1.413602, , 
          1.6,      1.207975, ,           1.6,      1.137196, ,           1.6,      1.386936, , 
          1.8,      1.190821, ,           1.8,      1.122703, ,           1.8,       1.36298, , 
            2,      1.175623, ,             2,      1.109935, ,             2,      1.341541, , 
          2.2,      1.162142, ,           2.2,       1.09868, ,           2.2,      1.322378, , 
          2.4,      1.150273, ,           2.4,      1.088849, ,           2.4,      1.305336, , 
          2.6,      1.140048, ,           2.6,      1.080617, ,           2.6,      1.290303, , 
          2.8,      1.131904, ,           2.8,      1.075812, ,           2.8,      1.277318, , 
            3,      1.126519, ,             3,      1.074223, ,             3,      1.266501, , 
          3.2,      1.123508, ,           3.2,      1.075468, ,           3.2,      1.257951, , 
          3.4,      1.122907, ,           3.4,      1.076127, ,           3.4,      1.251757, , 
          3.6,      1.124015, ,           3.6,      1.075017, ,           3.6,      1.247152, , 
          3.8,      1.125989, ,           3.8,      1.079217, ,           3.8,      1.244239, , 
            4,       1.13263, ,             4,      1.083891, ,             4,      1.243387, , 
          4.2,      1.143954, ,           4.2,      1.092952, ,           4.2,      1.245082, , 
          4.4,      1.159832, ,           4.4,      1.103701, ,           4.4,      1.249819, , 
          4.6,      1.173909, ,           4.6,      1.117422, ,           4.6,      1.258195, , 
          4.8,      1.188997, ,           4.8,      1.135345, ,           4.8,      1.270362, , 
            5,      1.207068, ,             5,      1.156881, ,             5,      1.284912, , 
          5.2,       1.22634, ,           5.2,      1.181252, ,           5.2,      1.302709, , 
          5.4,      1.248251, ,           5.4,      1.200594, ,           5.4,      1.322856, , 
          5.6,      1.270671, ,           5.6,      1.222765, ,           5.6,       1.34406, , 
          5.8,      1.295624, ,           5.8,      1.248192, ,           5.8,      1.367925, , 

