Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.255162, , 
         -1.8,      3.916177, , 
         -1.6,      3.639658, , 
         -1.4,      3.411746, , 
         -1.2,      3.221543, , 
           -1,      3.058829, , 
         -0.8,      2.918276, , 
         -0.6,      2.796076, , 
         -0.4,      2.689231, , 
         -0.2,      2.595306, , 
            0,      2.512442, , 
          0.2,       2.43917, , 
          0.4,       2.37416, , 
          0.6,      2.316333, , 
          0.8,      2.264839, , 
            1,      2.218837, , 
          1.2,      2.177742, , 
          1.4,      2.140978, , 
          1.6,      2.108039, , 
          1.8,      2.078552, , 
            2,      2.052188, , 
          2.2,      2.028637, , 
          2.4,      2.007593, , 
          2.6,      1.988837, , 
          2.8,      1.972087, , 
            3,      1.957217, , 
          3.2,      1.944107, , 
          3.4,      1.932518, , 
          3.6,      1.922478, , 
          3.8,      1.913894, , 
            4,      1.906805, , 
          4.2,      1.901796, , 
          4.4,      1.899307, , 
          4.6,      1.899191, , 
          4.8,      1.901083, , 
            5,      1.905049, , 
          5.2,      1.909897, , 
          5.4,      1.914279, , 
          5.6,      1.920056, , 
          5.8,      1.928393, , 
            6,      1.940127, , 
          6.2,      1.954142, , 
          6.4,      1.969214, , 
          6.6,      1.989367, , 
          6.8,      2.010078, , 
            7,       2.03063, , 
          7.2,      2.048203, , 
          7.4,      2.072774, , 
          7.6,      2.095876, , 
          7.8,      2.122467, , 

