Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.2143337, , 
         -1.8,     0.2293928, , 
         -1.6,     0.2444473, , 
         -1.4,     0.2594968, , 
         -1.2,      0.274541, , 
           -1,     0.2895793, , 
         -0.8,     0.3046114, , 
         -0.6,     0.3196369, , 
         -0.4,     0.3346554, , 
         -0.2,     0.3496664, , 
            0,     0.3646695, , 
          0.2,     0.3796643, , 
          0.4,     0.3946504, , 
          0.6,     0.4096274, , 
          0.8,     0.4245948, , 
            1,     0.4395523, , 
          1.2,     0.4544995, , 
          1.4,     0.4694359, , 
          1.6,     0.4843611, , 
          1.8,     0.4992747, , 
            2,     0.5141763, , 
          2.2,     0.5290655, , 
          2.4,      0.543942, , 
          2.6,     0.5588052, , 
          2.8,     0.5736547, , 
            3,     0.5884903, , 
          3.2,     0.6033114, , 
          3.4,     0.6181177, , 
          3.6,     0.6329088, , 
          3.8,     0.6476842, , 
            4,     0.6624437, , 
          4.2,     0.6771866, , 
          4.4,     0.6919128, , 
          4.6,     0.7066217, , 
          4.8,      0.721313, , 
            5,     0.7359864, , 

