Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.775248, , 
         -1.8,      1.634499, , 
         -1.6,      1.516936, , 
         -1.4,      1.417659, , 
         -1.2,      1.333134, , 
           -1,      1.260639, , 
         -0.8,      1.198036, , 
         -0.6,      1.143685, , 
         -0.4,      1.096235, , 
         -0.2,      1.054653, , 
            0,      1.018066, , 
          0.2,     0.9857646, , 
          0.4,     0.9571774, , 
          0.6,     0.9318347, , 
          0.8,     0.9092986, , 
            1,     0.8892036, , 
          1.2,     0.8712752, , 
          1.4,     0.8553283, , 
          1.6,      0.841178, , 
          1.8,     0.8286297, , 
            2,     0.8176858, , 
          2.2,      0.808602, , 
          2.4,     0.8021322, , 
          2.6,     0.7980843, , 
          2.8,     0.7964326, , 
            3,     0.7977555, , 
          3.2,     0.8033639, , 
          3.4,     0.8163282, , 
          3.6,     0.8290993, , 
          3.8,     0.8429857, , 
            4,     0.8565925, , 
          4.2,     0.8745987, , 
          4.4,     0.8962979, , 
          4.6,     0.9161124, , 
          4.8,     0.9376764, , 
            5,     0.9600014, , 

