Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.1914352, ,            -2,     0.1914352, ,            -2,     0.1914352, , 
         -1.8,      0.204616, ,          -1.8,      0.204616, ,          -1.8,      0.204616, , 
         -1.6,     0.2177922, ,          -1.6,     0.2177922, ,          -1.6,     0.2177922, , 
         -1.4,     0.2309635, ,          -1.4,     0.2309635, ,          -1.4,     0.2309635, , 
         -1.2,     0.2441296, ,          -1.2,     0.2441296, ,          -1.2,     0.2441296, , 
           -1,     0.2572899, ,            -1,     0.2572899, ,            -1,     0.2572899, , 
         -0.8,      0.270444, ,          -0.8,      0.270444, ,          -0.8,      0.270444, , 
         -0.6,     0.2835916, ,          -0.6,     0.2835916, ,          -0.6,     0.2835916, , 
         -0.4,     0.2967322, ,          -0.4,     0.2967322, ,          -0.4,     0.2967322, , 
         -0.2,     0.3098655, ,          -0.2,     0.3098655, ,          -0.2,     0.3098655, , 
            0,     0.3229909, ,             0,     0.3229909, ,             0,     0.3229909, , 
          0.2,     0.3361082, ,           0.2,     0.3361082, ,           0.2,     0.3361082, , 
          0.4,     0.3492169, ,           0.4,     0.3492169, ,           0.4,     0.3492169, , 
          0.6,     0.3623166, ,           0.6,     0.3623166, ,           0.6,     0.3623166, , 
          0.8,     0.3754069, ,           0.8,     0.3754069, ,           0.8,     0.3754069, , 
            1,     0.3884873, ,             1,     0.3884873, ,             1,     0.3884873, , 
          1.2,     0.4015576, ,           1.2,     0.4015576, ,           1.2,     0.4015576, , 
          1.4,     0.4146172, ,           1.4,     0.4146172, ,           1.4,     0.4146172, , 
          1.6,     0.4276658, ,           1.6,     0.4276658, ,           1.6,     0.4276658, , 
          1.8,      0.440703, ,           1.8,      0.440703, ,           1.8,      0.440703, , 
            2,     0.4537283, ,             2,     0.4537283, ,             2,     0.4537283, , 
          2.2,     0.4667414, ,           2.2,     0.4667414, ,           2.2,     0.4667414, , 
          2.4,     0.4797418, ,           2.4,     0.4797418, ,           2.4,     0.4797418, , 
          2.6,     0.4927293, ,           2.6,     0.4927293, ,           2.6,     0.4927293, , 
          2.8,     0.5057033, ,           2.8,     0.5057033, ,           2.8,     0.5057033, , 
            3,     0.5186634, ,             3,     0.5186634, ,             3,     0.5186634, , 
          3.2,     0.5316094, ,           3.2,     0.5316094, ,           3.2,     0.5316094, , 
          3.4,     0.5445407, ,           3.4,     0.5445407, ,           3.4,     0.5445407, , 
          3.6,      0.557457, ,           3.6,      0.557457, ,           3.6,      0.557457, , 
          3.8,      0.570358, ,           3.8,      0.570358, ,           3.8,      0.570358, , 
            4,     0.5832431, ,             4,     0.5832431, ,             4,     0.5832431, , 
          4.2,      0.596112, ,           4.2,      0.596112, ,           4.2,      0.596112, , 
          4.4,     0.6089643, ,           4.4,     0.6089643, ,           4.4,     0.6089643, , 
          4.6,     0.6217997, ,           4.6,     0.6217997, ,           4.6,     0.6217997, , 
          4.8,     0.6346177, ,           4.8,     0.6346177, ,           4.8,     0.6346177, , 
            5,      0.647418, ,             5,      0.647418, ,             5,      0.647418, , 
          5.2,     0.6602002, ,           5.2,     0.6602002, ,           5.2,     0.6602002, , 
          5.4,     0.6729638, ,           5.4,     0.6729638, ,           5.4,     0.6729638, , 
          5.6,     0.6857086, ,           5.6,     0.6857086, ,           5.6,     0.6857086, , 
          5.8,     0.6984341, ,           5.8,     0.6984341, ,           5.8,     0.6984341, , 

