Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      4.925932, ,            -2,        4.4783, ,            -2,      6.063654, , 
         -1.8,      4.702247, ,          -1.8,      4.280561, ,          -1.8,      5.767994, , 
         -1.6,      4.514908, ,          -1.6,      4.118023, ,          -1.6,      5.516419, , 
         -1.4,      4.356854, ,          -1.4,      3.982373, ,          -1.4,      5.301856, , 
         -1.2,       4.22312, ,          -1.2,      3.868611, ,          -1.2,      5.117497, , 
           -1,      4.109475, ,            -1,      3.772956, ,            -1,      4.958872, , 
         -0.8,      4.013014, ,          -0.8,       3.69263, ,          -0.8,       4.82203, , 
         -0.6,       3.93128, ,          -0.6,      3.625518, ,          -0.6,      4.703931, , 
         -0.4,      3.862255, ,          -0.4,      3.569605, ,          -0.4,      4.601957, , 
         -0.2,      3.804275, ,          -0.2,      3.523478, ,          -0.2,      4.514152, , 
            0,       3.75595, ,             0,      3.485941, ,             0,      4.438676, , 
          0.2,      3.716123, ,           0.2,      3.456005, ,           0.2,      4.374047, , 
          0.4,      3.683797, ,           0.4,      3.432728, ,           0.4,       4.31905, , 
          0.6,      3.658106, ,           0.6,      3.415332, ,           0.6,       4.27255, , 
          0.8,      3.638399, ,           0.8,      3.403175, ,           0.8,      4.233738, , 
            1,      3.624173, ,             1,      3.395846, ,             1,      4.201919, , 
          1.2,      3.614859, ,           1.2,      3.392827, ,           1.2,      4.176365, , 
          1.4,      3.609855, ,           1.4,      3.393699, ,           1.4,      4.156434, , 
          1.6,      3.608844, ,           1.6,      3.397902, ,           1.6,      4.141751, , 
          1.8,      3.611409, ,           1.8,      3.405328, ,           1.8,      4.131822, , 
            2,      3.617605, ,             2,      3.415964, ,             2,      4.126509, , 
          2.2,      3.627015, ,           2.2,       3.42944, ,           2.2,      4.125485, , 
          2.4,      3.639592, ,           2.4,      3.445722, ,           2.4,      4.128632, , 
          2.6,      3.655697, ,           2.6,      3.465602, ,           2.6,      4.135933, , 
          2.8,      3.676999, ,           2.8,      3.495248, ,           2.8,       4.14782, , 
            3,      3.706019, ,             3,      3.534426, ,             3,         4.165, , 
          3.2,      3.741859, ,           3.2,      3.582284, ,           3.2,      4.188112, , 
          3.4,      3.784945, ,           3.4,      3.627692, ,           3.4,      4.217766, , 
          3.6,      3.833204, ,           3.6,      3.666572, ,           3.6,      4.251673, , 
          3.8,      3.883961, ,           3.8,      3.723089, ,           3.8,      4.290396, , 
            4,      3.950543, ,             4,      3.781047, ,             4,      4.335449, , 
          4.2,      4.033546, ,           4.2,      3.854269, ,           4.2,      4.388783, , 
          4.4,      4.133038, ,           4.4,      3.933662, ,           4.4,      4.452463, , 
          4.6,       4.22672, ,           4.6,      4.024021, ,           4.6,      4.528978, , 
          4.8,      4.324579, ,           4.8,      4.130129, ,           4.8,      4.619275, , 
            5,      4.433928, ,             5,      4.250266, ,             5,      4.718622, , 
          5.2,      4.548494, ,           5.2,      4.381928, ,           5.2,      4.830446, , 
          5.4,      4.673752, ,           5.4,       4.49606, ,           5.4,      4.951741, , 
          5.6,      4.801944, ,           5.6,      4.621703, ,           5.6,      5.077875, , 
          5.8,      4.940785, ,           5.8,      4.760756, ,           5.8,      5.215023, , 

