Alpha,T1-15.8 m/s-VLM2, , 
           -2,      6.166775, , 
         -1.8,      5.861486, , 
         -1.6,      5.614836, , 
         -1.4,      5.415214, , 
         -1.2,      5.252707, , 
           -1,      5.116184, , 
         -0.8,      5.000815, , 
         -0.6,      4.903318, , 
         -0.4,      4.821071, , 
         -0.2,      4.751874, , 
            0,       4.69411, , 
          0.2,      4.646543, , 
          0.4,      4.607917, , 
          0.6,      4.577224, , 
          0.8,      4.553711, , 
            1,       4.53649, , 
          1.2,      4.525054, , 
          1.4,      4.518807, , 
          1.6,      4.517209, , 
          1.8,      4.519918, , 
            2,      4.526626, , 
          2.2,      4.537011, , 
          2.4,      4.550711, , 
          2.6,      4.567511, , 
          2.8,      4.587019, , 
            3,      4.609162, , 
          3.2,      4.633867, , 
          3.4,      4.660748, , 
          3.6,      4.690035, , 
          3.8,      4.721666, , 
            4,      4.755881, , 
          4.2,        4.7943, , 
          4.4,      4.838222, , 
          4.6,      4.887491, , 
          4.8,      4.941365, , 
            5,      5.000175, , 
          5.2,      5.060955, , 
          5.4,      5.120186, , 
          5.6,      5.182848, , 
          5.8,      5.252197, , 
            6,      5.330712, , 
          6.2,      5.415559, , 
          6.4,      5.503493, , 
          6.6,      5.605857, , 
          6.8,       5.71022, , 
            7,      5.814574, , 
          7.2,      5.910826, , 
          7.4,      6.027576, , 
          7.6,      6.140642, , 
          7.8,      6.264446, , 

