Alpha,T1-15.8 m/s-VLM2, , 
           -2,       13.1294, , 
         -1.8,      13.78399, , 
         -1.6,      14.38764, , 
         -1.4,       14.9421, , 
         -1.2,      15.44799, , 
           -1,      15.90651, , 
         -0.8,      16.31948, , 
         -0.6,       16.6884, , 
         -0.4,      17.01558, , 
         -0.2,      17.30266, , 
            0,      17.55189, , 
          0.2,      17.76545, , 
          0.4,       17.9453, , 
          0.6,      18.09323, , 
          0.8,      18.21191, , 
            1,      18.30387, , 
          1.2,      18.37077, , 
          1.4,      18.41317, , 
          1.6,      18.43219, , 
          1.8,      18.42974, , 
            2,      18.40377, , 
          2.2,      18.34678, , 
          2.4,       18.2401, , 
          2.6,      18.08716, , 
          2.8,      17.88855, , 
            3,      17.63234, , 
          3.2,      17.29284, , 
          3.4,      16.81315, , 
          3.6,      16.35959, , 
          3.8,      15.90551, , 
            4,      15.47749, , 
          4.2,      14.99293, , 
          4.4,      14.47343, , 
          4.6,      14.01223, , 
          4.8,      13.54985, , 
            5,      13.10215, , 

