Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.355519, , 
         -1.8,      4.149421, , 
         -1.6,      3.975897, , 
         -1.4,       3.82881, , 
         -1.2,      3.703779, , 
           -1,        3.5973, , 
         -0.8,      3.506499, , 
         -0.6,       3.42917, , 
         -0.4,      3.363385, , 
         -0.2,      3.307705, , 
            0,      3.260841, , 
          0.2,      3.221724, , 
          0.4,      3.189503, , 
          0.6,      3.163479, , 
          0.8,      3.142905, , 
            1,      3.127146, , 
          1.2,      3.115781, , 
          1.4,      3.108621, , 
          1.6,      3.105419, , 
          1.8,      3.105831, , 
            2,      3.110204, , 
          2.2,      3.119847, , 
          2.4,      3.138058, , 
          2.6,      3.164538, , 
          2.8,      3.199601, , 
            3,      3.245994, , 
          3.2,       3.30958, , 
          3.4,      3.403787, , 
          3.6,      3.497924, , 
          3.8,      3.597525, , 
            4,      3.696739, , 
          4.2,      3.815869, , 
          4.4,      3.952407, , 
          4.6,      4.082064, , 
          4.8,      4.220865, , 
            5,      4.364543, , 

