Alpha,T1-15.8 m/s-VLM2, , 
           -2,      9.255139, , 
         -1.8,      9.740833, , 
         -1.6,      10.17167, , 
         -1.4,        10.549, , 
         -1.2,      10.87728, , 
           -1,      11.16915, , 
         -0.8,      11.42818, , 
         -0.6,      11.65656, , 
         -0.4,      11.85639, , 
         -0.2,      12.02986, , 
            0,      12.17857, , 
          0.2,       12.3038, , 
          0.4,      12.40738, , 
          0.6,      12.49094, , 
          0.8,      12.55571, , 
            1,      12.60358, , 
          1.2,      12.63556, , 
          1.4,       12.6531, , 
          1.6,       12.6576, , 
          1.8,      12.64998, , 
            2,      12.63116, , 
          2.2,      12.60212, , 
          2.4,      12.56403, , 
          2.6,      12.51762, , 
          2.8,      12.46416, , 
            3,      12.40402, , 
          3.2,       12.3376, , 
          3.4,      12.26613, , 
          3.6,      12.18919, , 
          3.8,      12.10717, , 
            4,      12.01967, , 
          4.2,      11.92291, , 
          4.4,      11.81416, , 
          4.6,      11.69449, , 
          4.8,      11.56637, , 
            5,      11.42965, , 
          5.2,      11.29168, , 
          5.4,      11.16037, , 
          5.6,      11.02471, , 
          5.8,      10.87834, , 
            6,      10.71721, , 
          6.2,      10.54832, , 
          6.4,      10.37877, , 
          6.6,      10.18807, , 
          6.8,      10.00066, , 
            7,      9.819971, , 
          7.2,       9.65895, , 
          7.4,      9.470516, , 
          7.6,      9.294832, , 
          7.8,      9.109711, , 

