Alpha,T1-15.8 m/s-VLM2, , 
           -1,      7.238826, , 
         -0.8,      6.948803, , 
         -0.6,        6.7009, , 
         -0.4,      6.488775, , 
         -0.2,      6.306324, , 
            0,      6.149202, , 
          0.2,      6.013941, , 
          0.4,      5.897551, , 
          0.6,       5.79772, , 
          0.8,      5.712694, , 
            1,      5.640403, , 
          1.2,      5.579785, , 
          1.4,      5.529305, , 
          1.6,      5.487854, , 
          1.8,      5.454638, , 
            2,        5.4287, , 
          2.2,      5.409382, , 
          2.4,      5.396083, , 
          2.6,      5.388269, , 
          2.8,      5.385474, , 
            3,      5.387298, , 
          3.2,      5.393393, , 
          3.4,      5.403484, , 
          3.6,      5.417401, , 
          3.8,      5.435447, , 
            4,      5.463708, , 
          4.2,      5.510802, , 
          4.4,      5.570813, , 
          4.6,      5.640635, , 
          4.8,      5.721764, , 
            5,      5.809351, , 
          5.2,      5.900877, , 
          5.4,      5.996934, , 
          5.6,      6.093776, , 
          5.8,      6.197721, , 
            6,      6.307654, , 
          6.2,      6.431376, , 
          6.4,      6.524714, , 
          6.6,      6.623806, , 
          6.8,      6.743856, , 
            7,      6.854042, , 
          7.2,      6.972386, , 
          7.4,      7.077031, , 
          7.6,      7.193854, , 
          7.8,       7.30442, , 
            8,      7.412628, , 
          8.2,      7.530821, , 
          8.4,      7.648745, , 
          8.6,      7.759085, , 
          8.8,      7.874172, , 
            9,      7.997098, , 
          9.2,      8.122394, , 
          9.4,      8.241408, , 
          9.6,      8.365514, , 
          9.8,      8.487663, , 
           10,      8.615515, , 
         10.2,      8.745697, , 
         10.4,      8.880194, , 
         10.6,      9.014194, , 
         10.8,      9.147022, , 
           11,      9.285812, , 
         11.2,       9.42882, , 
         11.4,      9.576342, , 
         11.6,      9.722459, , 
         11.8,      9.872777, , 
           12,      10.03031, , 

