Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.1280595, ,            -1,     0.1280595, ,            -1,     0.1280595, , 
         -0.8,     0.1362201, ,          -0.8,     0.1362201, ,          -0.8,     0.1362201, , 
         -0.6,      0.144377, ,          -0.6,      0.144377, ,          -0.6,      0.144377, , 
         -0.4,     0.1525297, ,          -0.4,     0.1525297, ,          -0.4,     0.1525297, , 
         -0.2,      0.160678, ,          -0.2,      0.160678, ,          -0.2,      0.160678, , 
            0,     0.1688216, ,             0,     0.1688216, ,             0,     0.1688216, , 
          0.2,     0.1769602, ,           0.2,     0.1769602, ,           0.2,     0.1769602, , 
          0.4,     0.1850933, ,           0.4,     0.1850933, ,           0.4,     0.1850933, , 
          0.6,     0.1932208, ,           0.6,     0.1932208, ,           0.6,     0.1932208, , 
          0.8,     0.2013423, ,           0.8,     0.2013423, ,           0.8,     0.2013423, , 
            1,     0.2094575, ,             1,     0.2094575, ,             1,     0.2094575, , 
          1.2,     0.2175661, ,           1.2,     0.2175661, ,           1.2,     0.2175661, , 
          1.4,     0.2256678, ,           1.4,     0.2256678, ,           1.4,     0.2256678, , 
          1.6,     0.2337622, ,           1.6,     0.2337622, ,           1.6,     0.2337622, , 
          1.8,      0.241849, ,           1.8,      0.241849, ,           1.8,      0.241849, , 
            2,      0.249928, ,             2,      0.249928, ,             2,      0.249928, , 
          2.2,     0.2579988, ,           2.2,     0.2579988, ,           2.2,     0.2579988, , 
          2.4,     0.2660611, ,           2.4,     0.2660611, ,           2.4,     0.2660611, , 
          2.6,     0.2741147, ,           2.6,     0.2741147, ,           2.6,     0.2741147, , 
          2.8,     0.2821591, ,           2.8,     0.2821591, ,           2.8,     0.2821591, , 
            3,     0.2901941, ,             3,     0.2901941, ,             3,     0.2901941, , 
          3.2,     0.2982194, ,           3.2,     0.2982194, ,           3.2,     0.2982194, , 
          3.4,     0.3062347, ,           3.4,     0.3062347, ,           3.4,     0.3062347, , 
          3.6,     0.3142396, ,           3.6,     0.3142396, ,           3.6,     0.3142396, , 
          3.8,      0.322234, ,           3.8,      0.322234, ,           3.8,      0.322234, , 
            4,     0.3302174, ,             4,     0.3302174, ,             4,     0.3302174, , 
          4.2,     0.3381895, ,           4.2,     0.3381895, ,           4.2,     0.3381895, , 
          4.4,     0.3461501, ,           4.4,     0.3461501, ,           4.4,     0.3461501, , 
          4.6,     0.3540989, ,           4.6,     0.3540989, ,           4.6,     0.3540989, , 
          4.8,     0.3620356, ,           4.8,     0.3620356, ,           4.8,     0.3620356, , 
            5,     0.3699598, ,             5,     0.3699598, ,             5,     0.3699598, , 
          5.2,     0.3778712, ,           5.2,     0.3778712, ,           5.2,     0.3778712, , 
          5.4,     0.3857697, ,           5.4,     0.3857697, ,           5.4,     0.3857697, , 
          5.6,     0.3936548, ,           5.6,     0.3936548, ,           5.6,     0.3936548, , 
          5.8,     0.4015263, ,           5.8,     0.4015263, ,           5.8,     0.4015263, , 
            6,     0.4093839, ,             6,     0.4093839, ,             6,     0.4093839, , 
          6.2,     0.4172273, ,           6.2,     0.4172273, ,           6.2,     0.4172273, , 
          6.4,     0.4250562, ,           6.4,     0.4250562, ,           6.4,     0.4250562, , 
          6.6,     0.4328703, ,           6.6,     0.4328703, ,           6.6,     0.4328703, , 
          6.8,     0.4406694, ,           6.8,     0.4406694, ,           6.8,     0.4406694, , 
            7,     0.4484531, ,             7,     0.4484531, ,             7,     0.4484531, , 
          7.2,     0.4562211, ,           7.2,     0.4562211, ,           7.2,     0.4562211, , 
          7.4,     0.4639732, ,           7.4,     0.4639732, ,           7.4,     0.4639732, , 
          7.6,     0.4717091, ,           7.6,     0.4717091, ,           7.6,     0.4717091, , 
          7.8,     0.4794285, ,           7.8,     0.4794285, ,           7.8,     0.4794285, , 
            8,     0.4871312, ,             8,     0.4871312, ,             8,     0.4871312, , 
          8.2,     0.4948167, ,           8.2,     0.4948167, ,           8.2,     0.4948167, , 
          8.4,      0.502485, ,           8.4,      0.502485, ,           8.4,      0.502485, , 
          8.6,     0.5101356, ,           8.6,     0.5101356, ,           8.6,     0.5101356, , 
          8.8,     0.5177684, ,           8.8,     0.5177684, ,           8.8,     0.5177684, , 
            9,      0.525383, ,             9,      0.525383, ,             9,      0.525383, , 
          9.2,     0.5329792, ,           9.2,     0.5329792, ,           9.2,     0.5329792, , 
          9.4,     0.5405567, ,           9.4,     0.5405567, ,           9.4,     0.5405567, , 
          9.6,     0.5481152, ,           9.6,     0.5481152, ,           9.6,     0.5481152, , 
          9.8,     0.5556546, ,           9.8,     0.5556546, ,           9.8,     0.5556546, , 
           10,     0.5631744, ,            10,     0.5631744, ,            10,     0.5631744, , 
         10.2,     0.5706744, ,          10.2,     0.5706744, ,          10.2,     0.5706744, , 
         10.4,     0.5781544, ,          10.4,     0.5781544, ,          10.4,     0.5781544, , 
         10.6,     0.5856142, ,          10.6,     0.5856142, ,          10.6,     0.5856142, , 
         10.8,     0.5930534, ,          10.8,     0.5930534, ,          10.8,     0.5930534, , 
           11,     0.6004718, ,            11,     0.6004718, ,            11,     0.6004718, , 
         11.2,     0.6078692, ,          11.2,     0.6078692, ,          11.2,     0.6078692, , 
         11.4,     0.6152452, ,          11.4,     0.6152452, ,          11.4,     0.6152452, , 
         11.6,     0.6225997, ,          11.6,     0.6225997, , , , , 
         11.8,     0.6299324, ,          11.8,     0.6299324, , , , , 
           12,      0.637243, , , , , , , , 

