Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.997285, ,            -1,      6.368335, ,            -1,      8.604006, , 
         -0.8,      6.716681, ,          -0.8,      6.120962, ,          -0.8,        8.2322, , 
         -0.6,      6.477479, ,          -0.6,      5.912205, ,          -0.6,      7.911269, , 
         -0.4,      6.272648, ,          -0.4,      5.735025, ,          -0.4,      7.632847, , 
         -0.2,      6.096784, ,          -0.2,      5.584592, ,          -0.2,      7.390683, , 
            0,      5.945642, ,             0,        5.4565, ,             0,      7.179686, , 
          0.2,      5.815679, ,           0.2,      5.347823, ,           0.2,      6.995397, , 
          0.4,      5.704187, ,           0.4,      5.255557, ,           0.4,      6.834343, , 
          0.6,      5.609038, ,           0.6,      5.177766, ,           0.6,      6.693643, , 
          0.8,      5.527899, ,           0.8,      5.112536, ,           0.8,      6.570828, , 
            1,      5.459598, ,             1,      5.058647, ,             1,      6.463825, , 
          1.2,       5.40227, ,           1.2,      5.014566, ,           1.2,      6.370808, , 
          1.4,      5.354784, ,           1.4,      4.979517, ,           1.4,      6.290277, , 
          1.6,       5.31614, ,           1.6,       4.95245, ,           1.6,      6.220928, , 
          1.8,      5.285324, ,           1.8,      4.932383, ,           1.8,       6.16163, , 
            2,      5.261618, ,             2,      4.918961, ,             2,      6.111451, , 
          2.2,      5.244329, ,           2.2,       4.91131, ,           2.2,      6.069534, , 
          2.4,      5.232885, ,           2.4,      4.908835, ,           2.4,      6.035167, , 
          2.6,      5.226778, ,           2.6,      4.911156, ,           2.6,      6.007682, , 
          2.8,      5.225561, ,           2.8,      4.917781, ,           2.8,      5.986547, , 
            3,      5.228871, ,             3,      4.928395, ,             3,      5.971367, , 
          3.2,      5.236427, ,           3.2,      4.942767, ,           3.2,      5.961742, , 
          3.4,      5.248146, ,           3.4,      4.961469, ,           3.4,        5.9574, , 
          3.6,      5.265478, ,           3.6,      4.996222, ,           3.6,      5.958265, , 
          3.8,      5.299773, ,           3.8,      5.053311, ,           3.8,      5.964878, , 
            4,      5.353437, ,             4,      5.123362, ,             4,      5.979903, , 
          4.2,      5.417459, ,           4.2,      5.201125, ,           4.2,      6.008504, , 
          4.4,      5.494817, ,           4.4,      5.284166, ,           4.4,      6.050937, , 
          4.6,      5.579353, ,           4.6,      5.374758, ,           4.6,      6.108361, , 
          4.8,      5.670111, ,           4.8,      5.474468, ,           4.8,      6.183849, , 
            5,      5.765454, ,             5,      5.578702, ,             5,      6.268942, , 
          5.2,      5.861977, ,           5.2,      5.686797, ,           5.2,      6.361577, , 
          5.4,      5.965111, ,           5.4,      5.796782, ,           5.4,      6.458531, , 
          5.6,      6.074979, ,           5.6,      5.907346, ,           5.6,      6.555933, , 
          5.8,      6.198576, ,           5.8,       6.01997, ,           5.8,      6.653927, , 
            6,      6.293734, ,             6,      6.136752, ,             6,      6.750952, , 
          6.2,      6.393454, ,           6.2,      6.255243, ,           6.2,      6.846035, , 
          6.4,      6.514973, ,           6.4,      6.370473, ,           6.4,      6.942509, , 
          6.6,      6.626113, ,           6.6,      6.484182, ,           6.6,       7.03964, , 
          6.8,      6.741463, ,           6.8,      6.597359, ,           6.8,      7.136675, , 
            7,      6.851686, ,             7,       6.71126, ,             7,      7.234502, , 
          7.2,      6.969361, ,           7.2,      6.827526, ,           7.2,       7.33371, , 
          7.4,      7.075494, ,           7.4,      6.945303, ,           7.4,      7.435273, , 
          7.6,      7.190405, ,           7.6,      7.062819, ,           7.6,      7.537816, , 
          7.8,      7.312743, ,           7.8,      7.179086, ,           7.8,      7.641458, , 
            8,      7.423588, ,             8,      7.298179, ,             8,       7.74699, , 
          8.2,      7.537176, ,           8.2,      7.420066, ,           8.2,      7.855366, , 
          8.4,      7.659699, ,           8.4,      7.538392, ,           8.4,      7.965235, , 
          8.6,      7.787193, ,           8.6,      7.648949, ,           8.6,       8.07675, , 
          8.8,      7.908523, ,           8.8,       7.76564, ,           8.8,      8.191156, , 
            9,      8.031934, ,             9,      7.887437, ,             9,      8.308016, , 
          9.2,      8.154832, ,           9.2,      8.012353, ,           9.2,       8.42717, , 
          9.4,      8.285257, ,           9.4,      8.140621, ,           9.4,      8.548644, , 
          9.6,      8.417712, ,           9.6,      8.282179, ,           9.6,      8.672554, , 
          9.8,      8.554405, ,           9.8,      8.439134, ,           9.8,      8.799494, , 
           10,      8.690157, ,            10,      8.579163, ,            10,      8.929724, , 
         10.2,      8.826004, ,          10.2,       8.71236, ,          10.2,      9.062944, , 
         10.4,      8.968379, ,          10.4,       8.83827, ,          10.4,      9.199519, , 
         10.6,       9.11588, ,          10.6,      8.985144, ,          10.6,       9.33986, , 
         10.8,       9.26426, ,          10.8,      9.146908, ,          10.8,      9.484678, , 
           11,      9.414117, ,            11,       9.32946, ,            11,      9.634545, , 
         11.2,      9.572217, ,          11.2,      9.487072, ,          11.2,      9.790055, , 
         11.4,      9.736434, ,          11.4,      9.639868, ,          11.4,      9.952146, , 
         11.6,      10.08628, ,          11.6,      10.01729, , , , , 
         11.8,       11.4688, ,          11.8,      11.81821, , , , , 
           12,      13.37878, , , , , , , , 

