Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      8.662245, ,            -1,      9.532657, ,            -1,      9.753092, ,            -1,      6.082462, ,            -1,      7.024061, , 
         -0.8,      9.027914, ,          -0.8,       9.91903, ,          -0.8,      10.14467, ,          -0.8,      6.377336, ,          -0.8,      7.347638, , 
         -0.6,      9.364431, ,          -0.6,      10.27024, ,          -0.6,      10.49942, ,          -0.6,      6.656669, ,          -0.6,      7.651073, , 
         -0.4,      9.672345, ,          -0.4,      10.58783, ,          -0.4,      10.81919, ,          -0.4,      6.919688, ,          -0.4,      7.934054, , 
         -0.2,      9.952384, ,          -0.2,      10.87271, ,          -0.2,      11.10411, ,          -0.2,      7.166396, ,          -0.2,      8.196673, , 
            0,      10.20573, ,             0,      11.12688, ,             0,      11.35746, ,             0,      7.396968, ,             0,      8.439479, , 
          0.2,      10.43238, ,           0.2,      11.35153, ,           0.2,      11.58011, ,           0.2,      7.611544, ,           0.2,      8.662724, , 
          0.4,      10.63444, ,           0.4,      11.54871, ,           0.4,      11.77464, ,           0.4,      7.810349, ,           0.4,       8.86696, , 
          0.6,      10.81209, ,           0.6,      11.71919, ,           0.6,      11.94267, ,           0.6,      7.993761, ,           0.6,      9.052705, , 
          0.8,      10.96732, ,           0.8,      11.86505, ,           0.8,       12.0859, ,           0.8,      8.162133, ,           0.8,      9.220703, , 
            1,      11.10132, ,             1,      11.98681, ,             1,      12.20477, ,             1,      8.315961, ,             1,      9.371654, , 
          1.2,       11.2153, ,           1.2,      12.08703, ,           1.2,      12.30181, ,           1.2,       8.45579, ,           1.2,      9.506309, , 
          1.4,      11.31077, ,           1.4,      12.16721, ,           1.4,      12.37803, ,           1.4,      8.581996, ,           1.4,      9.625413, , 
          1.6,      11.38886, ,           1.6,      12.22804, ,           1.6,      12.43465, ,           1.6,      8.695136, ,           1.6,       9.72968, , 
          1.8,      11.45083, ,           1.8,      12.27193, ,           1.8,      12.47411, ,           1.8,      8.795755, ,           1.8,      9.819831, , 
            2,      11.49779, ,             2,      12.30015, ,             2,      12.49754, ,             2,      8.884335, ,             2,      9.896638, , 
          2.2,      11.53081, ,           2.2,      12.31397, ,           2.2,      12.50629, ,           2.2,      8.961327, ,           2.2,      9.960803, , 
          2.4,       11.5509, ,           2.4,      12.31472, ,           2.4,      12.50197, ,           2.4,      9.027214, ,           2.4,      10.01296, , 
          2.6,      11.55897, ,           2.6,      12.30338, ,           2.6,      12.48555, ,           2.6,      9.082303, ,           2.6,      10.05357, , 
          2.8,      11.55564, ,           2.8,      12.28058, ,           2.8,      12.45764, ,           2.8,      9.127009, ,           2.8,      10.08319, , 
            3,      11.54065, ,             3,      12.23591, ,             3,      12.40184, ,             3,      9.161557, ,             3,      10.10214, , 
          3.2,      11.50007, ,           3.2,      12.13058, ,           3.2,      12.28598, ,           3.2,      9.185942, ,           3.2,      10.11008, , 
          3.4,      11.40542, ,           3.4,      11.97128, ,           3.4,       12.1444, ,           3.4,      9.199676, ,           3.4,      10.10438, , 
          3.6,      11.27844, ,           3.6,      11.79131, ,           3.6,      11.96798, ,           3.6,      9.200847, ,           3.6,      10.07479, , 
          3.8,      11.12089, ,           3.8,      11.60017, ,           3.8,      11.76219, ,           3.8,      9.159535, ,           3.8,      10.01547, , 
            4,      10.94653, ,             4,       11.3967, ,             4,      11.53662, ,             4,       9.09054, ,             4,      9.929836, , 
          4.2,      10.76112, ,           4.2,       11.1757, ,           4.2,      11.30444, ,           4.2,      9.003592, ,           4.2,      9.807644, , 
          4.4,      10.57114, ,           4.4,      10.95054, ,           4.4,      11.06392, ,           4.4,      8.906309, ,           4.4,      9.668023, , 
          4.6,      10.38466, ,           4.6,      10.72504, ,           4.6,      10.82734, ,           4.6,      8.803777, ,           4.6,      9.518459, , 
          4.8,      10.18925, ,           4.8,      10.50539, ,           4.8,      10.59808, ,           4.8,      8.692552, ,           4.8,      9.364781, , 
            5,      9.990442, ,             5,      10.29311, ,             5,      10.37289, ,             5,      8.588039, ,             5,      9.216412, , 
          5.2,      9.773004, ,           5.2,      10.08161, ,           5.2,      10.15323, ,           5.2,       8.48482, ,           5.2,      9.070495, , 
          5.4,      9.624064, ,           5.4,      9.872235, ,           5.4,      9.945945, ,           5.4,      8.384265, ,           5.4,      8.933263, , 
          5.6,       9.45012, ,           5.6,       9.67181, ,           5.6,      9.747483, ,           5.6,      8.288513, ,           5.6,      8.799755, , 
          5.8,      9.267513, ,           5.8,      9.484221, ,           5.8,      9.553555, ,           5.8,      8.192358, ,           5.8,      8.668794, , 
            6,      9.086904, ,             6,      9.306656, ,             6,      9.369398, ,             6,      8.095306, ,             6,      8.541968, , 
          6.2,      8.933348, ,           6.2,      9.133834, ,           6.2,      9.191435, ,           6.2,       7.99885, ,           6.2,      8.418381, , 
          6.4,      8.765443, ,           6.4,      8.963118, ,           6.4,      9.019006, ,           6.4,      7.902765, ,           6.4,       8.29541, , 
          6.6,      8.623882, ,           6.6,      8.796901, ,           6.6,      8.851616, ,           6.6,      7.807418, ,           6.6,      8.173577, , 
          6.8,      8.471441, ,           6.8,       8.63703, ,           6.8,      8.689224, ,           6.8,      7.710169, ,           6.8,       8.05386, , 
