Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.2078734, ,            -1,     0.2078734, ,            -1,     0.2078734, , 
         -0.8,     0.2220816, ,          -0.8,     0.2220816, ,          -0.8,     0.2220816, , 
         -0.6,     0.2362851, ,          -0.6,     0.2362851, ,          -0.6,     0.2362851, , 
         -0.4,     0.2504834, ,          -0.4,     0.2504834, ,          -0.4,     0.2504834, , 
         -0.2,     0.2646761, ,          -0.2,     0.2646761, ,          -0.2,     0.2646761, , 
            0,     0.2788629, ,             0,     0.2788629, ,             0,     0.2788629, , 
          0.2,     0.2930432, ,           0.2,     0.2930432, ,           0.2,     0.2930432, , 
          0.4,     0.3072168, ,           0.4,     0.3072168, ,           0.4,     0.3072168, , 
          0.6,     0.3213832, ,           0.6,     0.3213832, ,           0.6,     0.3213832, , 
          0.8,      0.335542, ,           0.8,      0.335542, ,           0.8,      0.335542, , 
            1,     0.3496928, ,             1,     0.3496928, ,             1,     0.3496928, , 
          1.2,     0.3638353, ,           1.2,     0.3638353, ,           1.2,     0.3638353, , 
          1.4,     0.3779689, ,           1.4,     0.3779689, ,           1.4,     0.3779689, , 
          1.6,     0.3920935, ,           1.6,     0.3920935, ,           1.6,     0.3920935, , 
          1.8,     0.4062084, ,           1.8,     0.4062084, ,           1.8,     0.4062084, , 
            2,     0.4203134, ,             2,     0.4203134, ,             2,     0.4203134, , 
          2.2,      0.434408, ,           2.2,      0.434408, ,           2.2,      0.434408, , 
          2.4,     0.4484919, ,           2.4,     0.4484919, ,           2.4,     0.4484919, , 
          2.6,     0.4625647, ,           2.6,     0.4625647, ,           2.6,     0.4625647, , 
          2.8,     0.4766259, ,           2.8,     0.4766259, ,           2.8,     0.4766259, , 
            3,     0.4906752, ,             3,     0.4906752, ,             3,     0.4906752, , 
          3.2,     0.5047122, ,           3.2,     0.5047122, ,           3.2,     0.5047122, , 
          3.4,     0.5187365, ,           3.4,     0.5187365, ,           3.4,     0.5187365, , 
          3.6,     0.5327478, ,           3.6,     0.5327478, ,           3.6,     0.5327478, , 
          3.8,     0.5467455, ,           3.8,     0.5467455, ,           3.8,     0.5467455, , 
            4,     0.5607294, ,             4,     0.5607294, ,             4,     0.5607294, , 
          4.2,      0.574699, ,           4.2,      0.574699, ,           4.2,      0.574699, , 
          4.4,      0.588654, ,           4.4,      0.588654, ,           4.4,      0.588654, , 
          4.6,     0.6025939, ,           4.6,     0.6025939, ,           4.6,     0.6025939, , 
          4.8,     0.6165185, ,           4.8,     0.6165185, ,           4.8,     0.6165185, , 
            5,     0.6304273, ,             5,     0.6304273, ,             5,     0.6304273, , 
          5.2,     0.6443199, ,           5.2,     0.6443199, ,           5.2,     0.6443199, , 
          5.4,     0.6581959, ,           5.4,     0.6581959, ,           5.4,     0.6581959, , 
          5.6,     0.6720551, ,           5.6,     0.6720551, ,           5.6,     0.6720551, , 
          5.8,      0.685897, ,           5.8,      0.685897, ,           5.8,      0.685897, , 
            6,     0.6997211, ,             6,     0.6997211, , , , , 
          6.2,     0.7135273, , , , , , , , 

