Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      13.88404, ,            -1,       15.3962, ,            -1,      11.15405, , 
         -0.8,      14.54538, ,          -0.8,      16.10103, ,          -0.8,      11.72614, , 
         -0.6,      15.15797, ,          -0.6,      16.74819, ,          -0.6,      12.26328, , 
         -0.4,      15.72226, ,          -0.4,      17.33946, ,          -0.4,      12.76539, , 
         -0.2,      16.23903, ,          -0.2,      17.87652, ,          -0.2,      13.23215, , 
            0,      16.70887, ,             0,      18.36058, ,             0,      13.66328, , 
          0.2,      17.13265, ,           0.2,      18.79326, ,           0.2,      14.05871, , 
          0.4,      17.51094, ,           0.4,      19.17558, ,           0.4,      14.41757, , 
          0.6,      17.84217, ,           0.6,      19.50484, ,           0.6,      14.73812, , 
          0.8,      18.06524, ,           0.8,      19.52744, ,           0.8,      15.01501, , 
            1,      17.94532, ,             1,      19.16898, ,             1,      15.21037, , 
          1.2,      17.61175, ,           1.2,      18.69499, ,           1.2,       15.2279, , 
          1.4,      17.14838, ,           1.4,      18.11891, ,           1.4,      15.03922, , 
          1.6,      16.65064, ,           1.6,      17.47549, ,           1.6,      14.69004, , 
          1.8,      16.13992, ,           1.8,      16.84003, ,           1.8,      14.29874, , 
            2,      15.53897, ,             2,      16.23992, ,             2,      13.92747, , 
          2.2,      15.12172, ,           2.2,      15.66019, ,           2.2,      13.59755, , 
          2.4,       14.6376, ,           2.4,      15.12046, ,           2.4,      13.29343, , 
          2.6,      14.17184, ,           2.6,      14.63647, ,           2.6,      13.00668, , 
          2.8,      13.73743, ,           2.8,      14.17816, ,           2.8,      12.72298, , 
            3,       13.3622, ,             3,       13.7392, ,             3,      12.43954, , 
          3.2,      12.96697, ,           3.2,       13.3301, ,           3.2,      12.15538, , 
          3.4,      12.60574, ,           3.4,      12.92179, ,           3.4,      11.86365, , 
          3.6,      12.23033, ,           3.6,      12.56467, ,           3.6,      11.57126, , 
          3.8,      11.87275, ,           3.8,      12.22214, ,           3.8,      11.27603, , 
            4,       11.5022, ,             4,      11.84877, ,             4,      10.97673, , 
          4.2,      11.13548, ,           4.2,       11.4575, ,           4.2,      10.67424, , 
          4.4,      10.78885, ,           4.4,      10.98599, ,           4.4,      10.36746, , 
          4.6,        10.434, ,           4.6,      10.65621, ,           4.6,      10.05364, , 
          4.8,      10.06801, ,           4.8,      10.30015, ,           4.8,      9.732131, , 
            5,      9.707642, ,             5,      9.832727, ,             5,      9.400303, , 
          5.2,      9.342027, ,           5.2,      9.474514, ,           5.2,      9.054805, , 
          5.4,      7.660313, ,           5.4,      7.434948, , , , , 
          5.6,      4.868038, , , , , , , , 

