Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.1735768, ,            -1,     0.1735768, ,            -1,     0.1735768, , 
         -0.8,     0.1851737, ,          -0.8,     0.1851737, ,          -0.8,     0.1851737, , 
         -0.6,      0.196766, ,          -0.6,      0.196766, ,          -0.6,      0.196766, , 
         -0.4,     0.2083535, ,          -0.4,     0.2083535, ,          -0.4,     0.2083535, , 
         -0.2,     0.2199357, ,          -0.2,     0.2199357, ,          -0.2,     0.2199357, , 
            0,     0.2315122, ,             0,     0.2315122, ,             0,     0.2315122, , 
          0.2,     0.2430827, ,           0.2,     0.2430827, ,           0.2,     0.2430827, , 
          0.4,     0.2546468, ,           0.4,     0.2546468, ,           0.4,     0.2546468, , 
          0.6,      0.266204, ,           0.6,      0.266204, ,           0.6,      0.266204, , 
          0.8,      0.277754, ,           0.8,      0.277754, ,           0.8,      0.277754, , 
            1,     0.2892965, ,             1,     0.2892965, ,             1,     0.2892965, , 
          1.2,      0.300831, ,           1.2,      0.300831, ,           1.2,      0.300831, , 
          1.4,     0.3123572, ,           1.4,     0.3123572, ,           1.4,     0.3123572, , 
          1.6,     0.3238747, ,           1.6,     0.3238747, ,           1.6,     0.3238747, , 
          1.8,     0.3353831, ,           1.8,     0.3353831, ,           1.8,     0.3353831, , 
            2,      0.346882, ,             2,      0.346882, ,             2,      0.346882, , 
          2.2,     0.3583711, ,           2.2,     0.3583711, ,           2.2,     0.3583711, , 
          2.4,     0.3698499, ,           2.4,     0.3698499, ,           2.4,     0.3698499, , 
          2.6,     0.3813182, ,           2.6,     0.3813182, ,           2.6,     0.3813182, , 
          2.8,     0.3927755, ,           2.8,     0.3927755, ,           2.8,     0.3927755, , 
            3,     0.4042215, ,             3,     0.4042215, ,             3,     0.4042215, , 
          3.2,     0.4156557, ,           3.2,     0.4156557, ,           3.2,     0.4156557, , 
          3.4,     0.4270779, ,           3.4,     0.4270779, ,           3.4,     0.4270779, , 
          3.6,     0.4384876, ,           3.6,     0.4384876, ,           3.6,     0.4384876, , 
          3.8,     0.4498844, ,           3.8,     0.4498844, ,           3.8,     0.4498844, , 
            4,     0.4612681, ,             4,     0.4612681, ,             4,     0.4612681, , 
          4.2,     0.4726382, ,           4.2,     0.4726382, ,           4.2,     0.4726382, , 
          4.4,     0.4839944, ,           4.4,     0.4839944, ,           4.4,     0.4839944, , 
          4.6,     0.4953363, ,           4.6,     0.4953363, ,           4.6,     0.4953363, , 
          4.8,     0.5066636, ,           4.8,     0.5066636, ,           4.8,     0.5066636, , 
            5,     0.5179758, ,             5,     0.5179758, ,             5,     0.5179758, , 
          5.2,     0.5292726, ,           5.2,     0.5292726, ,           5.2,     0.5292726, , 
          5.4,     0.5405537, ,           5.4,     0.5405537, ,           5.4,     0.5405537, , 
          5.6,     0.5518186, ,           5.6,     0.5518186, ,           5.6,     0.5518186, , 
          5.8,     0.5630672, ,           5.8,     0.5630672, ,           5.8,     0.5630672, , 
            6,     0.5742988, ,             6,     0.5742988, ,             6,     0.5742988, , 
          6.2,     0.5855133, ,           6.2,     0.5855133, ,           6.2,     0.5855133, , 
          6.4,     0.5967103, ,           6.4,     0.5967103, ,           6.4,     0.5967103, , 
          6.6,     0.6078894, ,           6.6,     0.6078894, ,           6.6,     0.6078894, , 
          6.8,     0.6190502, ,           6.8,     0.6190502, ,           6.8,     0.6190502, , 
            7,     0.6301925, ,             7,     0.6301925, ,             7,     0.6301925, , 
          7.2,     0.6413158, ,           7.2,     0.6413158, ,           7.2,     0.6413158, , 
          7.4,     0.6524198, ,           7.4,     0.6524198, ,           7.4,     0.6524198, , 
          7.6,     0.6635042, ,           7.6,     0.6635042, , , , , 
          7.8,     0.6745686, ,           7.8,     0.6745686, , , , , 

