Alpha,T1-15.8 m/s-VLM2, , 
           -1,      13.22915, , 
         -0.8,      13.84463, , 
         -0.6,      14.41286, , 
         -0.4,      14.93442, , 
         -0.2,      15.41034, , 
            0,      15.84164, , 
          0.2,      16.22932, , 
          0.4,      16.57447, , 
          0.6,      16.87789, , 
          0.8,      17.13704, , 
            1,      17.26252, , 
          1.2,      17.10024, , 
          1.4,      16.76843, , 
          1.6,      16.34588, , 
          1.8,      15.89685, , 
            2,      15.43846, , 
          2.2,      14.89702, , 
          2.4,      14.51547, , 
          2.6,      14.06537, , 
          2.8,      13.63844, , 
            3,      13.26735, , 
          3.2,       12.8936, , 
          3.4,      12.54128, , 
          3.6,      12.19485, , 
          3.8,      11.85468, , 
            4,      11.52247, , 
          4.2,        11.196, , 
          4.4,      10.86119, , 
          4.6,      10.53294, , 
          4.8,       10.1995, , 
            5,       9.89307, , 
          5.2,      9.565542, , 
          5.4,       9.23241, , 
          5.6,      8.880738, , 
          5.8,      6.302535, , 

