Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6498997, ,            -1,     0.6498997, ,            -1,     0.6498997, , 
         -0.8,     0.6502344, ,          -0.8,     0.6502344, ,          -0.8,     0.6502344, , 
         -0.6,     0.6505124, ,          -0.6,     0.6505124, ,          -0.6,     0.6505124, , 
         -0.4,      0.650745, ,          -0.4,      0.650745, ,          -0.4,      0.650745, , 
         -0.2,     0.6509405, ,          -0.2,     0.6509405, ,          -0.2,     0.6509405, , 
            0,     0.6511057, ,             0,     0.6511057, ,             0,     0.6511057, , 
          0.2,     0.6512456, ,           0.2,     0.6512456, ,           0.2,     0.6512456, , 
          0.4,     0.6513644, ,           0.4,     0.6513644, ,           0.4,     0.6513644, , 
          0.6,     0.6514653, ,           0.6,     0.6514653, ,           0.6,     0.6514653, , 
          0.8,      0.651551, ,           0.8,      0.651551, ,           0.8,      0.651551, , 
            1,     0.6516238, ,             1,     0.6516238, ,             1,     0.6516238, , 
          1.2,     0.6516854, ,           1.2,     0.6516854, ,           1.2,     0.6516854, , 
          1.4,     0.6517374, ,           1.4,     0.6517374, ,           1.4,     0.6517374, , 
          1.6,     0.6517811, ,           1.6,     0.6517811, ,           1.6,     0.6517811, , 
          1.8,     0.6518175, ,           1.8,     0.6518175, ,           1.8,     0.6518175, , 
            2,     0.6518477, ,             2,     0.6518477, ,             2,     0.6518477, , 
          2.2,     0.6518723, ,           2.2,     0.6518723, ,           2.2,     0.6518723, , 
          2.4,     0.6518921, ,           2.4,     0.6518921, ,           2.4,     0.6518921, , 
          2.6,     0.6519077, ,           2.6,     0.6519077, ,           2.6,     0.6519077, , 
          2.8,     0.6519196, ,           2.8,     0.6519196, ,           2.8,     0.6519196, , 
            3,     0.6519283, ,             3,     0.6519283, ,             3,     0.6519283, , 
          3.2,     0.6519341, ,           3.2,     0.6519341, ,           3.2,     0.6519341, , 
          3.4,     0.6519374, ,           3.4,     0.6519374, ,           3.4,     0.6519374, , 
          3.6,     0.6519386, ,           3.6,     0.6519386, ,           3.6,     0.6519386, , 
          3.8,     0.6519379, ,           3.8,     0.6519379, ,           3.8,     0.6519379, , 
            4,     0.6519356, ,             4,     0.6519356, ,             4,     0.6519356, , 
          4.2,     0.6519318, ,           4.2,     0.6519318, ,           4.2,     0.6519318, , 
          4.4,     0.6519269, ,           4.4,     0.6519269, ,           4.4,     0.6519269, , 
          4.6,      0.651921, ,           4.6,      0.651921, ,           4.6,      0.651921, , 
          4.8,     0.6519143, ,           4.8,     0.6519143, ,           4.8,     0.6519143, , 
            5,     0.6519069, ,             5,     0.6519069, ,             5,     0.6519069, , 
          5.2,     0.6518989, ,           5.2,     0.6518989, ,           5.2,     0.6518989, , 
          5.4,     0.6518906, ,           5.4,     0.6518906, ,           5.4,     0.6518906, , 
          5.6,      0.651882, ,           5.6,      0.651882, ,           5.6,      0.651882, , 
          5.8,     0.6518732, ,           5.8,     0.6518732, ,           5.8,     0.6518732, , 
            6,     0.6518643, ,             6,     0.6518643, , , , , 
          6.2,     0.6518555, , , , , , , , 

