Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.2248831, ,            -1,     0.2248831, ,            -1,     0.2248831, , 
         -0.8,     0.2403883, ,          -0.8,     0.2403883, ,          -0.8,     0.2403883, , 
         -0.6,     0.2558887, ,          -0.6,     0.2558887, ,          -0.6,     0.2558887, , 
         -0.4,     0.2713839, ,          -0.4,     0.2713839, ,          -0.4,     0.2713839, , 
         -0.2,     0.2868735, ,          -0.2,     0.2868735, ,          -0.2,     0.2868735, , 
            0,      0.302357, ,             0,      0.302357, ,             0,      0.302357, , 
          0.2,     0.3178342, ,           0.2,     0.3178342, ,           0.2,     0.3178342, , 
          0.4,     0.3333045, ,           0.4,     0.3333045, ,           0.4,     0.3333045, , 
          0.6,     0.3487676, ,           0.6,     0.3487676, ,           0.6,     0.3487676, , 
          0.8,     0.3642231, ,           0.8,     0.3642231, ,           0.8,     0.3642231, , 
            1,     0.3796706, ,             1,     0.3796706, ,             1,     0.3796706, , 
          1.2,     0.3951097, ,           1.2,     0.3951097, ,           1.2,     0.3951097, , 
          1.4,     0.4105401, ,           1.4,     0.4105401, ,           1.4,     0.4105401, , 
          1.6,     0.4259612, ,           1.6,     0.4259612, ,           1.6,     0.4259612, , 
          1.8,     0.4413728, ,           1.8,     0.4413728, ,           1.8,     0.4413728, , 
            2,     0.4567744, ,             2,     0.4567744, ,             2,     0.4567744, , 
          2.2,     0.4721656, ,           2.2,     0.4721656, ,           2.2,     0.4721656, , 
          2.4,     0.4875461, ,           2.4,     0.4875461, ,           2.4,     0.4875461, , 
          2.6,     0.5029155, ,           2.6,     0.5029155, ,           2.6,     0.5029155, , 
          2.8,     0.5182733, ,           2.8,     0.5182733, ,           2.8,     0.5182733, , 
            3,     0.5336192, ,             3,     0.5336192, ,             3,     0.5336192, , 
          3.2,     0.5489528, ,           3.2,     0.5489528, ,           3.2,     0.5489528, , 
          3.4,     0.5642737, ,           3.4,     0.5642737, ,           3.4,     0.5642737, , 
          3.6,     0.5795815, ,           3.6,     0.5795815, ,           3.6,     0.5795815, , 
          3.8,     0.5948758, ,           3.8,     0.5948758, ,           3.8,     0.5948758, , 
            4,     0.6101563, ,             4,     0.6101563, ,             4,     0.6101563, , 
          4.2,     0.6254225, ,           4.2,     0.6254225, ,           4.2,     0.6254225, , 
          4.4,     0.6406742, ,           4.4,     0.6406742, ,           4.4,     0.6406742, , 
          4.6,     0.6559108, ,           4.6,     0.6559108, ,           4.6,     0.6559108, , 
          4.8,      0.671132, ,           4.8,      0.671132, ,           4.8,      0.671132, , 
            5,     0.6863374, ,             5,     0.6863374, ,             5,     0.6863374, , 
          5.2,     0.7015267, ,           5.2,     0.7015267, ,           5.2,     0.7015267, , 
          5.4,     0.7166995, ,           5.4,     0.7166995, , , , , 
          5.6,     0.7318554, , , , , , , , 

