Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      12.76343, ,            -1,      14.12383, ,            -1,      10.28385, , 
         -0.8,      13.34787, ,          -0.8,      14.74493, ,          -0.8,       10.7957, , 
         -0.6,      13.88643, ,          -0.6,      15.31087, ,          -0.6,      11.27471, , 
         -0.4,      14.37976, ,          -0.4,      15.82339, ,          -0.4,      11.72076, , 
         -0.2,      14.82881, ,          -0.2,       16.2846, ,          -0.2,      12.13412, , 
            0,      15.23486, ,             0,      16.69705, ,             0,      12.51504, , 
          0.2,      15.59914, ,           0.2,      17.06278, ,           0.2,      12.86366, , 
          0.4,      15.92283, ,           0.4,      17.38361, ,           0.4,      13.18042, , 
          0.6,      16.20726, ,           0.6,      17.66137, ,           0.6,      13.46537, , 
          0.8,      16.45288, ,           0.8,      17.89668, ,           0.8,      13.71794, , 
            1,      16.65265, ,             1,      18.01249, ,             1,      13.93656, , 
          1.2,      16.64676, ,           1.2,      17.79636, ,           1.2,      14.11008, , 
          1.4,      16.43959, ,           1.4,      17.43642, ,           1.4,       14.1804, , 
          1.6,      16.09581, ,           1.6,      17.01386, ,           1.6,      14.11589, , 
          1.8,      15.69423, ,           1.8,       16.5022, ,           1.8,      13.88289, , 
            2,      15.27649, ,             2,      15.96907, ,             2,      13.57633, , 
          2.2,      14.84094, ,           2.2,      15.45264, ,           2.2,      13.24899, , 
          2.4,       14.3207, ,           2.4,      14.95559, ,           2.4,       12.9428, , 
          2.6,      14.00096, ,           2.6,      14.45604, ,           2.6,      12.66113, , 
          2.8,       13.5715, ,           2.8,      14.00899, ,           2.8,      12.39797, , 
            3,      13.18399, ,             3,      13.61247, ,             3,      12.14662, , 
          3.2,      12.84079, ,           3.2,         13.22, ,           3.2,      11.89812, , 
          3.4,      12.48329, ,           3.4,      12.83407, ,           3.4,      11.65116, , 
          3.6,      12.16501, ,           3.6,      12.47347, ,           3.6,      11.40527, , 
          3.8,      11.83662, ,           3.8,      12.12491, ,           3.8,      11.15675, , 
            4,      11.51225, ,             4,      11.79653, ,             4,      10.90698, , 
          4.2,      11.20109, ,           4.2,      11.51462, ,           4.2,      10.65105, , 
          4.4,      10.90088, ,           4.4,      11.20338, ,           4.4,      10.39402, , 
          4.6,      10.59176, ,           4.6,       10.8839, ,           4.6,      10.13555, , 
          4.8,      10.28323, ,           4.8,       10.4924, ,           4.8,      9.875129, , 
            5,      9.979632, ,             5,      10.16622, ,             5,      9.611929, , 
          5.2,      9.672256, ,           5.2,      9.895273, ,           5.2,      9.345281, , 
          5.4,      9.383167, ,           5.4,      9.562438, ,           5.4,      9.074528, , 
          5.6,       9.08036, ,           5.6,      9.196728, ,           5.6,      8.795029, , 
          5.8,      8.767831, ,           5.8,      8.884428, ,           5.8,      8.504692, , 
            6,      7.269826, ,             6,      7.067471, , , , , 
          6.2,      4.936557, , , , , , , , 

