Alpha,T1-15.8 m/s-VLM2, , 
           -1,      4.322804, , 
         -0.8,       4.13131, , 
         -0.6,      3.968962, , 
         -0.4,      3.830773, , 
         -0.2,      3.712803, , 
            0,      3.611991, , 
          0.2,      3.525929, , 
          0.4,      3.452685, , 
          0.6,       3.39076, , 
          0.8,      3.339601, , 
            1,      3.315381, , 
          1.2,      3.346771, , 
          1.4,      3.412842, , 
          1.6,       3.50085, , 
          1.8,      3.599479, , 
            2,       3.70606, , 
          2.2,      3.840363, , 
          2.4,      3.940994, , 
          2.6,      4.066693, , 
          2.8,      4.193546, , 
            3,      4.310403, , 
          3.2,      4.434861, , 
          3.4,      4.558931, , 
          3.6,      4.687871, , 
          3.8,      4.821762, , 
            4,      4.960098, , 
          4.2,      5.103978, , 
          4.4,      5.260444, , 
          4.6,      5.423418, , 
          4.8,      5.599612, , 
            5,      5.771902, , 
          5.2,      5.968131, , 
          5.4,       6.18184, , 
          5.6,      6.424629, , 
          5.8,      9.015754, , 

