Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.1556546, ,            -1,     0.1556546, ,            -1,     0.1556546, ,            -1,     0.1556546, ,            -1,     0.1556546, ,            -1,     0.1556546, ,            -1,     0.1556546, ,            -1,     0.1556546, ,            -1,     0.1556546, , 
         -0.8,     0.1658913, ,          -0.8,     0.1658913, ,          -0.8,     0.1658913, ,          -0.8,     0.1658913, ,          -0.8,     0.1658913, ,          -0.8,     0.1658913, ,          -0.8,     0.1658913, ,          -0.8,     0.1658913, ,          -0.8,     0.1658913, , 
         -0.6,     0.1761236, ,          -0.6,     0.1761236, ,          -0.6,     0.1761236, ,          -0.6,     0.1761236, ,          -0.6,     0.1761236, ,          -0.6,     0.1761236, ,          -0.6,     0.1761236, ,          -0.6,     0.1761236, ,          -0.6,     0.1761236, , 
         -0.4,     0.1863514, ,          -0.4,     0.1863514, ,          -0.4,     0.1863514, ,          -0.4,     0.1863514, ,          -0.4,     0.1863514, ,          -0.4,     0.1863514, ,          -0.4,     0.1863514, ,          -0.4,     0.1863514, ,          -0.4,     0.1863514, , 
         -0.2,     0.1965741, ,          -0.2,     0.1965741, ,          -0.2,     0.1965741, ,          -0.2,     0.1965741, ,          -0.2,     0.1965741, ,          -0.2,     0.1965741, ,          -0.2,     0.1965741, ,          -0.2,     0.1965741, ,          -0.2,     0.1965741, , 
            0,     0.2067914, ,             0,     0.2067914, ,             0,     0.2067914, ,             0,     0.2067914, ,             0,     0.2067914, ,             0,     0.2067914, ,             0,     0.2067914, ,             0,     0.2067914, ,             0,     0.2067914, , 
          0.2,     0.2170031, ,           0.2,     0.2170031, ,           0.2,     0.2170031, ,           0.2,     0.2170031, ,           0.2,     0.2170031, ,           0.2,     0.2170031, ,           0.2,     0.2170031, ,           0.2,     0.2170031, ,           0.2,     0.2170031, , 
          0.4,     0.2272086, ,           0.4,     0.2272086, ,           0.4,     0.2272086, ,           0.4,     0.2272086, ,           0.4,     0.2272086, ,           0.4,     0.2272086, ,           0.4,     0.2272086, ,           0.4,     0.2272086, ,           0.4,     0.2272086, , 
          0.6,     0.2374077, ,           0.6,     0.2374077, ,           0.6,     0.2374077, ,           0.6,     0.2374077, ,           0.6,     0.2374077, ,           0.6,     0.2374077, ,           0.6,     0.2374077, ,           0.6,     0.2374077, ,           0.6,     0.2374077, , 
          0.8,        0.2476, ,           0.8,        0.2476, ,           0.8,        0.2476, ,           0.8,        0.2476, ,           0.8,        0.2476, ,           0.8,        0.2476, ,           0.8,        0.2476, ,           0.8,        0.2476, ,           0.8,        0.2476, , 
            1,     0.2577851, ,             1,     0.2577851, ,             1,     0.2577851, ,             1,     0.2577851, ,             1,     0.2577851, ,             1,     0.2577851, ,             1,     0.2577851, ,             1,     0.2577851, ,             1,     0.2577851, , 
          1.2,     0.2679627, ,           1.2,     0.2679627, ,           1.2,     0.2679627, ,           1.2,     0.2679627, ,           1.2,     0.2679627, ,           1.2,     0.2679627, ,           1.2,     0.2679627, ,           1.2,     0.2679627, ,           1.2,     0.2679627, , 
          1.4,     0.2781324, ,           1.4,     0.2781324, ,           1.4,     0.2781324, ,           1.4,     0.2781324, ,           1.4,     0.2781324, ,           1.4,     0.2781324, ,           1.4,     0.2781324, ,           1.4,     0.2781324, ,           1.4,     0.2781324, , 
          1.6,     0.2882938, ,           1.6,     0.2882938, ,           1.6,     0.2882938, ,           1.6,     0.2882938, ,           1.6,     0.2882938, ,           1.6,     0.2882938, ,           1.6,     0.2882938, ,           1.6,     0.2882938, ,           1.6,     0.2882938, , 
          1.8,     0.2984467, ,           1.8,     0.2984467, ,           1.8,     0.2984467, ,           1.8,     0.2984467, ,           1.8,     0.2984467, ,           1.8,     0.2984467, ,           1.8,     0.2984467, ,           1.8,     0.2984467, ,           1.8,     0.2984467, , 
            2,     0.3085906, ,             2,     0.3085906, ,             2,     0.3085906, ,             2,     0.3085906, ,             2,     0.3085906, ,             2,     0.3085906, ,             2,     0.3085906, ,             2,     0.3085906, ,             2,     0.3085906, , 
          2.2,     0.3187251, ,           2.2,     0.3187251, ,           2.2,     0.3187251, ,           2.2,     0.3187251, ,           2.2,     0.3187251, ,           2.2,     0.3187251, ,           2.2,     0.3187251, ,           2.2,     0.3187251, ,           2.2,     0.3187251, , 
          2.4,       0.32885, ,           2.4,       0.32885, ,           2.4,       0.32885, ,           2.4,       0.32885, ,           2.4,       0.32885, ,           2.4,       0.32885, ,           2.4,       0.32885, ,           2.4,       0.32885, ,           2.4,       0.32885, , 
          2.6,     0.3389649, ,           2.6,     0.3389649, ,           2.6,     0.3389649, ,           2.6,     0.3389649, ,           2.6,     0.3389649, ,           2.6,     0.3389649, ,           2.6,     0.3389649, ,           2.6,     0.3389649, ,           2.6,     0.3389649, , 
          2.8,     0.3490694, ,           2.8,     0.3490694, ,           2.8,     0.3490694, ,           2.8,     0.3490694, ,           2.8,     0.3490694, ,           2.8,     0.3490694, ,           2.8,     0.3490694, ,           2.8,     0.3490694, ,           2.8,     0.3490694, , 
            3,     0.3591632, ,             3,     0.3591632, ,             3,     0.3591632, ,             3,     0.3591632, ,             3,     0.3591632, ,             3,     0.3591632, ,             3,     0.3591632, ,             3,     0.3591632, ,             3,     0.3591632, , 
          3.2,     0.3692458, ,           3.2,     0.3692458, ,           3.2,     0.3692458, ,           3.2,     0.3692458, ,           3.2,     0.3692458, ,           3.2,     0.3692458, ,           3.2,     0.3692458, ,           3.2,     0.3692458, ,           3.2,     0.3692458, , 
          3.4,     0.3793171, ,           3.4,     0.3793171, ,           3.4,     0.3793171, ,           3.4,     0.3793171, ,           3.4,     0.3793171, ,           3.4,     0.3793171, ,           3.4,     0.3793171, ,           3.4,     0.3793171, ,           3.4,     0.3793171, , 
          3.6,     0.3893765, ,           3.6,     0.3893765, ,           3.6,     0.3893765, ,           3.6,     0.3893765, ,           3.6,     0.3893765, ,           3.6,     0.3893765, ,           3.6,     0.3893765, ,           3.6,     0.3893765, ,           3.6,     0.3893765, , 
          3.8,     0.3994239, ,           3.8,     0.3994239, ,           3.8,     0.3994239, ,           3.8,     0.3994239, ,           3.8,     0.3994239, ,           3.8,     0.3994239, ,           3.8,     0.3994239, ,           3.8,     0.3994239, ,           3.8,     0.3994239, , 
            4,     0.4094587, ,             4,     0.4094587, ,             4,     0.4094587, ,             4,     0.4094587, ,             4,     0.4094587, ,             4,     0.4094587, ,             4,     0.4094587, ,             4,     0.4094587, ,             4,     0.4094587, , 
          4.2,     0.4194807, ,           4.2,     0.4194807, ,           4.2,     0.4194807, ,           4.2,     0.4194807, ,           4.2,     0.4194807, ,           4.2,     0.4194807, ,           4.2,     0.4194807, ,           4.2,     0.4194807, ,           4.2,     0.4194807, , 
          4.4,     0.4294896, ,           4.4,     0.4294896, ,           4.4,     0.4294896, ,           4.4,     0.4294896, ,           4.4,     0.4294896, ,           4.4,     0.4294896, ,           4.4,     0.4294896, ,           4.4,     0.4294896, ,           4.4,     0.4294896, , 
          4.6,     0.4394849, ,           4.6,     0.4394849, ,           4.6,     0.4394849, ,           4.6,     0.4394849, ,           4.6,     0.4394849, ,           4.6,     0.4394849, ,           4.6,     0.4394849, ,           4.6,     0.4394849, ,           4.6,     0.4394849, , 
          4.8,     0.4494663, ,           4.8,     0.4494663, ,           4.8,     0.4494663, ,           4.8,     0.4494663, ,           4.8,     0.4494663, ,           4.8,     0.4494663, ,           4.8,     0.4494663, ,           4.8,     0.4494663, ,           4.8,     0.4494663, , 
            5,     0.4594335, ,             5,     0.4594335, ,             5,     0.4594335, ,             5,     0.4594335, ,             5,     0.4594335, ,             5,     0.4594335, ,             5,     0.4594335, ,             5,     0.4594335, ,             5,     0.4594335, , 
          5.2,     0.4693862, ,           5.2,     0.4693862, ,           5.2,     0.4693862, ,           5.2,     0.4693862, ,           5.2,     0.4693862, ,           5.2,     0.4693862, ,           5.2,     0.4693862, ,           5.2,     0.4693862, ,           5.2,     0.4693862, , 
          5.4,      0.479324, ,           5.4,      0.479324, ,           5.4,      0.479324, ,           5.4,      0.479324, ,           5.4,      0.479324, ,           5.4,      0.479324, ,           5.4,      0.479324, ,           5.4,      0.479324, ,           5.4,      0.479324, , 
          5.6,     0.4892466, ,           5.6,     0.4892466, ,           5.6,     0.4892466, ,           5.6,     0.4892466, ,           5.6,     0.4892466, ,           5.6,     0.4892466, ,           5.6,     0.4892466, ,           5.6,     0.4892466, ,           5.6,     0.4892466, , 
          5.8,     0.4991536, ,           5.8,     0.4991536, ,           5.8,     0.4991536, ,           5.8,     0.4991536, ,           5.8,     0.4991536, ,           5.8,     0.4991536, ,           5.8,     0.4991536, ,           5.8,     0.4991536, ,           5.8,     0.4991536, , 
            6,     0.5090446, ,             6,     0.5090446, ,             6,     0.5090446, ,             6,     0.5090446, ,             6,     0.5090446, ,             6,     0.5090446, ,             6,     0.5090446, ,             6,     0.5090446, ,             6,     0.5090446, , 
          6.2,     0.5189195, ,           6.2,     0.5189195, ,           6.2,     0.5189195, ,           6.2,     0.5189195, ,           6.2,     0.5189195, ,           6.2,     0.5189195, ,           6.2,     0.5189195, ,           6.2,     0.5189195, ,           6.2,     0.5189195, , 
