Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6000915, , 
         -0.8,     0.6002125, , 
         -0.6,     0.6003008, , 
         -0.4,     0.6003626, , 
         -0.2,     0.6004025, , 
            0,     0.6004241, , 
          0.2,     0.6004304, , 
          0.4,     0.6004234, , 
          0.6,     0.6004049, , 
          0.8,     0.6003765, , 
            1,     0.6003392, , 
          1.2,     0.6002941, , 
          1.4,     0.6002419, , 
          1.6,     0.6001833, , 
          1.8,     0.6001189, , 
            2,     0.6000491, , 
          2.2,     0.5999744, , 
          2.4,     0.5998952, , 
          2.6,     0.5998117, , 
          2.8,     0.5997242, , 
            3,     0.5996329, , 
          3.2,     0.5995381, , 
          3.4,     0.5994399, , 
          3.6,     0.5993385, , 
          3.8,      0.599234, , 
            4,     0.5991266, , 
          4.2,     0.5990164, , 
          4.4,     0.5989035, , 
          4.6,     0.5987879, , 
          4.8,     0.5986699, , 
            5,     0.5985493, , 
          5.2,     0.5984265, , 
          5.4,     0.5983013, , 
          5.6,     0.5981739, , 
          5.8,     0.5980443, , 
            6,     0.5979126, , 
          6.2,     0.5977788, , 
          6.4,     0.5976431, , 
          6.6,     0.5975053, , 
          6.8,     0.5973657, , 
            7,     0.5972242, , 
          7.2,     0.5970808, , 
          7.4,     0.5969357, , 
          7.6,     0.5967888, , 
          7.8,     0.5966402, , 
            8,     0.5964899, , 
          8.2,      0.596338, , 
          8.4,     0.5961845, , 
          8.6,     0.5960295, , 
          8.8,     0.5958729, , 

